n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
20,absolute_layered,3,2.0,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-25.909728207671986,-1.2954864103835992,-0.4324439876754064,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.3321519581901121,0.0,robust_zscore,n
20,absolute_layered,3,2.0,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-20.14510281686856,-1.007255140843428,-0.33623002620607,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,11.952710160497185,0.0,robust_zscore,n
20,absolute_layered,3,2.0,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-20.801840316868564,-1.0400920158434281,-0.3471912443662777,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,10.553151804364877,0.0,robust_zscore,n
20,absolute_layered,4,0.0,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.51461008471609,-0.9757305042358044,-0.32570684398250493,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,1.4952575138754722,0.0,robust_zscore,n
20,absolute_layered,4,0.0,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-19.51461008471609,-0.9757305042358044,-0.32570684398250493,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,1.4952575138754722,0.0,robust_zscore,n
20,absolute_layered,4,0.0,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-19.51461008471609,-0.9757305042358044,-0.32570684398250493,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,1.4952575138754722,0.0,robust_zscore,n
20,absolute_layered,4,0.2,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.49649008471609,-0.9748245042358045,-0.325404413752675,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,1.3690476488809908,0.0,robust_zscore,n
20,absolute_layered,4,0.2,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-18.965654124834725,-0.9482827062417363,-0.316544543921056,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,2.50030009508283,0.0,robust_zscore,n
20,absolute_layered,4,0.2,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-18.983774124834724,-0.9491887062417362,-0.316846974150886,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,2.4616849750186987,0.0,robust_zscore,n
20,absolute_layered,4,0.4,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.47837008471609,-0.9739185042358045,-0.32510198352284503,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,1.2428377838865092,0.0,robust_zscore,n
20,absolute_layered,4,0.4,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-18.416698164953356,-0.9208349082476678,-0.30738224385960705,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,3.505342676290187,0.0,robust_zscore,n
20,absolute_layered,4,0.4,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-18.45293816495336,-0.9226469082476679,-0.307987104319267,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,3.428112436161925,0.0,robust_zscore,n
20,absolute_layered,4,0.8,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.44213008471609,-0.9721065042358046,-0.32449712306318507,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,0.9904180538975464,0.0,robust_zscore,n
20,absolute_layered,4,0.8,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-17.318786245190626,-0.8659393122595314,-0.28905764373670917,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,5.515427838704902,0.0,robust_zscore,n
20,absolute_layered,4,0.8,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-17.391266245190625,-0.8695633122595312,-0.29026736465602904,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,5.360967358448377,0.0,robust_zscore,n
20,absolute_layered,4,1.2,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.405890084716088,-0.9702945042358044,-0.32389226260352505,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,0.7379983239085837,0.0,robust_zscore,n
20,absolute_layered,4,1.2,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-16.220874325427893,-0.8110437162713946,-0.2707330436138113,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,7.5255130011196165,0.0,robust_zscore,n
20,absolute_layered,4,1.2,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-16.329594325427895,-0.8164797162713947,-0.27254762499279117,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,7.29382228073483,0.0,robust_zscore,n
20,absolute_layered,4,1.6,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.36965008471609,-0.9684825042358044,-0.32328740214386514,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,0.48557859391962066,0.0,robust_zscore,n
20,absolute_layered,4,1.6,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-15.122962405665163,-0.7561481202832582,-0.25240844349091346,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,9.535598163534331,0.0,robust_zscore,n
20,absolute_layered,4,1.6,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-15.26792240566516,-0.763396120283258,-0.2548278853295532,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,9.226677203021282,0.0,robust_zscore,n
20,absolute_layered,4,2.0,1.0,A1,19.51461008471609,0.0,0.0906,2.6541797994068297,0.0906,-19.33341008471609,-0.9666705042358045,-0.3226825416842052,-1.4952575138754722,-0.6310493249724072,4.466824171866162,0.4692462426610778,0.23315886393065788,0.0,robust_zscore,n
20,absolute_layered,4,2.0,1.0,A2,19.51461008471609,0.0,0.0906,2.6541797994068297,2.7447797994068295,-14.02505048590243,-0.7012525242951215,-0.23408384336801555,-1.4952575138754722,5.025212906036787,4.466824171866162,0.4692462426610778,11.545683325949046,0.0,robust_zscore,n
20,absolute_layered,4,2.0,1.0,A3,19.51461008471609,0.0,0.0906,2.6541797994068297,2.6541797994068297,-14.20625048590243,-0.7103125242951215,-0.23710814566631527,-1.4952575138754722,4.832137305716131,4.466824171866162,0.4692462426610778,11.159532125307734,0.0,robust_zscore,n
20,absolute_layered,5,0.0,1.0,A1,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,0.18481874999999998,-21.865985341879572,-1.0932992670939785,-0.3649522611701685,-0.96884877990887,-0.4302618887945723,4.466824171866162,0.4692462426610778,0.96884877990887,0.0,robust_zscore,n
20,absolute_layered,5,0.0,1.0,A2,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,4.0896842671607265,-21.865985341879572,-1.0932992670939785,-0.3649522611701685,-0.96884877990887,7.891308242521517,4.466824171866162,0.4692462426610778,0.96884877990887,0.0,robust_zscore,n
20,absolute_layered,5,0.0,1.0,A3,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,3.9048655171607267,-21.865985341879572,-1.0932992670939785,-0.3649522611701685,-0.96884877990887,7.497445206023026,4.466824171866162,0.4692462426610778,0.96884877990887,0.0,robust_zscore,n
20,absolute_layered,5,0.2,1.0,A1,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,0.18481874999999998,-21.82902159187957,-1.0914510795939785,-0.36433532102624583,-0.96884877990887,-0.4302618887945723,4.466824171866162,0.4692462426610778,0.8827964021499555,0.0,robust_zscore,n
20,absolute_layered,5,0.2,1.0,A2,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,4.0896842671607265,-21.048048488447428,-1.0524024244223713,-0.3513005597038391,-0.96884877990887,7.891308242521517,4.466824171866162,0.4692462426610778,2.5471104284131734,0.0,robust_zscore,n
20,absolute_layered,5,0.2,1.0,A3,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,3.9048655171607267,-21.085012238447426,-1.0542506119223714,-0.35191749984776166,-0.96884877990887,7.497445206023026,4.466824171866162,0.4692462426610778,2.4683378211134754,0.0,robust_zscore,n
20,absolute_layered,5,0.4,1.0,A1,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,0.18481874999999998,-21.792057841879572,-1.0896028920939786,-0.3637183808823233,-0.96884877990887,-0.4302618887945723,4.466824171866162,0.4692462426610778,0.7967440243910411,0.0,robust_zscore,n
20,absolute_layered,5,0.4,1.0,A2,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,4.0896842671607265,-20.23011163501528,-1.011505581750764,-0.3376488582375097,-0.96884877990887,7.891308242521517,4.466824171866162,0.4692462426610778,4.125372076917477,0.0,robust_zscore,n
20,absolute_layered,5,0.4,1.0,A3,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,3.9048655171607267,-20.30403913501528,-1.015201956750764,-0.3388827385253549,-0.96884877990887,7.497445206023026,4.466824171866162,0.4692462426610778,3.9678268623180806,0.0,robust_zscore,n
20,absolute_layered,5,0.8,1.0,A1,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,0.18481874999999998,-21.718130341879572,-1.0859065170939786,-0.362484500594478,-0.96884877990887,-0.4302618887945723,4.466824171866162,0.4692462426610778,0.6246392688732121,0.0,robust_zscore,n
20,absolute_layered,5,0.8,1.0,A2,21.865985341879572,0.0,0.18481874999999998,3.9048655171607267,4.0896842671607265,-18.59423792815099,-0.9297118964075495,-0.3103454553048509,-0.96884877990887,7.891308242521517,4.466824171866162,0.4692462426610778,7.281895373926084,0.0,robust_zscore,n
