variant,n,gamma,family,mean_score,std_score,mean_log_H,mean_penalty,mean_dim_consistency,mean_dim_multi_consistency,mean_d_order,mean_d_chain,mean_d_width,count
A2_full,36,0.2,KR_like,-62.00530828422855,0.01736083544130495,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,0.2,lorentzian_like_2d,-47.256756688777614,0.20903447131806902,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,0.4,KR_like,-59.42030339557319,0.013556879441143928,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,0.4,lorentzian_like_2d,-47.119528667258955,0.126659873762094,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,0.6,KR_like,-56.835298506917844,0.009752923440980396,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,0.6,lorentzian_like_2d,-46.982300645740295,0.044285276206124026,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,0.8,KR_like,-54.25029361826249,0.005948967440816862,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,0.8,lorentzian_like_2d,-46.845072624221636,0.03808932134985098,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,1.0,KR_like,-51.66528872960714,0.0021450114406508167,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,1.0,lorentzian_like_2d,-46.70784460270298,0.12046391890582599,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,1.5,lorentzian_like_2d,-46.36477454890634,0.3264004127957547,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,1.5,KR_like,-45.202776507968764,0.007364878559760529,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,2.0,lorentzian_like_2d,-46.021704495109695,0.5323369066856859,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,2.0,KR_like,-38.74026428633039,0.01687476856016685,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,40,0.0,KR_like,-74.9097034118997,0.32522351945279654,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,0.0,lorentzian_like_2d,-57.48393075384703,0.6210421801230092,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,0.1,KR_like,-73.57832419281516,0.224283252819974,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,0.1,lorentzian_like_2d,-57.41932506951527,0.5911448037243069,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,0.2,KR_like,-72.24694497373062,0.12334298618716147,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,0.2,lorentzian_like_2d,-57.354719385183515,0.5612474273256044,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,0.4,KR_like,-69.58418653556151,0.07853754707846357,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,0.4,lorentzian_like_2d,-57.225508016519996,0.5014526745282022,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,0.6,KR_like,-66.92142809739241,0.28041808034407856,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,0.6,lorentzian_like_2d,-57.096296647856484,0.441657921730805,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,0.8,KR_like,-64.25866965922332,0.48229861360971116,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,0.8,lorentzian_like_2d,-56.96708527919297,0.38186316893340017,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,1.0,KR_like,-61.59591122105422,0.6841791468753412,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,1.0,lorentzian_like_2d,-56.83787391052946,0.3220684161359954,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,1.5,lorentzian_like_2d,-56.51484548887068,0.172581534142491,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,1.5,KR_like,-54.939015125631485,1.1888804800394037,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,40,2.0,lorentzian_like_2d,-56.191817067211886,0.023094652148984082,57.48393075384703,0.6460568433175685,1.0411446630759085,1.0895531186195648,2.078476923076923,1.6788813907161495,2.116433974716419,2
A2_full,40,2.0,KR_like,-48.28211903020873,1.6935818132034688,74.9097034118997,13.313792190845485,5.505889005953156,6.776856178911263,2.659246153846154,3.357762781432299,5.32192809488736,2
A2_full,44,0.0,KR_like,-86.42424046904435,0.16646563379416415,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,0.0,lorentzian_like_2d,-62.88056716511953,0.4109270607935407,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,0.1,KR_like,-84.7826289056661,0.09163476540491489,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
A2_full,44,0.1,lorentzian_like_2d,-62.85267705126117,0.406564535292991,62.88056716511953,0.27890113858366467,0.8834135786897337,0.9393805195479912,1.9673450317124734,1.6434526764861872,2.2197940277201997,2
A2_full,44,0.2,KR_like,-83.14101734228785,0.016803897015665627,86.42424046904435,16.41611563378246,4.650283201945453,5.89797895571054,2.8489517970401694,3.4445178457870527,5.459431618637299,2
