n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_info,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group,dropped_term
40,random_layered_k6_tapered,2,0.5,1.0,A4,58.40752176588155,3.3581630960110274,sis,0.06822413194444443,1.4306341865598617,1.594431760352028,1.594431760352028,-57.610305885705536,-1.4402576471426385,-0.3904322884653834,-0.7152651406742365,0.25718690525877574,11.997395568797584,0.5296162941528668,0.8438585933036244,0.2799076746910657,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,2,1.0,1.0,A4,58.40752176588155,3.3581630960110274,sis,0.06822413194444443,1.4306341865598617,1.594431760352028,1.594431760352028,-56.81309000552952,-1.420327250138238,-0.38502945618194473,-0.7152651406742365,0.25718690525877574,11.997395568797584,0.5296162941528668,0.9724520459330123,0.2799076746910657,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,3,0.0,1.0,A4,64.82443638898079,4.10629055270988,sis,0.10078402777777778,1.9753352402497184,1.437381646020984,1.437381646020984,-64.82443638898079,-1.6206109097245196,-0.43932335818595847,-0.18040617180034776,-0.03934874907234539,11.997395568797584,0.5296162941528668,0.18040617180034776,0.3422651632317084,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,3,0.2,1.0,A4,64.82443638898079,4.10629055270988,sis,0.10078402777777778,1.9753352402497184,1.437381646020984,1.437381646020984,-64.53696005977659,-1.6134240014944148,-0.43737509494789306,-0.18040617180034776,-0.03934874907234539,11.997395568797584,0.5296162941528668,0.17253642198587868,0.3422651632317084,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,3,0.5,1.0,A4,64.82443638898079,4.10629055270988,sis,0.10078402777777778,1.9753352402497184,1.437381646020984,1.437381646020984,-64.1057455659703,-1.6026436391492573,-0.43445270009079495,-0.18040617180034776,-0.03934874907234539,11.997395568797584,0.5296162941528668,0.16073179726417508,0.3422651632317084,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,3,1.0,1.0,A4,64.82443638898079,4.10629055270988,sis,0.10078402777777778,1.9753352402497184,1.437381646020984,1.437381646020984,-63.387054742959805,-1.584676368573995,-0.4295820419956315,-0.18040617180034776,-0.03934874907234539,11.997395568797584,0.5296162941528668,0.14105742272800237,0.3422651632317084,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,4,0.0,1.0,A4,63.35580614323264,4.204936101350101,sis,0.0856492621527778,1.4740844684110384,1.4960515478989387,1.4960515478989387,-63.35580614323264,-1.5838951535808161,-0.42937026630523645,-0.3028185935069145,0.07142937940611929,11.997395568797584,0.5296162941528668,0.3028185935069145,0.35048741014142726,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,4,0.2,1.0,A4,63.35580614323264,4.204936101350101,sis,0.0856492621527778,1.4740844684110384,1.4960515478989387,1.4960515478989387,-63.05659583365286,-1.5764148958413213,-0.42734248040641765,-0.3028185935069145,0.07142937940611929,11.997395568797584,0.5296162941528668,0.31710446938813835,0.35048741014142726,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,4,0.5,1.0,A4,63.35580614323264,4.204936101350101,sis,0.0856492621527778,1.4740844684110384,1.4960515478989387,1.4960515478989387,-62.60778036928317,-1.5651945092320791,-0.4243008015581894,-0.3028185935069145,0.07142937940611929,11.997395568797584,0.5296162941528668,0.3385332832099741,0.35048741014142726,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,4,1.0,1.0,A4,63.35580614323264,4.204936101350101,sis,0.0856492621527778,1.4740844684110384,1.4960515478989387,1.4960515478989387,-61.859754595333705,-1.5464938648833426,-0.4192313368111424,-0.3028185935069145,0.07142937940611929,11.997395568797584,0.5296162941528668,0.3742479729130338,0.35048741014142726,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,5,0.0,1.0,A4,65.17064043838509,4.136945859121083,sis,0.08668051215277776,1.9097841401835451,1.6423072246362822,1.6423072246362822,-65.17064043838509,-1.6292660109596273,-0.44166962656983183,-0.15154957143078904,0.3475834146049093,11.997395568797584,0.5296162941528668,0.15154957143078904,0.34482032666158896,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,5,0.2,1.0,A4,65.17064043838509,4.136945859121083,sis,0.08668051215277776,1.9097841401835451,1.6423072246362822,1.6423072246362822,-64.84217899345784,-1.621054474836446,-0.43944360204793437,-0.15154957143078904,0.3475834146049093,11.997395568797584,0.5296162941528668,0.2210662543517709,0.34482032666158896,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,5,0.5,1.0,A4,65.17064043838509,4.136945859121083,sis,0.08668051215277776,1.9097841401835451,1.6423072246362822,1.6423072246362822,-64.34948682606695,-1.6087371706516738,-0.4361045652650881,-0.15154957143078904,0.3475834146049093,11.997395568797584,0.5296162941528668,0.3253412787332437,0.34482032666158896,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,5,1.0,1.0,A4,65.17064043838509,4.136945859121083,sis,0.08668051215277776,1.9097841401835451,1.6423072246362822,1.6423072246362822,-63.52833321374881,-1.5882083303437202,-0.4305395039603444,-0.15154957143078904,0.3475834146049093,11.997395568797584,0.5296162941528668,0.49913298603569833,0.34482032666158896,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,6,0.0,1.0,A4,56.95039185108415,3.7612947570255657,sis,0.06707426215277779,0.8725828114624162,1.3428857672326646,1.3428857672326646,-56.95039185108415,-1.4237597962771038,-0.3859599680573159,-0.8367189934243328,-0.21777203368723386,11.997395568797584,0.5296162941528668,0.8367189934243328,0.31350927252976574,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,6,0.2,1.0,A4,56.95039185108415,3.7612947570255657,sis,0.06707426215277779,0.8725828114624162,1.3428857672326646,1.3428857672326646,-56.68181469763761,-1.4170453674409402,-0.3841397869102537,-0.8367189934243328,-0.21777203368723386,11.997395568797584,0.5296162941528668,0.7931645866868859,0.31350927252976574,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,6,0.5,1.0,A4,56.95039185108415,3.7612947570255657,sis,0.06707426215277779,0.8725828114624162,1.3428857672326646,1.3428857672326646,-56.27894896746782,-1.4069737241866955,-0.3814095151896604,-0.8367189934243328,-0.21777203368723386,11.997395568797584,0.5296162941528668,0.7278329765807159,0.31350927252976574,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,6,1.0,1.0,A4,56.95039185108415,3.7612947570255657,sis,0.06707426215277779,0.8725828114624162,1.3428857672326646,1.3428857672326646,-55.60750608385148,-1.390187652096287,-0.37685906232200483,-0.8367189934243328,-0.21777203368723386,11.997395568797584,0.5296162941528668,0.6189469597370989,0.31350927252976574,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,7,0.0,1.0,A4,61.31293121749046,3.4857548274794787,sis,0.07475238715277778,1.1402471811888237,1.4392748149249446,1.4392748149249446,-61.31293121749046,-1.5328232804372615,-0.4155254460071381,-0.473095126778454,-0.03577414435405838,11.997395568797584,0.5296162941528668,0.473095126778454,0.2905426271469377,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,7,0.2,1.0,A4,61.31293121749046,3.4857548274794787,sis,0.07475238715277778,1.1402471811888237,1.4392748149249446,1.4392748149249446,-61.02507625450547,-1.5256269063626369,-0.41357461672032064,-0.473095126778454,-0.03577414435405838,11.997395568797584,0.5296162941528668,0.4659402979076423,0.2905426271469377,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,7,0.5,1.0,A4,61.31293121749046,3.4857548274794787,sis,0.07475238715277778,1.1402471811888237,1.4392748149249446,1.4392748149249446,-60.59329381002799,-1.5148323452506998,-0.4106483727900944,-0.473095126778454,-0.03577414435405838,11.997395568797584,0.5296162941528668,0.4552080546014248,0.2905426271469377,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_tapered,7,1.0,1.0,A4,61.31293121749046,3.4857548274794787,sis,0.07475238715277778,1.1402471811888237,1.4392748149249446,1.4392748149249446,-59.873656402565516,-1.4968414100641378,-0.40577129957305075,-0.473095126778454,-0.03577414435405838,11.997395568797584,0.5296162941528668,0.4373209824243956,0.2905426271469377,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,0,0.0,1.0,A4,60.86656457507459,3.7921436642282442,sis,0.05647725694444446,0.6860560348005984,1.2591944785710198,1.2591944785710198,-60.86656457507459,-1.5216641143768648,-0.412500363133272,-0.510300421865728,-0.37579452956891907,11.997395568797584,0.5296162941528668,0.510300421865728,0.31608057286122343,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,0,0.2,1.0,A4,60.86656457507459,3.7921436642282442,sis,0.05647725694444446,0.6860560348005984,1.2591944785710198,1.2591944785710198,-60.61472567936039,-1.5153681419840097,-0.410793619263983,-0.510300421865728,-0.37579452956891907,11.997395568797584,0.5296162941528668,0.43514151595194417,0.31608057286122343,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,0,0.5,1.0,A4,60.86656457507459,3.7921436642282442,sis,0.05647725694444446,0.6860560348005984,1.2591944785710198,1.2591944785710198,-60.23696733578908,-1.505924183394727,-0.4082335034600495,-0.510300421865728,-0.37579452956891907,11.997395568797584,0.5296162941528668,0.32240315708126843,0.31608057286122343,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,0,1.0,1.0,A4,60.86656457507459,3.7921436642282442,sis,0.05647725694444446,0.6860560348005984,1.2591944785710198,1.2591944785710198,-59.60737009650357,-1.4901842524125892,-0.403966643786827,-0.510300421865728,-0.37579452956891907,11.997395568797584,0.5296162941528668,0.13450589229680893,0.31608057286122343,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,1,0.0,1.0,A4,62.92779632087373,3.352764539283104,sis,0.06563819444444444,5.614899275850488,1.9109688407896688,1.9109688407896688,-62.92779632087373,-1.5731949080218433,-0.42646958990957934,-0.3384938215099039,0.8548593785801433,11.997395568797584,0.5296162941528668,0.3384938215099039,0.27945769730247616,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,1,0.2,1.0,A4,62.92779632087373,3.352764539283104,sis,0.06563819444444444,5.614899275850488,1.9109688407896688,1.9109688407896688,-62.5456025527158,-1.5636400638178949,-0.42387941467539203,-0.3384938215099039,0.8548593785801433,11.997395568797584,0.5296162941528668,0.5094656972259326,0.27945769730247616,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,1,0.5,1.0,A4,62.92779632087373,3.352764539283104,sis,0.06563819444444444,5.614899275850488,1.9109688407896688,1.9109688407896688,-61.9723119004789,-1.5493077975119725,-0.4199941518241111,-0.3384938215099039,0.8548593785801433,11.997395568797584,0.5296162941528668,0.7659235107999756,0.27945769730247616,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,1,1.0,1.0,A4,62.92779632087373,3.352764539283104,sis,0.06563819444444444,5.614899275850488,1.9109688407896688,1.9109688407896688,-61.01682748008406,-1.5254206870021014,-0.41351871373864274,-0.3384938215099039,0.8548593785801433,11.997395568797584,0.5296162941528668,1.1933532000900473,0.27945769730247616,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,2,0.0,1.0,A4,62.079707141424926,4.3049406725191215,sis,0.08848715277777776,1.7163089649121523,1.320295952002957,1.320295952002957,-62.079707141424926,-1.551992678535623,-0.42072198287878443,-0.4091832619460005,-0.2604252063314793,11.997395568797584,0.5296162941528668,0.4091832619460005,0.3588229335136089,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,2,0.2,1.0,A4,62.079707141424926,4.3049406725191215,sis,0.08848715277777776,1.7163089649121523,1.320295952002957,1.320295952002957,-61.81564795102433,-1.5453911987756084,-0.4189324205354954,-0.4091832619460005,-0.2604252063314793,11.997395568797584,0.5296162941528668,0.35709822067970465,0.3588229335136089,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,2,0.5,1.0,A4,62.079707141424926,4.3049406725191215,sis,0.08848715277777776,1.7163089649121523,1.320295952002957,1.320295952002957,-61.41955916542345,-1.5354889791355864,-0.41624807702056194,-0.4091832619460005,-0.2604252063314793,11.997395568797584,0.5296162941528668,0.27897065878026084,0.3588229335136089,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,2,1.0,1.0,A4,62.079707141424926,4.3049406725191215,sis,0.08848715277777776,1.7163089649121523,1.320295952002957,1.320295952002957,-60.75941118942197,-1.5189852797355492,-0.41177417116233944,-0.4091832619460005,-0.2604252063314793,11.997395568797584,0.5296162941528668,0.1487580556145212,0.3588229335136089,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,3,0.0,1.0,A4,62.73444160705556,4.234064367947205,sis,0.09381059027777779,1.8422165492413558,1.282775019738572,1.282775019738572,-62.73444160705556,-1.568361040176389,-0.4251592006963825,-0.35461021216397587,-0.3312707084027484,11.997395568797584,0.5296162941528668,0.35461021216397587,0.3529152926289281,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,3,0.2,1.0,A4,62.73444160705556,4.234064367947205,sis,0.09381059027777779,1.8422165492413558,1.282775019738572,1.282775019738572,-62.47788660310784,-1.561947165077696,-0.423420495168464,-0.35461021216397587,-0.3312707084027484,11.997395568797584,0.5296162941528668,0.28835607048342615,0.3529152926289281,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
40,random_layered_k6_middle_heavy,3,0.5,1.0,A4,62.73444160705556,4.234064367947205,sis,0.09381059027777779,1.8422165492413558,1.282775019738572,1.282775019738572,-62.093054097186275,-1.5523263524296569,-0.4208124368765863,-0.35461021216397587,-0.3312707084027484,11.997395568797584,0.5296162941528668,0.18897485796260166,0.3529152926289281,robust_zscore,"n,gamma,action_mode",info_degree_heterogeneity
