n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
10,absolute_layered,0,1.5,1.0,A2,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.71778529491215,18.902891838466292,1.8902891838466291,0.8209421617459924,-1.0798973680354729,3.699218260131851,2.4917559921107157,3.8019324860143353,6.62872475823325,0.0,robust_zscore,n
10,absolute_layered,0,1.5,1.0,A3,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.52718529491215,18.61699183846629,1.861699183846629,0.8085256825083784,-1.0798973680354729,3.6490858601744254,2.4917559921107157,3.8019324860143353,6.553526158297111,0.0,robust_zscore,n
10,absolute_layered,0,2.0,1.0,A1,6.173786103901937,0.0,exact,0.1906,16.52718529491215,0.1906,-5.792586103901937,-0.5792586103901937,-0.2515688180874067,-1.0798973680354729,-0.6478303409962631,2.4917559921107157,3.8019324860143353,-0.2157633139570534,0.0,robust_zscore,n
10,absolute_layered,0,2.0,1.0,A2,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.71778529491215,27.261784485922366,2.7261784485922367,1.183964256907176,-1.0798973680354729,3.699218260131851,2.4917559921107157,3.8019324860143353,8.478333888299174,0.0,robust_zscore,n
10,absolute_layered,0,2.0,1.0,A3,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.52718529491215,26.880584485922366,2.6880584485922365,1.167408951257024,-1.0798973680354729,3.6490858601744254,2.4917559921107157,3.8019324860143353,8.378069088384324,0.0,robust_zscore,n
10,absolute_layered,0,3.0,1.0,A1,6.173786103901937,0.0,exact,0.1906,16.52718529491215,0.1906,-5.601986103901937,-0.5601986103901937,-0.24329116526233074,-1.0798973680354729,-0.6478303409962631,2.4917559921107157,3.8019324860143353,-0.8635936549533165,0.0,robust_zscore,n
10,absolute_layered,0,3.0,1.0,A2,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.71778529491215,43.97956978083452,4.397956978083451,1.9100084472295433,-1.0798973680354729,3.699218260131851,2.4917559921107157,3.8019324860143353,12.177552148431026,0.0,robust_zscore,n
10,absolute_layered,0,3.0,1.0,A3,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.52718529491215,43.40776978083451,4.3407769780834515,1.8851754887543153,-1.0798973680354729,3.6490858601744254,2.4917559921107157,3.8019324860143353,12.02715494855875,0.0,robust_zscore,n
10,absolute_layered,0,4.0,1.0,A1,6.173786103901937,0.0,exact,0.1906,16.52718529491215,0.1906,-5.411386103901936,-0.5411386103901936,-0.23501351243725474,-1.0798973680354729,-0.6478303409962631,2.4917559921107157,3.8019324860143353,-1.5114239959495797,0.0,robust_zscore,n
10,absolute_layered,0,4.0,1.0,A2,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.71778529491215,60.697355075746664,6.069735507574666,2.6360526375519107,-1.0798973680354729,3.699218260131851,2.4917559921107157,3.8019324860143353,15.876770408562876,0.0,robust_zscore,n
10,absolute_layered,0,4.0,1.0,A3,6.173786103901937,0.0,exact,0.1906,16.52718529491215,16.52718529491215,59.934955075746664,5.993495507574666,2.6029420262516068,-1.0798973680354729,3.6490858601744254,2.4917559921107157,3.8019324860143353,15.676240808733175,0.0,robust_zscore,n
10,absolute_layered,0,6.0,1.0,A1,6.173786103901937,0.0,exact,0.1906,16.52718529491215,0.1906,-5.030186103901936,-0.5030186103901937,-0.2184582067871028,-1.0798973680354729,-0.6478303409962631,2.4917559921107157,3.8019324860143353,-2.8070846779421057,0.0,robust_zscore,n
