n,gamma,family,action_mode,normalization_method,mean_score_norm,std_score_norm,count
16,6.0,lorentzian_like_2d,A2,robust_zscore,-2.6042186490070507,0.6904428606348143,10
16,6.0,interval_order,A2,robust_zscore,0.9707514743998592,3.81406798770522,10
16,6.0,KR_like,A2,robust_zscore,3.6624976097478217,1.947991740260199,10
16,6.0,multi_layer_random,A2,robust_zscore,9.522231657920134,11.292489318524199,10
16,6.0,absolute_layered,A2,robust_zscore,12.744489667173127,6.996163238609698,10
16,6.0,lorentzian_like_3d,A2,robust_zscore,17.95310387971047,8.492813302219258,10
16,6.0,transitive_percolation,A2,robust_zscore,48.55163933781769,25.378505783423314,10
16,8.0,lorentzian_like_2d,A2,robust_zscore,-3.7251361769798583,0.887768934298892,10
16,8.0,interval_order,A2,robust_zscore,1.0738888971744867,4.968095087147142,10
16,8.0,KR_like,A2,robust_zscore,4.929534446199135,2.6184151349828593,10
16,8.0,multi_layer_random,A2,robust_zscore,12.778772628459546,15.23455447090721,10
16,8.0,absolute_layered,A2,robust_zscore,16.742229275268976,9.18218528915695,10
16,8.0,lorentzian_like_3d,A2,robust_zscore,24.21538050768421,11.415121059777197,10
16,8.0,transitive_percolation,A2,robust_zscore,65.26065032671845,34.13386307043088,10
16,10.0,lorentzian_like_2d,A2,robust_zscore,-4.846053704952666,1.0895355664905875,10
16,10.0,interval_order,A2,robust_zscore,1.1770263199491147,6.124856323647344,10
16,10.0,KR_like,A2,robust_zscore,6.1965712826504475,3.289113099185453,10
16,10.0,multi_layer_random,A2,robust_zscore,16.03531359899896,19.176722878170448,10
16,10.0,absolute_layered,A2,robust_zscore,20.739968883364824,11.36838312492701,10
16,10.0,lorentzian_like_3d,A2,robust_zscore,30.477657135657957,14.337550885541162,10
16,10.0,transitive_percolation,A2,robust_zscore,81.96966131561922,42.88931660482904,10
16,15.0,lorentzian_like_2d,A2,robust_zscore,-7.648347524884686,1.6023184007992992,10
16,15.0,interval_order,A2,robust_zscore,1.4348698768856833,9.021816017648966,10
16,15.0,KR_like,A2,robust_zscore,9.36416337377873,4.96632917349816,10
16,15.0,multi_layer_random,A2,robust_zscore,24.176666025347494,29.03231960610474,10
16,15.0,absolute_layered,A2,robust_zscore,30.73431790360445,16.834197328951205,10
16,15.0,lorentzian_like_3d,A2,robust_zscore,46.13334870559231,21.64383500443749,10
16,15.0,transitive_percolation,A2,robust_zscore,123.74218878787113,64.77811541064057,10
16,20.0,lorentzian_like_2d,A2,robust_zscore,-10.450641344816706,2.1201023786398614,10
16,20.0,interval_order,A2,robust_zscore,1.6927134338222523,11.921785776115973,10
16,20.0,KR_like,A2,robust_zscore,12.531755464907011,6.643810517840932,10
16,20.0,multi_layer_random,A2,robust_zscore,32.31801845169603,38.88801466978551,10
16,20.0,absolute_layered,A2,robust_zscore,40.728666923844074,22.300199535931856,10
16,20.0,lorentzian_like_3d,A2,robust_zscore,61.789040275526666,28.950237162629602,10
16,20.0,transitive_percolation,A2,robust_zscore,165.51471626012304,86.66700703567032,10
10,0.0,transitive_percolation,A3,robust_zscore,-1.6297366893248018,0.42994185625262626,10
10,0.0,lorentzian_like_3d,A3,robust_zscore,-0.8356962949243281,0.3400507322435559,10
10,0.0,multi_layer_random,A3,robust_zscore,-0.2878285210814449,0.4177907479990027,10
10,0.0,KR_like,A3,robust_zscore,0.016361048324039486,0.23791667952945603,10
10,0.0,lorentzian_like_2d,A3,robust_zscore,0.3854075593272816,0.46461799750403654,10
10,0.0,interval_order,A3,robust_zscore,0.4725841941747704,0.6045053447709949,10
10,0.0,absolute_layered,A3,robust_zscore,1.0942207425000576,0.20877499131627617,10
10,0.5,KR_like,A3,robust_zscore,0.3033842572056444,0.519882979875716,10
10,0.5,lorentzian_like_2d,A3,robust_zscore,0.6503475836991914,0.6630749883187356,10
10,0.5,multi_layer_random,A3,robust_zscore,0.8529400800338468,0.9732694253235313,10
10,0.5,interval_order,A3,robust_zscore,0.968283852579081,1.4939711621747689,10
10,0.5,lorentzian_like_3d,A3,robust_zscore,2.0630407092068475,1.2760649481927768,10
10,0.5,absolute_layered,A3,robust_zscore,2.923633306205729,0.7073333676265086,10
10,0.5,transitive_percolation,A3,robust_zscore,5.4958184990852095,1.5128728661016193,10
10,1.0,KR_like,A3,robust_zscore,0.5904074660872494,1.2503268112570007,10
10,1.0,lorentzian_like_2d,A3,robust_zscore,0.9152876080711015,1.6623189785704262,10
10,1.0,interval_order,A3,robust_zscore,1.4639835109833912,2.4363731302660008,10
10,1.0,multi_layer_random,A3,robust_zscore,1.9937086811491387,2.277154685612603,10
10,1.0,absolute_layered,A3,robust_zscore,4.7530458699114,1.20995581233153,10
10,1.0,lorentzian_like_3d,A3,robust_zscore,4.961777713338023,2.868596994495668,10
10,1.0,transitive_percolation,A3,robust_zscore,12.621373687495222,3.441648495587235,10
10,1.5,KR_like,A3,robust_zscore,0.8774306749688542,1.9838651196463075,10
10,1.5,lorentzian_like_2d,A3,robust_zscore,1.1802276324430117,2.6808166149047308,10
10,1.5,interval_order,A3,robust_zscore,1.9596831693877022,3.387819254516637,10
10,1.5,multi_layer_random,A3,robust_zscore,3.13447728226443,3.5901377930278775,10
10,1.5,absolute_layered,A3,robust_zscore,6.582458433617072,1.7130688023281777,10
10,1.5,lorentzian_like_3d,A3,robust_zscore,7.860514717469199,4.462864035008171,10
10,1.5,transitive_percolation,A3,robust_zscore,19.746928875905233,5.371529593545214,10
10,2.0,KR_like,A3,robust_zscore,1.164453883850459,2.7179936252257706,10
10,2.0,lorentzian_like_2d,A3,robust_zscore,1.4451676568149214,3.70271366011948,10
10,2.0,interval_order,A3,robust_zscore,2.4553828277920124,4.342368667856792,10
10,2.0,multi_layer_random,A3,robust_zscore,4.275245883379722,4.9049180529779015,10
10,2.0,absolute_layered,A3,robust_zscore,8.411870997322742,2.2163382986592075,10
10,2.0,lorentzian_like_3d,A3,robust_zscore,10.759251721600375,6.057496329873072,10
10,2.0,transitive_percolation,A3,robust_zscore,26.872484064315245,7.301639660408401,10
10,3.0,KR_like,A3,robust_zscore,1.7385003016136689,4.1867793089507135,10
10,3.0,lorentzian_like_2d,A3,robust_zscore,1.9750477055587414,5.7494540671758205,10
10,3.0,interval_order,A3,robust_zscore,3.4467821446006335,6.255092450552856,10
10,3.0,multi_layer_random,A3,robust_zscore,6.556783085610306,7.536107220692713,10
10,3.0,absolute_layered,A3,robust_zscore,12.070696124734084,3.2230535453084435,10
10,3.0,lorentzian_like_3d,A3,robust_zscore,16.556725729862727,9.247100827247849,10
10,3.0,transitive_percolation,A3,robust_zscore,41.12359444113527,11.1620715859365,10
10,4.0,KR_like,A3,robust_zscore,2.3125467193768787,5.65581223523357,10
10,4.0,lorentzian_like_2d,A3,robust_zscore,2.504927754302561,7.797544822038726,10
10,4.0,interval_order,A3,robust_zscore,4.438181461409255,8.169820180519219,10
10,4.0,multi_layer_random,A3,robust_zscore,8.83832028784089,10.168063053908174,10
10,4.0,absolute_layered,A3,robust_zscore,15.729521252145426,4.229863966283084,10
10,4.0,lorentzian_like_3d,A3,robust_zscore,22.35419973812508,12.436867953203329,10
10,4.0,transitive_percolation,A3,robust_zscore,55.37470481795528,15.022604482730157,10
10,6.0,KR_like,A3,robust_zscore,3.460639554903298,8.594112660813085,10
10,6.0,lorentzian_like_2d,A3,robust_zscore,3.564687851790201,11.894987191763066,10
10,6.0,interval_order,A3,robust_zscore,6.420980095026496,12.001450542128683,10
10,6.0,multi_layer_random,A3,robust_zscore,13.401394692302057,15.432705679646237,10
10,6.0,absolute_layered,A3,robust_zscore,23.047171506968112,6.243586161371404,10
10,6.0,lorentzian_like_3d,A3,robust_zscore,33.94914775464978,18.816559265643388,10
10,6.0,transitive_percolation,A3,robust_zscore,83.87692557159534,22.743767523039008,10
10,8.0,KR_like,A3,robust_zscore,4.608732390429718,11.53252663150439,10
10,8.0,lorentzian_like_2d,A3,robust_zscore,4.62444794927784,15.99303390762205,10
10,8.0,interval_order,A3,robust_zscore,8.40377872864374,15.834226398754364,10
10,8.0,multi_layer_random,A3,robust_zscore,17.964469096763224,20.69770315966066,10
10,8.0,absolute_layered,A3,robust_zscore,30.364821761790797,8.257361103750336,10
10,8.0,lorentzian_like_3d,A3,robust_zscore,45.54409577117448,25.196327433230977,10
10,8.0,transitive_percolation,A3,robust_zscore,112.37914632523538,30.46497807028504,10
10,10.0,lorentzian_like_2d,A3,robust_zscore,5.684208046765479,20.091315165666153,10
10,10.0,KR_like,A3,robust_zscore,5.756825225956137,14.470984979573728,10
10,10.0,interval_order,A3,robust_zscore,10.38657736226098,19.667478063482502,10
10,10.0,multi_layer_random,A3,robust_zscore,22.527543501224393,25.962839612430255,10
10,10.0,absolute_layered,A3,robust_zscore,37.68247201661348,10.27115776838431,10
10,10.0,lorentzian_like_3d,A3,robust_zscore,57.13904378769919,31.576125871626015,10
10,10.0,transitive_percolation,A3,robust_zscore,140.88136707887543,38.18620730692244,10
10,15.0,lorentzian_like_2d,A3,robust_zscore,8.333608290484577,30.33742064126799,10
10,15.0,KR_like,A3,robust_zscore,8.627057314772186,21.817207328574398,10
10,15.0,interval_order,A3,robust_zscore,15.343573946304085,29.251461295947227,10
10,15.0,multi_layer_random,A3,robust_zscore,33.93522951237731,39.1259205639162,10
10,15.0,absolute_layered,A3,robust_zscore,55.9765976536702,15.305688197131154,10
10,15.0,lorentzian_like_3d,A3,robust_zscore,86.12641382901094,47.525674401720785,10
10,15.0,transitive_percolation,A3,robust_zscore,212.13691896297556,57.48931274659165,10
10,20.0,lorentzian_like_2d,A3,robust_zscore,10.983008534203679,40.58375261394108,10
10,20.0,KR_like,A3,robust_zscore,11.497289403588235,29.16347288199236,10
10,20.0,interval_order,A3,robust_zscore,20.30057053034719,38.835941986914,10
10,20.0,multi_layer_random,A3,robust_zscore,45.34291552353022,52.28913712699,10
10,20.0,absolute_layered,A3,robust_zscore,74.2707232907269,20.34024110870821,10
10,20.0,lorentzian_like_3d,A3,robust_zscore,115.11378387032269,63.475252665488746,10
10,20.0,transitive_percolation,A3,robust_zscore,283.3924708470757,76.79243651922934,10
12,0.0,transitive_percolation,A3,robust_zscore,-1.8193374572337024,0.6518388167533488,10
12,0.0,lorentzian_like_3d,A3,robust_zscore,-0.9955775135852717,0.4819195082151173,10
12,0.0,multi_layer_random,A3,robust_zscore,-0.08838545111699514,0.6249649694737065,10
12,0.0,KR_like,A3,robust_zscore,0.026170411038473708,0.3017463484214357,10
12,0.0,interval_order,A3,robust_zscore,0.30010651894244744,0.8277143739835203,10
12,0.0,lorentzian_like_2d,A3,robust_zscore,0.5045153527893371,0.26510723877265024,10
12,0.0,absolute_layered,A3,robust_zscore,1.2645672306276703,0.6016655588969367,10
12,0.5,KR_like,A3,robust_zscore,0.35117012077249765,0.17359897595983978,10
12,0.5,lorentzian_like_2d,A3,robust_zscore,0.4614644625108363,0.2760604310440044,10
12,0.5,interval_order,A3,robust_zscore,0.464653859305327,1.1092378865497081,10
12,0.5,multi_layer_random,A3,robust_zscore,0.6814479805060877,0.5212890017920767,10
12,0.5,lorentzian_like_3d,A3,robust_zscore,1.2144269254314346,1.0545096170056192,10
12,0.5,absolute_layered,A3,robust_zscore,2.162017223107625,1.1805489093061112,10
12,0.5,transitive_percolation,A3,robust_zscore,2.944244340406474,1.0523640219014367,10
12,1.0,lorentzian_like_2d,A3,robust_zscore,0.41841357223233544,0.3798046351002657,10
12,1.0,interval_order,A3,robust_zscore,0.6292011996682064,1.4615138279644495,10
12,1.0,KR_like,A3,robust_zscore,0.6761698305065216,0.5444448033520155,10
12,1.0,multi_layer_random,A3,robust_zscore,1.4512814121291704,1.5853972894570998,10
12,1.0,absolute_layered,A3,robust_zscore,3.05946721558758,1.7743100606030082,10
12,1.0,lorentzian_like_3d,A3,robust_zscore,3.424431364448141,2.5724613358710218,10
12,1.0,transitive_percolation,A3,robust_zscore,7.70782613804665,2.7494430790350206,10
12,1.5,lorentzian_like_2d,A3,robust_zscore,0.37536268195383454,0.5238400956551459,10
12,1.5,interval_order,A3,robust_zscore,0.7937485400310861,1.844438403965022,10
12,1.5,KR_like,A3,robust_zscore,1.0011695402405454,0.9433458947352237,10
12,1.5,multi_layer_random,A3,robust_zscore,2.221114843752253,2.6675472327879945,10
12,1.5,absolute_layered,A3,robust_zscore,3.9569172080675346,2.3718016014081718,10
12,1.5,lorentzian_like_3d,A3,robust_zscore,5.634435803464847,4.0925477137084485,10
12,1.5,transitive_percolation,A3,robust_zscore,12.471407935686827,4.447560620588483,10
12,2.0,lorentzian_like_2d,A3,robust_zscore,0.3323117916753337,0.6831398220754232,10
12,2.0,interval_order,A3,robust_zscore,0.9582958803939656,2.2423647693955777,10
12,2.0,KR_like,A3,robust_zscore,1.3261692499745696,1.3455781672220535,10
12,2.0,multi_layer_random,A3,robust_zscore,2.990948275375336,3.7521611432080433,10
12,2.0,absolute_layered,A3,robust_zscore,4.85436720054749,2.970773579914801,10
12,2.0,lorentzian_like_3d,A3,robust_zscore,7.844440242481554,5.613034734049322,10
12,2.0,transitive_percolation,A3,robust_zscore,17.234989733327,6.145855898201657,10
12,3.0,lorentzian_like_2d,A3,robust_zscore,0.24621001111833193,1.0186104334015256,10
12,3.0,interval_order,A3,robust_zscore,1.2873905611197245,3.0596801064791843,10
12,3.0,KR_like,A3,robust_zscore,1.976168669442617,2.1525641080833355,10
12,3.0,multi_layer_random,A3,robust_zscore,4.530615138621501,5.923366209396172,10
12,3.0,absolute_layered,A3,robust_zscore,6.6492671855074,4.170606653791629,10
12,3.0,lorentzian_like_3d,A3,robust_zscore,12.264449120514966,8.65436602043597,10
12,3.0,transitive_percolation,A3,robust_zscore,26.762153328607354,9.54260007926802,10
12,4.0,lorentzian_like_2d,A3,robust_zscore,0.16010823056133014,1.3626860080118435,10
12,4.0,interval_order,A3,robust_zscore,1.6164852418454836,3.8905462925153946,10
12,4.0,KR_like,A3,robust_zscore,2.626168088910665,2.9606207203572796,10
12,4.0,multi_layer_random,A3,robust_zscore,6.0702820018676675,8.09543986349514,10
12,4.0,absolute_layered,A3,robust_zscore,8.444167170467308,5.371551804064695,10
12,4.0,lorentzian_like_3d,A3,robust_zscore,16.68445799854838,11.695863978118469,10
12,4.0,transitive_percolation,A3,robust_zscore,36.28931692388771,12.939414666012187,10
12,6.0,lorentzian_like_2d,A3,robust_zscore,-0.012095330552673377,2.0593642873051135,10
12,6.0,interval_order,A3,robust_zscore,2.2746746032970018,5.568623094664906,10
12,6.0,KR_like,A3,robust_zscore,3.9261669278467606,4.577677816961156,10
12,6.0,multi_layer_random,A3,robust_zscore,9.149615728359999,12.440373034184585,10
12,6.0,absolute_layered,A3,robust_zscore,12.033967140387128,7.7747167669732775,10
12,6.0,lorentzian_like_3d,A3,robust_zscore,25.524475754615203,17.7790177518167,10
12,6.0,transitive_percolation,A3,robust_zscore,55.34364411444841,19.733109622552647,10
12,8.0,lorentzian_like_2d,A3,robust_zscore,-0.18429889166667687,2.7602326624207922,10
12,8.0,interval_order,A3,robust_zscore,2.93286396474852,7.255882986082167,10
12,8.0,KR_like,A3,robust_zscore,5.226165766782857,6.195172155991539,10
12,8.0,multi_layer_random,A3,robust_zscore,12.22894945485233,16.785675952525793,10
12,8.0,absolute_layered,A3,robust_zscore,15.623767110306948,10.178578080057843,10
12,8.0,lorentzian_like_3d,A3,robust_zscore,34.36449351068203,23.862247861421956,10
12,8.0,transitive_percolation,A3,robust_zscore,74.39797130500912,26.526836131575624,10
12,10.0,lorentzian_like_2d,A3,robust_zscore,-0.3565024527806803,3.462747811353273,10
12,10.0,interval_order,A3,robust_zscore,3.5910533262000377,8.947132203452078,10
12,10.0,KR_like,A3,robust_zscore,6.526164605718952,7.812832174649131,10
12,10.0,multi_layer_random,A3,robust_zscore,15.30828318134466,21.131120520314894,10
12,10.0,absolute_layered,A3,robust_zscore,19.213567080226767,12.582736648252894,10
12,10.0,lorentzian_like_3d,A3,robust_zscore,43.20451126674885,29.945507785579775,10
12,10.0,transitive_percolation,A3,robust_zscore,93.45229849556982,33.32057489339537,10
12,15.0,lorentzian_like_2d,A3,robust_zscore,-0.7870113555656888,5.2218766302028135,10
12,15.0,interval_order,A3,robust_zscore,5.236526729828833,13.182627314157822,10
12,15.0,KR_like,A3,robust_zscore,9.776161703059191,11.857262058357632,10
12,15.0,multi_layer_random,A3,robust_zscore,23.006617497575487,31.99497289912651,10
12,15.0,absolute_layered,A3,robust_zscore,28.188067005026312,18.593676850622245,10
12,15.0,lorentzian_like_3d,A3,robust_zscore,65.30455565691592,45.15370895544874,10
12,15.0,transitive_percolation,A3,robust_zscore,141.08811647197157,50.30494282595169,10
12,20.0,lorentzian_like_2d,A3,robust_zscore,-1.217520258350698,6.982609630272546,10
12,20.0,interval_order,A3,robust_zscore,6.882000133457629,17.422508108004454,10
12,20.0,KR_like,A3,robust_zscore,13.026158800399433,15.901847686017804,10
12,20.0,multi_layer_random,A3,robust_zscore,30.704951813806314,42.85896009422592,10
12,20.0,absolute_layered,A3,robust_zscore,37.162566929825864,24.604938411437985,10
12,20.0,lorentzian_like_3d,A3,robust_zscore,87.40460004708298,60.36193913016727,10
12,20.0,transitive_percolation,A3,robust_zscore,188.72393444837334,67.28932260089748,10
14,0.0,transitive_percolation,A3,robust_zscore,-1.8545713851747991,0.3441800872105064,10
14,0.0,lorentzian_like_3d,A3,robust_zscore,-0.6962331763450836,0.3235352211740025,10
14,0.0,KR_like,A3,robust_zscore,-0.0982863559183255,0.13299491490437912,10
14,0.0,multi_layer_random,A3,robust_zscore,-0.08484236583616729,0.3953998292198468,10
14,0.0,interval_order,A3,robust_zscore,0.5037232283012364,0.7429571302464073,10
14,0.0,lorentzian_like_2d,A3,robust_zscore,0.619550818689927,0.2527370074621772,10
14,0.0,absolute_layered,A3,robust_zscore,1.0714365932082062,0.30894871427389775,10
14,0.5,KR_like,A3,robust_zscore,0.023634888827155164,0.15139608991655487,10
14,0.5,multi_layer_random,A3,robust_zscore,0.2089375906543444,0.23663230090239404,10
14,0.5,lorentzian_like_3d,A3,robust_zscore,0.29035728922420795,0.5377616810758008,10
14,0.5,lorentzian_like_2d,A3,robust_zscore,0.31556844426831165,0.24303192298150292,10
14,0.5,interval_order,A3,robust_zscore,0.667307537657645,0.9814689305909415,10
14,0.5,absolute_layered,A3,robust_zscore,2.017121032762734,0.5913113499833493,10
14,0.5,transitive_percolation,A3,robust_zscore,2.3185418547826098,0.4805796253098122,10
14,1.0,lorentzian_like_2d,A3,robust_zscore,0.011586069846696296,0.23517366837784057,10
14,1.0,KR_like,A3,robust_zscore,0.14555613357263583,0.2825966356361683,10
14,1.0,multi_layer_random,A3,robust_zscore,0.502717547144856,0.6851829046195906,10
14,1.0,interval_order,A3,robust_zscore,0.8308918470140535,1.277725988793602,10
14,1.0,lorentzian_like_3d,A3,robust_zscore,1.2769477547934995,1.345006178154407,10
14,1.0,absolute_layered,A3,robust_zscore,2.962805472317261,0.8821888107287845,10
14,1.0,transitive_percolation,A3,robust_zscore,6.491655094740018,1.2771005679471474,10
14,1.5,lorentzian_like_2d,A3,robust_zscore,-0.29239630457491905,0.22935215514912147,10
14,1.5,KR_like,A3,robust_zscore,0.26747737831811647,0.4341749586088564,10
14,1.5,multi_layer_random,A3,robust_zscore,0.7964975036353678,1.181855881994424,10
14,1.5,interval_order,A3,robust_zscore,0.994476156370462,1.5999664432586587,10
14,1.5,lorentzian_like_3d,A3,robust_zscore,2.2635382203627907,2.1596844723848596,10
14,1.5,absolute_layered,A3,robust_zscore,3.908489911871789,1.1752758244426296,10
14,1.5,transitive_percolation,A3,robust_zscore,10.664768334697426,2.078111446866181,10
14,2.0,lorentzian_like_2d,A3,robust_zscore,-0.5963786789965344,0.2257250227773953,10
14,2.0,KR_like,A3,robust_zscore,0.3893986230635972,0.5906453120717917,10
14,2.0,multi_layer_random,A3,robust_zscore,1.0902774601258796,1.6846121170453443,10
14,2.0,interval_order,A3,robust_zscore,1.1580604657268707,1.935253991873121,10
14,2.0,lorentzian_like_3d,A3,robust_zscore,3.250128685932083,2.975697200421055,10
14,2.0,absolute_layered,A3,robust_zscore,4.854174351426317,1.4692506967334873,10
14,2.0,transitive_percolation,A3,robust_zscore,14.837881574654835,2.8798681829380497,10
14,3.0,lorentzian_like_2d,A3,robust_zscore,-1.2043434278397651,0.22541381894114657,10
14,3.0,KR_like,A3,robust_zscore,0.6332411125545585,0.9081248405307124,10
14,3.0,interval_order,A3,robust_zscore,1.485229084439688,2.624853944365432,10
14,3.0,multi_layer_random,A3,robust_zscore,1.6778373731069027,2.6947482519312,10
14,3.0,lorentzian_like_3d,A3,robust_zscore,5.223309617070666,4.60889050285431,10
14,3.0,absolute_layered,A3,robust_zscore,6.745543230535373,2.058341770523497,10
14,3.0,transitive_percolation,A3,robust_zscore,23.184108054569652,4.484018800560068,10
14,4.0,lorentzian_like_2d,A3,robust_zscore,-1.8123081766829963,0.23427647317564687,10
14,4.0,KR_like,A3,robust_zscore,0.8770836020455197,1.2277407635256412,10
14,4.0,interval_order,A3,robust_zscore,1.8123977031525051,3.326640099410865,10
14,4.0,multi_layer_random,A3,robust_zscore,2.265397286087926,3.7068485377681295,10
14,4.0,lorentzian_like_3d,A3,robust_zscore,7.196490548209249,6.242622456579798,10
14,4.0,absolute_layered,A3,robust_zscore,8.636912109644427,2.6481081550920407,10
14,4.0,transitive_percolation,A3,robust_zscore,31.530334534484467,6.088459363310449,10
14,6.0,lorentzian_like_2d,A3,robust_zscore,-3.028237674369458,0.275094592582676,10
14,6.0,KR_like,A3,robust_zscore,1.3647685810274424,1.8689954897326115,10
14,6.0,interval_order,A3,robust_zscore,2.4667349405781396,4.745098978022105,10
14,6.0,multi_layer_random,A3,robust_zscore,3.440517112049973,5.732779894267724,10
14,6.0,lorentzian_like_3d,A3,robust_zscore,11.142852410486416,9.510591935297304,10
14,6.0,absolute_layered,A3,robust_zscore,12.419649867862537,3.8284183263706826,10
14,6.0,transitive_percolation,A3,robust_zscore,48.222787494314105,9.297609904442302,10
14,8.0,lorentzian_like_2d,A3,robust_zscore,-4.244167172055919,0.3366400048444664,10
14,8.0,KR_like,A3,robust_zscore,1.8524535600093652,2.511225230704594,10
14,8.0,interval_order,A3,robust_zscore,3.1210721780037742,6.171993024438307,10
14,8.0,multi_layer_random,A3,robust_zscore,4.615636938012019,7.759512593416909,10
14,8.0,lorentzian_like_3d,A3,robust_zscore,15.08921427276358,12.778804533352758,10
14,8.0,absolute_layered,A3,robust_zscore,16.20238762608065,5.009154404860127,10
14,8.0,transitive_percolation,A3,robust_zscore,64.91524045414374,12.506889233562502,10
14,10.0,lorentzian_like_2d,A3,robust_zscore,-5.460096669742381,0.40967528588380925,10
14,10.0,KR_like,A3,robust_zscore,2.340138538991288,3.153834402514187,10
14,10.0,interval_order,A3,robust_zscore,3.775409415429409,7.602574241562814,10
14,10.0,multi_layer_random,A3,robust_zscore,5.790756763974065,9.786548788811087,10
14,10.0,lorentzian_like_3d,A3,robust_zscore,19.03557613504075,16.04711170775224,10
14,10.0,absolute_layered,A3,robust_zscore,19.98512538429876,6.190072674143748,10
14,10.0,transitive_percolation,A3,robust_zscore,81.60769341397338,15.716218454670857,10
14,15.0,lorentzian_like_2d,A3,robust_zscore,-8.499920413958534,0.6146994971393944,10
14,15.0,KR_like,A3,robust_zscore,3.559350986446094,4.761008968791908,10
14,15.0,interval_order,A3,robust_zscore,5.411252508993494,11.185869722905169,10
14,15.0,multi_layer_random,A3,robust_zscore,8.728556328879183,14.854651702129916,10
14,15.0,lorentzian_like_3d,A3,robust_zscore,28.901480790733665,24.218042134407817,10
14,15.0,absolute_layered,A3,robust_zscore,29.441969779844033,9.142702117043456,10
14,15.0,transitive_percolation,A3,robust_zscore,123.33882581354746,23.739626995590875,10
14,20.0,lorentzian_like_2d,A3,robust_zscore,-11.539744158174688,0.8326096984831176,10
14,20.0,KR_like,A3,robust_zscore,4.778563433900901,6.368550599726604,10
14,20.0,interval_order,A3,robust_zscore,7.04709560255758,14.773248642608367,10
14,20.0,multi_layer_random,A3,robust_zscore,11.6663558937843,19.923039722751465,10
14,20.0,lorentzian_like_3d,A3,robust_zscore,38.76738544642659,32.38906414550279,10
14,20.0,absolute_layered,A3,robust_zscore,38.89881417538931,12.095529023140351,10
14,20.0,transitive_percolation,A3,robust_zscore,165.06995821312154,31.76308362423852,10
16,0.0,transitive_percolation,A3,robust_zscore,-1.5753936288845982,0.9150460667183014,10
16,0.0,lorentzian_like_3d,A3,robust_zscore,-0.8337260042107605,0.31006143888517307,10
16,0.0,multi_layer_random,A3,robust_zscore,-0.2473912536981059,0.5555207116974588,10
16,0.0,KR_like,A3,robust_zscore,-0.13861289960611653,0.12182278116197401,10
16,0.0,interval_order,A3,robust_zscore,0.6613392060759768,0.5699159028146487,10
16,0.0,absolute_layered,A3,robust_zscore,0.7512708428855825,0.4646607335833599,10
16,0.0,lorentzian_like_2d,A3,robust_zscore,0.7585339349113728,0.26006678240558506,10
16,0.5,KR_like,A3,robust_zscore,0.16910290623021615,0.14015185334309124,10
16,0.5,lorentzian_like_2d,A3,robust_zscore,0.4691523323904446,0.26797963373210043,10
16,0.5,multi_layer_random,A3,robust_zscore,0.5560441856549567,0.47331260607123127,10
16,0.5,interval_order,A3,robust_zscore,0.6748676961663688,0.7653684754108941,10
16,0.5,lorentzian_like_3d,A3,robust_zscore,0.7204398668743277,0.47344456577291927,10
16,0.5,absolute_layered,A3,robust_zscore,1.7282513783214637,1.0035707074392222,10
16,0.5,transitive_percolation,A3,robust_zscore,2.574189844981734,1.3022217759567836,10
16,1.0,lorentzian_like_2d,A3,robust_zscore,0.17977072986951653,0.28539335451870906,10
16,1.0,KR_like,A3,robust_zscore,0.47681871206654886,0.2830321581477278,10
16,1.0,interval_order,A3,robust_zscore,0.6883961862567609,1.0078564716385294,10
16,1.0,multi_layer_random,A3,robust_zscore,1.3594796250080194,1.4413351799816696,10
16,1.0,lorentzian_like_3d,A3,robust_zscore,2.2746057379594156,1.1880623212751629,10
16,1.0,absolute_layered,A3,robust_zscore,2.705231913757345,1.5538394652219873,10
16,1.0,transitive_percolation,A3,robust_zscore,6.723773318848066,3.4632483525801705,10
16,1.5,lorentzian_like_2d,A3,robust_zscore,-0.10961087265141163,0.3107146270061107,10
16,1.5,interval_order,A3,robust_zscore,0.7019246763471529,1.2707326347794978,10
16,1.5,KR_like,A3,robust_zscore,0.7845345179028815,0.44298394063533425,10
16,1.5,multi_layer_random,A3,robust_zscore,2.162915064361082,2.422575095860891,10
16,1.5,absolute_layered,A3,robust_zscore,3.6822124491932255,2.1065845233192277,10
16,1.5,lorentzian_like_3d,A3,robust_zscore,3.828771609044504,1.9126330183819902,10
16,1.5,transitive_percolation,A3,robust_zscore,10.873356792714398,5.633136967785917,10
16,2.0,lorentzian_like_2d,A3,robust_zscore,-0.39899247517233977,0.3421925218228849,10
16,2.0,interval_order,A3,robust_zscore,0.715453166437545,1.5436156218964396,10
16,2.0,KR_like,A3,robust_zscore,1.0922503237392143,0.6066508463198995,10
16,2.0,multi_layer_random,A3,robust_zscore,2.966350503714145,3.4056267859476,10
16,2.0,absolute_layered,A3,robust_zscore,4.659192984629106,2.660262764361878,10
16,2.0,lorentzian_like_3d,A3,robust_zscore,5.382937480129592,2.638971145763768,10
16,2.0,transitive_percolation,A3,robust_zscore,15.02294026658073,7.80449936846286,10
16,3.0,lorentzian_like_2d,A3,robust_zscore,-0.977755680214196,0.41782029256007414,10
16,3.0,interval_order,A3,robust_zscore,0.742510146618329,2.1037413573199144,10
16,3.0,KR_like,A3,robust_zscore,1.7076819354118797,0.9373339481714653,10
16,3.0,multi_layer_random,A3,robust_zscore,4.57322138242027,5.373187450057723,10
