scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.660,1.66,52,0.6,KR_like,-99.31591631930952,0.7583787075792242,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,0.6,lorentzian_like_2d,-79.10849385749552,1.3815638206074525,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,0.8,KR_like,-96.18933828813968,0.8843307311250923,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,0.8,lorentzian_like_2d,-78.79246050756359,1.4037935506529915,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,1.0,KR_like,-93.06276025696982,1.0102827546709352,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,1.0,lorentzian_like_2d,-78.47642715763166,1.4260232806985353,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,1.5,KR_like,-85.24631517904521,1.3251628135355975,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,1.5,lorentzian_like_2d,-77.68634378280186,1.4815976058123825,1.580166749659635,80.0565939072913,exact,2
1.660,1.66,52,2.0,KR_like,-77.4298701011206,1.6400428724002398,15.63289015584923,108.69565041281906,sis,2
1.660,1.66,52,2.0,lorentzian_like_2d,-76.89626040797202,1.53717193092623,1.580166749659635,80.0565939072913,exact,2
1.680,1.68,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,0.1,KR_like,-107.12489198634546,0.44425439678402523,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,0.1,lorentzian_like_2d,-79.89679569316905,1.32606910995939,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,0.2,KR_like,-105.55413355987184,0.507986156626395,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,0.2,lorentzian_like_2d,-79.73699747904679,1.3372635894479443,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,0.4,KR_like,-102.41261670692464,0.6354496763111446,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,0.4,lorentzian_like_2d,-79.4174010508023,1.359652548425053,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,0.6,KR_like,-99.27109985397742,0.7629131959958941,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,0.6,lorentzian_like_2d,-79.09780462255779,1.3820415074021615,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,0.8,KR_like,-96.1295830010302,0.8903767156806437,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,0.8,lorentzian_like_2d,-78.7782081943133,1.40443046637927,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,1.0,KR_like,-92.98806614808299,1.0178402353653933,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,1.0,lorentzian_like_2d,-78.45861176606878,1.4268194253563784,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,1.5,KR_like,-85.13427401571494,1.3364990345772623,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,1.5,lorentzian_like_2d,-77.65962069545753,1.48279182279915,1.5979821412225124,80.0565939072913,exact,2
1.680,1.68,52,2.0,KR_like,-77.28048188334691,1.655157833789126,15.707584264736075,108.69565041281906,sis,2
1.680,1.68,52,2.0,lorentzian_like_2d,-76.86062962484627,1.538764220241906,1.5979821412225124,80.0565939072913,exact,2
1.700,1.7,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,0.1,KR_like,-107.11742257545677,0.44501014485345847,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,0.1,lorentzian_like_2d,-79.89501415401276,1.32614872442517,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,0.2,KR_like,-105.53919473809448,0.5094976527652916,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,0.2,lorentzian_like_2d,-79.73343440073423,1.337422818379514,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,0.4,KR_like,-102.3827390633699,0.6384726685889177,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,0.4,lorentzian_like_2d,-79.41027489417715,1.3599710062881871,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,0.6,KR_like,-99.22628338864531,0.767447684412564,15.782278373622919,108.69565041281906,sis,2
1.700,1.7,52,0.6,lorentzian_like_2d,-79.08711538762006,1.3825191941968553,1.6157975327853897,80.0565939072913,exact,2
1.700,1.7,52,0.8,KR_like,-96.06982771392072,0.8964227002361952,15.782278373622919,108.69565041281906,sis,2
