n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
12,0.2,transitive_percolation,A3,-0.9725625279430808,0.41452289947487336,-1.7533593205648492,-0.4073311063634266,outer_plus_measurement,6
12,0.4,KR_like,A1,-0.23127153682037496,0.35700993374996076,-0.8682996670603285,0.2750449546238348,outer_plus_measurement,6
12,0.4,KR_like,A2,0.5440606927294909,0.5621004335878909,-0.009282288169817044,1.2335963493892597,outer_plus_measurement,6
12,0.4,KR_like,A3,0.5115228468488782,0.554018666726796,-0.08130550341174406,1.160661540399196,outer_plus_measurement,6
12,0.4,absolute_layered,A1,1.1084425801889417,0.7822391702981003,0.5462794472755702,1.5881082873943562,outer_plus_measurement,6
12,0.4,absolute_layered,A2,1.7828906990613484,0.8451522386944107,1.206749408420533,2.3269732408307067,outer_plus_measurement,6
12,0.4,absolute_layered,A3,1.6950675171350962,0.893026497900174,0.9379556586239265,2.263912484795142,outer_plus_measurement,6
12,0.4,interval_order,A1,0.2779806179042088,1.0335491917019208,-0.5553020837232753,1.284856214210648,outer_plus_measurement,6
12,0.4,interval_order,A2,0.7253586209961244,0.9912763209020995,-0.09241436221222478,1.5603905721503961,outer_plus_measurement,6
12,0.4,interval_order,A3,0.6795947134803454,0.9968927486010059,-0.07288070279912323,1.7156427054479726,outer_plus_measurement,6
12,0.4,lorentzian_like_2d,A1,0.21837534743929196,0.2578703910545638,-0.2808092522231572,0.8089497226423977,outer_plus_measurement,6
12,0.4,lorentzian_like_2d,A2,0.4216001068155713,0.23670973590347816,-0.16658995368190677,0.8630828154492547,outer_plus_measurement,6
12,0.4,lorentzian_like_2d,A3,0.38384835456075184,0.23701772468316004,-0.15368454019417466,0.9537458029217334,outer_plus_measurement,6
12,0.4,lorentzian_like_3d,A1,-1.5295396457133557,0.45988745788002017,-2.0918569948901333,-0.8614778499441529,outer_plus_measurement,6
12,0.4,lorentzian_like_3d,A2,0.6554036215337522,0.8811391606982933,-0.10261036508447066,1.3739102581058766,outer_plus_measurement,6
12,0.4,lorentzian_like_3d,A3,0.5935591572872754,0.8854257497381208,-0.2639873370146749,1.3037230247572609,outer_plus_measurement,6
