n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
12,absolute_layered,5,0.0,1.0,A3,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.519564115706415,-9.911455722185304,-0.825954643515442,-0.3323886004272668,-1.1736272929220801,1.5132530547772234,2.1580824009604482,1.0974676587417105,1.1736272929220801,0.0,robust_zscore,n
12,absolute_layered,5,0.1,1.0,A1,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,0.2684702932098766,-9.884608692864315,-0.8237173910720262,-0.3314882638115607,-1.1736272929220801,-0.5379179337852145,2.1580824009604482,1.0974676587417105,1.1198354995435587,0.0,robust_zscore,n
12,absolute_layered,5,0.1,1.0,A2,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.7880344089162916,-9.632652281293675,-0.8027210234411396,-0.32303870389240724,-1.1736272929220801,1.7578801206150343,2.1580824009604482,1.0974676587417105,1.3494153049835835,0.0,robust_zscore,n
12,absolute_layered,5,0.1,1.0,A3,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.519564115706415,-9.659499310614661,-0.8049582758845552,-0.3239390405081133,-1.1736272929220801,1.5132530547772234,2.1580824009604482,1.0974676587417105,1.3249525983998025,0.0,robust_zscore,n
12,absolute_layered,5,0.2,1.0,A1,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,0.2684702932098766,-9.857761663543329,-0.8214801386286107,-0.3305879271958547,-1.1736272929220801,-0.5379179337852145,2.1580824009604482,1.0974676587417105,1.0660437061650372,0.0,robust_zscore,n
12,absolute_layered,5,0.2,1.0,A2,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.7880344089162916,-9.353848840402046,-0.7794874033668372,-0.3136888073575476,-1.1736272929220801,1.7578801206150343,2.1580824009604482,1.0974676587417105,1.525203317045087,0.0,robust_zscore,n
12,absolute_layered,5,0.2,1.0,A3,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.519564115706415,-9.40754289904402,-0.7839619082536684,-0.31548948058895976,-1.1736272929220801,1.5132530547772234,2.1580824009604482,1.0974676587417105,1.4762779038775249,0.0,robust_zscore,n
12,absolute_layered,5,0.4,1.0,A1,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,0.2684702932098766,-9.804067604901354,-0.8170056337417795,-0.3287872539644426,-1.1736272929220801,-0.5379179337852145,2.1580824009604482,1.0974676587417105,0.9584601194079944,0.0,robust_zscore,n
12,absolute_layered,5,0.4,1.0,A2,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.7880344089162916,-8.796241958618786,-0.7330201632182322,-0.29498901428782837,-1.1736272929220801,1.7578801206150343,2.1580824009604482,1.0974676587417105,1.8767793411680938,0.0,robust_zscore,n
12,absolute_layered,5,0.4,1.0,A3,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.519564115706415,-8.903630075902738,-0.7419691729918948,-0.2985903607506527,-1.1736272929220801,1.5132530547772234,2.1580824009604482,1.0974676587417105,1.7789285148329697,0.0,robust_zscore,n
12,KR_like,0,0.0,1.0,A1,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,0.0572434413580247,-12.700509707440602,-1.0583758089533835,-0.4259217580844249,0.11874874610869932,-0.7303854294506738,2.1580824009604482,1.0974676587417105,-0.11874874610869932,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.0,1.0,A2,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,1.3333857346337814,-12.700509707440602,-1.0583758089533835,-0.4259217580844249,0.11874874610869932,0.4324208574688913,2.1580824009604482,1.0974676587417105,-0.11874874610869932,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.0,1.0,A3,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,1.2761422932757567,-12.700509707440602,-1.0583758089533835,-0.4259217580844249,0.11874874610869932,0.38026128729653963,2.1580824009604482,1.0974676587417105,-0.11874874610869932,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.1,1.0,A1,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,0.0572434413580247,-12.6947853633048,-1.0578987802753999,-0.42572978762226515,0.11874874610869932,-0.7303854294506738,2.1580824009604482,1.0974676587417105,-0.19178728905376669,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.1,1.0,A2,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,1.3333857346337814,-12.567171133977224,-1.0472642611647687,-0.4214501423037827,0.11874874610869932,0.4324208574688913,2.1580824009604482,1.0974676587417105,-0.07550666036181018,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.1,1.0,A3,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,1.2761422932757567,-12.572895478113027,-1.0477412898427523,-0.42164211276594243,0.11874874610869932,0.38026128729653963,2.1580824009604482,1.0974676587417105,-0.08072261737904535,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.2,1.0,A1,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,0.0572434413580247,-12.689061019168998,-1.0574217515974165,-0.4255378171601055,0.11874874610869932,-0.7303854294506738,2.1580824009604482,1.0974676587417105,-0.2648258319988341,0.5270963702444509,robust_zscore,n
12,KR_like,0,0.2,1.0,A2,12.700509707440602,1.137517400234682,0.0572434413580247,1.2761422932757567,1.3333857346337814,-12.433832560513846,-1.0361527133761539,-0.41697852652314044,0.11874874610869932,0.4324208574688913,2.1580824009604482,1.0974676587417105,-0.03226457461492105,0.5270963702444509,robust_zscore,n
