d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
2,512,0.25,6,0.125,8.821251990461766,70.57001592369413,0.3615060051648594,0.6453383967738369,60293,0.3898547166031066
2,512,0.25,7,0.125,0.7829801816769272,6.263841453415417,0.4193501157815074,0.6282949945142485,56935,0.4213517321685193
2,512,0.25,8,0.125,-3.048880431425996,-24.391043451407967,0.4046641147440501,0.6461841065122069,61235,0.395372022766085
2,512,0.25,9,0.125,-10.008681763321546,-80.06945410657237,0.41100683600559923,0.6652999366447423,60332,0.3831068354325154
2,512,0.5,0,0.5,8.540344567944658,17.080689135889315,0.4466729452726021,0.6391436012798754,52210,0.4664200863933739
2,512,0.5,1,0.5,23.186280659711638,46.372561319423276,0.4532176534198026,0.614530535045221,50756,0.5009406442439811
2,512,0.5,2,0.5,27.899863344194134,55.79972668838827,0.4251195982921344,0.6047163050425622,52355,0.49035552883131245
2,512,0.5,3,0.5,6.334416316106951,12.668832632213903,0.4256903208375281,0.6140972838509826,54986,0.4408608251330314
2,512,0.5,4,0.5,1.969196997425895,3.93839399485179,0.45961641680268617,0.6321551423433218,53483,0.46457529645781753
2,512,0.5,5,0.5,15.556853164770573,31.113706329541145,0.41933421708391727,0.6083338189198434,53497,0.45799139413106127
2,512,0.5,6,0.5,14.440607544309259,28.881215088618518,0.4708117378079036,0.6074014942411501,54280,0.5033219712019864
2,512,0.5,7,0.5,14.56194372105919,29.12388744211838,0.4367465563096277,0.6170236075246488,52739,0.4713454257648497
2,512,0.5,8,0.5,-8.983346742647768,-17.966693485295536,0.46098973481493105,0.6315448861066997,53439,0.4411895140045859
2,512,0.5,9,0.5,19.94378155280189,39.88756310560378,0.4114790456924311,0.6303657029435377,55643,0.4607010739723617
2,512,1.0,0,2.0,124.6951383509359,62.34756917546795,0.5604308873165506,0.5232655481628966,41595,0.7425217708031419
2,512,1.0,1,2.0,120.06301229854225,60.031506149271124,0.5264298345666459,0.5287995149863498,42657,0.7109598974712023
2,512,1.0,2,2.0,166.0102338797851,83.00511693989255,0.5184835183335154,0.5089839006928685,41692,0.7766672602460102
2,512,1.0,3,2.0,129.3970393960481,64.69851969802404,0.5043528632559331,0.5364870651038479,42964,0.7117187509737303
2,512,1.0,4,2.0,102.10807566655065,51.05403783327532,0.5541769542697692,0.546410727652078,42900,0.7034016317885967
2,512,1.0,5,2.0,134.26946857626706,67.13473428813353,0.550856590093119,0.5308962184232928,42676,0.7591634650811383
2,512,1.0,6,2.0,123.36254850722402,61.68127425361201,0.4993064733821918,0.5287307612426895,42817,0.7042816755119069
2,512,1.0,7,2.0,155.07428745978027,77.53714372989013,0.5493687394656809,0.4935152341482152,40227,0.7743851104871596
2,512,1.0,8,2.0,96.75598114894501,48.377990574472506,0.5485999824140257,0.5551414640762218,42679,0.68906839117494
2,512,1.0,9,2.0,154.60605012070516,77.30302506035258,0.5501622607239566,0.5188328977830292,41943,0.779255490942677
2,512,2.0,0,8.0,1398.3350947925635,174.79188684907044,0.6675979885270542,0.3100952861796872,25596,1.7348677427943795
2,512,2.0,1,8.0,1765.0180058587064,220.6272507323383,0.7684415830713167,0.41987327035831157,23974,1.9001819798180368
2,512,2.0,2,8.0,1856.4780283834293,232.05975354792866,0.848827266105874,0.4032649659783546,22506,1.8553065024525426
2,512,2.0,3,8.0,1592.4590959198636,199.05738698998294,0.7525413599362817,0.43104547088316203,23507,1.7180152163123417
2,512,2.0,4,8.0,1343.1213675710624,167.8901709463828,0.6652082283128954,0.3491892808623286,23086,1.5823852072601696
2,512,2.0,5,8.0,1401.5687298015566,175.19609122519458,0.6721344684282349,0.3550770821497373,25023,1.6658648125862547
2,512,2.0,6,8.0,1080.7901618539963,135.09877023174954,0.6323011253913403,0.37686880618627605,25661,1.5027727676535516
2,512,2.0,7,8.0,1544.4405819983433,193.0550727497929,0.6989139640136154,0.33850812111403117,23079,1.779686776221225
2,512,2.0,8,8.0,2243.5755834699926,280.4469479337491,0.6694650839649884,0.316503032230414,22049,2.14951848386441
2,512,2.0,9,8.0,1610.1111307104388,201.26389133880485,0.6562393652688302,0.3323959346555888,23478,1.8363260648458957
3,256,0.0,0,0.0,25.090946637181492,nan,0.22849423870339716,0.6926488118030529,9198,0.27381697537279515
3,256,0.0,1,0.0,18.609218857684404,nan,0.2465345071385372,0.7404623279339628,9320,0.28120080833441713
3,256,0.0,2,0.0,-7.144374481792528,nan,0.22425070065447786,0.7288882826823087,9210,0.2172845238767201
3,256,0.0,3,0.0,-6.117723595970894,nan,0.23747085988241734,0.7774149345004575,9510,0.23133406717911656
3,256,0.0,4,0.0,-32.206182435297336,nan,0.2569188135336637,0.6939290909015938,8940,0.21055399968311583
3,256,0.0,5,0.0,1.1863169334736012,nan,0.23694937858605092,0.7398779727180582,9739,0.23915318308741018
3,256,0.0,6,0.0,0.6451494248586396,nan,0.2523134093910863,0.7806983141116095,9549,0.25348021655518654
3,256,0.0,7,0.0,13.030554475876924,nan,0.264120888711545,0.6955543240129327,9141,0.2923391344203324
3,256,0.0,8,0.0,7.039524443163726,nan,0.2549548483800896,0.7119685794591271,9838,0.26942102198437345
3,256,0.0,9,0.0,5.452230068880966,nan,0.2560557825351573,0.7186346761976175,8688,0.26669249415831475
3,256,0.25,0,0.375,9.260070620587054,24.693521654898813,0.11623615776116239,0.32300946381365647,7887,0.14010323264006916
3,256,0.25,1,0.375,1.1077974103543118,2.9541264276114982,0.1185178447550796,0.3710551794583238,7546,0.12219494279691226
