d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
4,2048,0.25,1,0.75,-1.2749777039697754,-1.6999702719597005,0.03709358804682135,0.2964626353589894,272129,0.03448515892067478
4,2048,0.25,2,0.75,0.1219664211713267,0.16262189489510226,0.03778872794240497,0.2975315922367052,270057,0.0378115984182495
4,2048,0.25,3,0.75,-0.963897748814954,-1.2851969984199387,0.04067329390866826,0.3038776429477542,266816,0.03863820244127192
4,2048,0.25,4,0.75,0.3460220607681039,0.46136274769080515,0.03746313907937558,0.3018913064455526,272360,0.03790416146258584
4,2048,0.5,0,3.0,8.795782614901151,2.9319275383003838,0.03792070583971406,0.25995655621825176,192431,0.05172866383634494
4,2048,0.5,1,3.0,8.922145734445207,2.9740485781484023,0.037897838517186734,0.2495110312296177,181592,0.05171816406819729
4,2048,0.5,2,3.0,8.558321028440073,2.852773676146691,0.040472656972973545,0.256608720732161,181780,0.05281644618646757
4,2048,0.5,3,3.0,3.648500542965223,1.2161668476550742,0.039795690939385765,0.2643822363449455,182297,0.04540411139004678
4,2048,0.5,4,3.0,4.9107318754672615,1.636910625155754,0.03978796647750625,0.2659962889382481,189404,0.047137698753143914
4,2048,1.0,0,12.0,61.69040563297027,5.140867136080856,0.035304794007074106,0.1831971223390635,67399,0.09567831475142591
4,2048,1.0,1,12.0,31.575691242054695,2.631307603504558,0.035427093655638044,0.21324208244220477,63944,0.06773360080706935
4,2048,1.0,2,12.0,36.727419841014836,3.06061832008457,0.033763977310093764,0.20450562800943128,69889,0.07042048270591754
4,2048,1.0,3,12.0,55.840030563324184,4.653335880277015,0.03320341500835058,0.18454065384823348,70864,0.08844786007901208
4,2048,1.0,4,12.0,49.7360535717259,4.144671130977158,0.03824627013606409,0.18256086156166473,66656,0.08390920212289213
4,2048,2.0,0,48.0,201.07196678656672,4.188999308053473,0.02660300897130008,0.05278519340985477,5296,0.10351312650161437
4,2048,2.0,1,48.0,343.9858685559186,7.166372261581638,0.018779132727783383,0.010022673499144985,4748,0.12607730770284112
4,2048,2.0,2,48.0,194.41242557259338,4.050258866095695,0.030551842609694776,0.061865535699383245,5416,0.09006691845770885
4,2048,2.0,3,48.0,237.82441059006598,4.954675220626375,0.025764327463043045,0.027321404480786793,4292,0.09912959542730851
4,2048,2.0,4,48.0,491.3650064564059,10.23677096784179,0.030502475883569344,0.08663974054964896,4423,0.18616079596913354
