d,N,H,H_sq,rep,n_causal_pairs,C_0,C_1,C_2,N_2,N_3,N_4,N_5,longest_chain,longest_chain_ratio,N3_over_N2,N4_over_N3,N5_over_N4,N4_over_N2sq,chain_entropy,N2_per_N,N3_per_N,N4_per_N
3,256,2.0,4.0,2,760,524,150,47,760.0,369.0,56.0,5.0,5.0,0.01953125,0.4855263157894737,0.15176151761517614,0.08928571428571429,9.695290858725761e-05,0.8162692119985333,2.96875,1.44140625,0.21875
3,256,2.0,4.0,3,958,604,202,89,958.0,606.0,126.0,20.0,6.0,0.0234375,0.6325678496868476,0.2079207920792079,0.15873015873015872,0.00013729019660827839,0.9364243169814687,3.7421875,2.3671875,0.4921875
3,256,2.0,4.0,4,849,594,156,64,849.0,402.0,64.0,2.0,5.0,0.01953125,0.4734982332155477,0.15920398009950248,0.03125,8.879010989163444e-05,0.8020678137407607,3.31640625,1.5703125,0.25
3,256,2.0,4.0,5,869,584,196,60,869.0,410.0,92.0,10.0,5.0,0.01953125,0.4718066743383199,0.22439024390243903,0.10869565217391304,0.00012182832535048817,0.8681619866095797,3.39453125,1.6015625,0.359375
3,256,2.0,4.0,6,598,458,101,29,598.0,196.0,14.0,0.0,4.0,0.015625,0.3277591973244147,0.07142857142857142,0.0,3.91494502298632e-05,0.6366108868796687,2.3359375,0.765625,0.0546875
3,256,2.0,4.0,7,956,642,188,84,956.0,501.0,75.0,2.0,5.0,0.01953125,0.5240585774058577,0.1497005988023952,0.02666666666666667,8.206263895940198e-05,0.8163940051364584,3.734375,1.95703125,0.29296875
3,512,0.0,0.0,0,36822,5857,3317,2546,36822.0,521676.0,2271366.0,4065741.0,12.0,0.0234375,14.167508554668405,4.353978331378097,1.7899981773082805,0.0016752220209831094,0.9005256676996223,71.91796875,1018.8984375,4436.26171875
3,512,0.0,0.0,1,39415,6198,3324,2391,39415.0,595285.0,2731940.0,5060064.0,12.0,0.0234375,15.103006469618165,4.589297563352008,1.8521870904924707,0.0017585231711355642,0.8837436770221412,76.982421875,1162.666015625,5335.8203125
3,512,0.0,0.0,2,39259,5913,3360,2460,39259.0,562829.0,2517117.0,4771292.0,12.0,0.0234375,14.336305051071092,4.472258892132424,1.8955384274946299,0.001633145718051292,0.8833910648256993,76.677734375,1099.275390625,4916.244140625
3,512,0.0,0.0,3,36702,5982,3247,2452,36702.0,510184.0,2192702.0,3846568.0,12.0,0.0234375,13.900713857555447,4.297865083969705,1.7542593567206124,0.0016277966522435122,0.9073210251781542,71.68359375,996.453125,4282.62109375
3,512,0.0,0.0,4,39165,5998,3198,2410,39165.0,592959.0,2812734.0,5604720.0,12.0,0.0234375,15.140022979701264,4.743555625262455,1.9926235470542184,0.0018337173795982323,0.8620629959157152,76.494140625,1158.123046875,5493.62109375
3,512,0.0,0.0,5,37019,6037,3237,2476,37019.0,500441.0,2140279.0,3888965.0,12.0,0.0234375,13.518490504875874,4.2767858748583745,1.8170364704788489,0.0015617841984024473,0.9010142786406621,72.302734375,977.423828125,4180.232421875
3,512,0.0,0.0,6,37084,5946,3270,2443,37084.0,521817.0,2306427.0,4326216.0,13.0,0.025390625,14.071216697227914,4.419992066184122,1.8757220584046232,0.0016771293863473446,0.8879547507072003,72.4296875,1019.173828125,4504.740234375
3,512,0.0,0.0,7,37452,6172,3329,2396,37452.0,534685.0,2375933.0,4251638.0,12.0,0.0234375,14.276540638684182,4.443612594331242,1.7894603930329684,0.00169388592826922,0.8973647850354962,73.1484375,1044.306640625,4640.494140625
3,512,0.25,0.0625,0,31114,6024,3151,2118,31114.0,365214.0,1255320.0,1669157.0,10.0,0.01953125,11.737931477791347,3.4372176313065763,1.329666539209126,0.0012967096815109879,1.0000299006789692,60.76953125,713.30859375,2451.796875
3,512,0.25,0.0625,1,33415,5820,3141,2214,33415.0,397779.0,1438795.0,2203062.0,11.0,0.021484375,11.904204698488703,3.6170712883284435,1.5311854711755324,0.0012885936563007045,0.966572766020679,65.263671875,776.912109375,2810.146484375
3,512,0.25,0.0625,2,34040,5684,3174,2319,34040.0,409276.0,1475312.0,2266878.0,12.0,0.0234375,12.023384253819037,3.604687301478709,1.5365414231023675,0.0012732238701686411,0.9661572132935698,66.484375,799.3671875,2881.46875
3,512,0.25,0.0625,3,30492,5688,3076,2195,30492.0,320173.0,1050656.0,1447276.0,12.0,0.0234375,10.500229568411386,3.2815259250467714,1.3774974872841348,0.0011300267462837675,1.0061460521896168,59.5546875,625.337890625,2052.0625
3,512,0.25,0.0625,4,33128,5799,3036,2334,33128.0,386948.0,1425589.0,2277780.0,12.0,0.0234375,11.680391209852692,3.6841875394109804,1.5977816888317742,0.0012989842957855842,0.9558386825949443,64.703125,755.7578125,2784.353515625
3,512,0.25,0.0625,5,30133,5646,3073,2222,30133.0,324505.0,1091360.0,1562719.0,12.0,0.0234375,10.769090366043873,3.3631531101215697,1.4319005644333676,0.001201941385117336,0.9943894378524306,58.853515625,633.798828125,2131.5625
3,512,0.25,0.0625,6,29745,5312,3016,2116,29745.0,309795.0,1024855.0,1485131.0,13.0,0.025390625,10.415027735753908,3.3081715327878114,1.4491132891970084,0.0011583357965579619,0.996285587866439,58.095703125,605.068359375,2001.669921875
3,512,0.25,0.0625,7,29901,5690,2989,2259,29901.0,323378.0,1059033.0,1427802.0,11.0,0.021484375,10.814956021537741,3.2749073839284057,1.3482129452056735,0.0011845081880804964,1.0089112711816715,58.400390625,631.59765625,2068.423828125
3,512,0.5,0.25,0,24433,5479,2826,2084,24433.0,190755.0,436458.0,421454.0,10.0,0.01953125,7.807268857692465,2.28805535896831,0.9656232673017793,0.0007311203433368658,1.12612289928363,47.720703125,372.568359375,852.45703125
3,512,0.5,0.25,1,24708,5021,2854,1924,24708.0,213523.0,565346.0,631456.0,11.0,0.021484375,8.64185688845718,2.6477053994183297,1.1169372384345162,0.0009260600268968982,1.0816179230827143,48.2578125,417.037109375,1104.19140625
3,512,0.5,0.25,2,25521,5213,2768,1980,25521.0,211730.0,546647.0,588945.0,11.0,0.021484375,8.296305003722425,2.5818117413687243,1.077377173934916,0.0008392891214523982,1.0921112565113158,49.845703125,413.53515625,1067.669921875
3,512,0.5,0.25,3,24455,5125,2693,1981,24455.0,203886.0,552299.0,662298.0,11.0,0.021484375,8.337190758536087,2.7088618149357973,1.1991656693204225,0.0009235043013548976,1.0706221209372164,47.763671875,398.21484375,1078.708984375
3,512,0.5,0.25,4,25506,5398,2702,1877,25506.0,227463.0,626036.0,696432.0,10.0,0.01953125,8.918019289578922,2.7522542127730665,1.1124472075088334,0.0009623091099872602,1.0737630434154035,49.81640625,444.263671875,1222.7265625
3,512,0.5,0.25,5,27527,5427,2966,2184,27527.0,251932.0,702084.0,829381.0,11.0,0.021484375,9.152177861735751,2.7867996125938745,1.181313062254659,0.0009265552264858294,1.0630403849467855,53.763671875,492.0546875,1371.2578125
3,512,0.5,0.25,6,26086,5351,2904,2055,26086.0,227566.0,600546.0,630100.0,11.0,0.021484375,8.723683201717396,2.6389970382218784,1.049211883852361,0.00088253370128491,1.0883638638397577,50.94921875,444.46484375,1172.94140625
3,512,0.5,0.25,7,25609,5310,2706,1933,25609.0,220163.0,574136.0,621824.0,10.0,0.01953125,8.59709477136944,2.607776965248475,1.0830604595426867,0.0008754463552983455,1.0879302652722742,50.017578125,430.005859375,1121.359375
3,512,1.0,1.0,0,13198,3944,1910,1428,13198.0,53691.0,69735.0,38426.0,8.0,0.015625,4.068116381269889,1.2988210314577862,0.5510288951028895,0.00040034513671853876,1.2568927683653879,25.77734375,104.865234375,136.201171875
3,512,1.0,1.0,1,14669,4291,1996,1383,14669.0,67036.0,97869.0,61419.0,9.0,0.017578125,4.569909332606176,1.4599468942060982,0.6275633755325997,0.00045482479630116915,1.2406598881489967,28.650390625,130.9296875,191.150390625
3,512,1.0,1.0,2,13872,3920,1956,1496,13872.0,60186.0,80100.0,44207.0,9.0,0.017578125,4.338667820069205,1.3308742897019241,0.5518976279650437,0.0004162501047640713,1.2486415068791858,27.09375,117.55078125,156.4453125
3,512,1.0,1.0,3,14764,4086,1928,1359,14764.0,77275.0,132945.0,96720.0,9.0,0.017578125,5.234015172040097,1.7204141054674862,0.7275188987927338,0.0006099074458282725,1.2105257191151984,28.8359375,150.927734375,259.658203125
3,512,1.0,1.0,4,13165,4024,1934,1267,13165.0,57524.0,75227.0,39631.0,9.0,0.017578125,4.369464489175845,1.3077498087754675,0.5268188283462055,0.0004340422597927009,1.246535790873912,25.712890625,112.3515625,146.927734375
3,512,1.0,1.0,5,14612,4155,2004,1371,14612.0,68916.0,98862.0,60407.0,9.0,0.017578125,4.716397481522037,1.434528991816124,0.611023446824867,0.00046303099672679395,1.2385441888758555,28.5390625,134.6015625,193.08984375
3,512,1.0,1.0,6,13451,3856,1854,1347,13451.0,57585.0,76910.0,43309.0,9.0,0.017578125,4.281094342428072,1.3355908656768256,0.5631127291639578,0.00042508293055145855,1.250768380451831,26.271484375,112.470703125,150.21484375
3,512,1.0,1.0,7,13024,3884,1849,1266,13024.0,56214.0,75024.0,40219.0,8.0,0.015625,4.316185503685504,1.3346141530579572,0.5360817871614417,0.00044229439960398193,1.2472334143191104,25.4375,109.79296875,146.53125
3,512,1.5,2.25,0,6026,2642,1133,604,6026.0,11371.0,6093.0,1185.0,6.0,0.01171875,1.8869897112512446,0.5358367777680063,0.1944854751354013,0.0001677926462924407,1.1924610662168287,11.76953125,22.208984375,11.900390625
3,512,1.5,2.25,1,7289,2888,1263,839,7289.0,16269.0,10372.0,2732.0,7.0,0.013671875,2.2319934147345313,0.6375315016288647,0.26340146548399535,0.00019522103351919925,1.2324178098790832,14.236328125,31.775390625,20.2578125
3,512,1.5,2.25,2,6370,2605,1234,743,6370.0,12181.0,7135.0,1815.0,7.0,0.013671875,1.9122448979591837,0.5857482965273787,0.2543798177995795,0.00017583896256244316,1.2289181137501688,12.44140625,23.791015625,13.935546875
3,512,1.5,2.25,3,6789,2703,1175,792,6789.0,14769.0,11341.0,4439.0,8.0,0.015625,2.175430844012373,0.7678922066490622,0.3914116920906446,0.0002460592710592271,1.2919341542133906,13.259765625,28.845703125,22.150390625
3,512,1.5,2.25,4,6775,2741,1146,694,6775.0,15270.0,10720.0,2700.0,7.0,0.013671875,2.2538745387453876,0.702030124426981,0.251865671641791,0.00023354801813700793,1.236744512443266,13.232421875,29.82421875,20.9375
3,512,1.5,2.25,5,6454,2762,1138,730,6454.0,12676.0,7485.0,1817.0,7.0,0.013671875,1.964053300278897,0.5904859577153676,0.24275217100868404,0.00017969412674608194,1.223858951771012,12.60546875,24.7578125,14.619140625
3,512,1.5,2.25,6,6160,2566,1135,644,6160.0,12583.0,8140.0,2064.0,7.0,0.013671875,2.042694805194805,0.6469045537630136,0.25356265356265356,0.00021451762523191096,1.2364924974352671,12.03125,24.576171875,15.8984375
3,512,1.5,2.25,7,6014,2582,962,682,6014.0,13175.0,9453.0,2820.0,7.0,0.013671875,2.1907216494845363,0.717495256166983,0.29831799428752775,0.00026136222000124087,1.2582899073801816,11.74609375,25.732421875,18.462890625
3,512,2.0,4.0,0,2513,1535,496,247,2513.0,1831.0,301.0,16.0,5.0,0.009765625,0.7286112216474333,0.16439104314582195,0.053156146179401995,4.766301582744658e-05,0.8965313808200003,4.908203125,3.576171875,0.587890625
3,512,2.0,4.0,1,3022,1619,601,374,3022.0,2949.0,976.0,147.0,6.0,0.01171875,0.9758438120450033,0.3309596473380807,0.15061475409836064,0.0001068712521149777,1.0816380905305962,5.90234375,5.759765625,1.90625
3,512,2.0,4.0,2,3012,1702,645,283,3012.0,2681.0,755.0,72.0,5.0,0.009765625,0.8901062416998672,0.28161133905259234,0.09536423841059603,8.322178307575365e-05,1.0215925600297222,5.8828125,5.236328125,1.474609375
3,512,2.0,4.0,3,3052,1599,642,351,3052.0,3220.0,1127.0,181.0,6.0,0.01171875,1.055045871559633,0.35,0.160603371783496,0.00012099149903206801,1.1025332150884182,5.9609375,6.2890625,2.201171875
3,512,2.0,4.0,4,2725,1513,564,300,2725.0,2573.0,677.0,70.0,6.0,0.01171875,0.9442201834862385,0.26311698406529344,0.103397341211226,9.117077687063379e-05,1.0195519108493467,5.322265625,5.025390625,1.322265625
3,512,2.0,4.0,5,3059,1683,638,337,3059.0,2959.0,971.0,144.0,7.0,0.013671875,0.96730957829356,0.3281514025008449,0.14830072090628219,0.00010376724248758827,1.0783352139533986,5.974609375,5.779296875,1.896484375
3,512,2.0,4.0,6,3898,1983,745,460,3898.0,4747.0,1698.0,258.0,6.0,0.01171875,1.2178040020523346,0.3576995997472088,0.1519434628975265,0.00011175166857482531,1.1114368539181805,7.61328125,9.271484375,3.31640625
3,512,2.0,4.0,7,3110,1619,645,353,3110.0,3361.0,1068.0,157.0,6.0,0.01171875,1.0807073954983923,0.317762570663493,0.14700374531835206,0.00011042069457511813,1.0814251467945843,6.07421875,6.564453125,2.0859375
4,128,0.0,0.0,0,1348,835,223,124,1348.0,1241.0,158.0,0.0,4.0,0.03125,0.9206231454005934,0.12731668009669622,0.0,8.695154487580237e-05,0.8725549916789017,10.53125,9.6953125,1.234375
4,128,0.0,0.0,1,1372,871,239,99,1372.0,1180.0,192.0,11.0,5.0,0.0390625,0.8600583090379009,0.16271186440677965,0.057291666666666664,0.00010199831702776904,0.9180379618771296,10.71875,9.21875,1.5
4,128,0.0,0.0,2,1594,940,289,119,1594.0,1663.0,218.0,2.0,5.0,0.0390625,1.0432873274780428,0.13108839446782922,0.009174311926605505,8.579853245152382e-05,0.8882355741271781,12.453125,12.9921875,1.703125
4,128,0.0,0.0,3,1303,778,223,106,1303.0,1374.0,293.0,29.0,5.0,0.0390625,1.0544896392939371,0.21324599708879186,0.09897610921501707,0.0001725753603615012,0.9918884898166469,10.1796875,10.734375,2.2890625
4,128,0.0,0.0,4,1539,918,291,140,1539.0,1365.0,224.0,1.0,5.0,0.0390625,0.8869395711500975,0.1641025641025641,0.004464285714285714,9.457378676397633e-05,0.9022337470266383,12.0234375,10.6640625,1.75
4,128,0.0,0.0,5,1166,715,224,115,1166.0,901.0,132.0,7.0,5.0,0.0390625,0.7727272727272727,0.146503884572697,0.05303030303030303,9.709052072882618e-05,0.8894958853313667,9.109375,7.0390625,1.03125
4,128,0.0,0.0,6,1219,751,229,94,1219.0,1014.0,265.0,33.0,6.0,0.046875,0.8318293683347006,0.2613412228796844,0.12452830188679245,0.00017833577058886472,1.0111908415480253,9.5234375,7.921875,2.0703125
4,128,0.0,0.0,7,1599,880,276,145,1599.0,2003.0,601.0,106.0,6.0,0.046875,1.2526579111944967,0.30004992511233153,0.17637271214642264,0.00023505935737665935,1.0898519981886703,12.4921875,15.6484375,4.6953125
4,128,0.25,0.0625,0,1003,654,185,84,1003.0,677.0,68.0,2.0,5.0,0.0390625,0.674975074775673,0.10044313146233383,0.029411764705882353,6.75938286834412e-05,0.8203657466886873,7.8359375,5.2890625,0.53125
4,128,0.25,0.0625,1,1081,726,171,67,1081.0,810.0,89.0,4.0,5.0,0.0390625,0.7493061979648473,0.10987654320987654,0.0449438202247191,7.616204887892031e-05,0.8483590177699811,8.4453125,6.328125,0.6953125
4,128,0.25,0.0625,2,1136,756,184,92,1136.0,767.0,109.0,6.0,5.0,0.0390625,0.6751760563380281,0.1421121251629726,0.05504587155963303,8.446364808569728e-05,0.8660762834654093,8.875,5.9921875,0.8515625
4,128,0.25,0.0625,3,1142,800,198,67,1142.0,654.0,77.0,0.0,4.0,0.03125,0.5726795096322241,0.11773700305810397,0.0,5.9041654270475186e-05,0.800263182442827,8.921875,5.109375,0.6015625
4,128,0.25,0.0625,4,985,667,157,84,985.0,641.0,57.0,4.0,5.0,0.0390625,0.650761421319797,0.08892355694227769,0.07017543859649122,5.874925919245536e-05,0.8106401008318569,7.6953125,5.0078125,0.4453125
4,128,0.25,0.0625,5,985,662,149,81,985.0,722.0,95.0,1.0,5.0,0.0390625,0.732994923857868,0.13157894736842105,0.010526315789473684,9.79154319874256e-05,0.8560023027722693,7.6953125,5.640625,0.7421875
4,128,0.25,0.0625,6,1169,756,209,93,1169.0,851.0,123.0,5.0,5.0,0.0390625,0.7279726261762189,0.1445358401880141,0.04065040650406504,9.000695907464065e-05,0.8758090675236496,9.1328125,6.6484375,0.9609375
4,128,0.25,0.0625,7,1198,803,215,98,1198.0,747.0,49.0,0.0,4.0,0.03125,0.6235392320534223,0.06559571619812583,0.0,3.4141487899977984e-05,0.764992431587602,9.359375,5.8359375,0.3828125
4,128,0.5,0.25,0,727,551,89,37,727.0,352.0,16.0,0.0,4.0,0.03125,0.48418156808803303,0.045454545454545456,0.0,3.0272700268102603e-05,0.6985012929051808,5.6796875,2.75,0.125
4,128,0.5,0.25,1,664,514,81,45,664.0,251.0,20.0,1.0,5.0,0.0390625,0.37801204819277107,0.0796812749003984,0.05,4.536217157787778e-05,0.6859929546340988,5.1875,1.9609375,0.15625
4,128,0.5,0.25,2,648,474,92,43,648.0,325.0,18.0,0.0,4.0,0.03125,0.5015432098765432,0.055384615384615386,0.0,4.286694101508916e-05,0.7162210457976271,5.0625,2.5390625,0.140625
4,128,0.5,0.25,3,678,495,120,44,678.0,279.0,8.0,0.0,4.0,0.03125,0.41150442477876104,0.02867383512544803,0.0,1.74032596305288e-05,0.6465058415615891,5.296875,2.1796875,0.0625
4,128,0.5,0.25,4,691,483,121,51,691.0,365.0,49.0,3.0,5.0,0.0390625,0.5282199710564399,0.13424657534246576,0.061224489795918366,0.00010262188443100354,0.8141817375649056,5.3984375,2.8515625,0.3828125
4,128,0.5,0.25,5,770,581,126,31,770.0,306.0,23.0,0.0,4.0,0.03125,0.3974025974025974,0.07516339869281045,0.0,3.879237645471412e-05,0.6861831567725469,6.015625,2.390625,0.1796875
4,128,0.5,0.25,6,795,586,128,44,795.0,337.0,11.0,0.0,4.0,0.03125,0.4238993710691824,0.032640949554896145,0.0,1.7404374826945135e-05,0.6573112467521846,6.2109375,2.6328125,0.0859375
4,128,0.5,0.25,7,654,508,101,32,654.0,205.0,10.0,0.0,4.0,0.03125,0.31345565749235477,0.04878048780487805,0.0,2.337999981296e-05,0.6060138910809018,5.109375,1.6015625,0.078125
4,128,1.0,1.0,0,168,150,17,1,168.0,19.0,0.0,0.0,3.0,0.0234375,0.1130952380952381,0.0,nan,0.0,0.32859370164651247,1.3125,0.1484375,0.0
4,128,1.0,1.0,1,171,162,8,1,171.0,10.0,0.0,0.0,3.0,0.0234375,0.05847953216374269,0.0,nan,0.0,0.21368863849292358,1.3359375,0.078125,0.0
4,128,1.0,1.0,2,275,224,44,5,275.0,60.0,2.0,0.0,4.0,0.03125,0.21818181818181817,0.03333333333333333,0.0,2.6446280991735536e-05,0.5035873221839551,2.1484375,0.46875,0.015625
4,128,1.0,1.0,3,282,242,28,8,282.0,56.0,1.0,0.0,4.0,0.03125,0.19858156028368795,0.017857142857142856,0.0,1.2574820180071425e-05,0.4677774268916114,2.203125,0.4375,0.0078125
4,128,1.0,1.0,4,339,307,32,0,339.0,32.0,0.0,0.0,3.0,0.0234375,0.0943952802359882,0.0,nan,0.0,0.2937826952447292,2.6484375,0.25,0.0
4,128,1.0,1.0,5,334,278,37,15,334.0,79.0,5.0,0.0,4.0,0.03125,0.23652694610778444,0.06329113924050633,0.0,4.482053856359138e-05,0.5470731512776675,2.609375,0.6171875,0.0390625
4,128,1.0,1.0,6,330,275,43,6,330.0,73.0,6.0,0.0,4.0,0.03125,0.22121212121212122,0.0821917808219178,0.0,5.509641873278237e-05,0.5426768382159693,2.578125,0.5703125,0.046875
4,128,1.0,1.0,7,274,227,34,9,274.0,64.0,0.0,0.0,3.0,0.0234375,0.23357664233576642,0.0,nan,0.0,0.4852777934553554,2.140625,0.5,0.0
4,128,1.5,2.25,0,51,51,0,0,51.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.3984375,0.0,0.0
4,128,1.5,2.25,1,60,60,0,0,60.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.46875,0.0,0.0
4,128,1.5,2.25,2,35,33,2,0,35.0,2.0,0.0,0.0,3.0,0.0234375,0.05714285714285714,0.0,nan,0.0,0.21028341228613337,0.2734375,0.015625,0.0
4,128,1.5,2.25,3,109,104,5,0,109.0,5.0,0.0,0.0,3.0,0.0234375,0.045871559633027525,0.0,nan,0.0,0.18002205606864316,0.8515625,0.0390625,0.0
4,128,1.5,2.25,4,68,66,2,0,68.0,2.0,0.0,0.0,3.0,0.0234375,0.029411764705882353,0.0,nan,0.0,0.12974069471942834,0.53125,0.015625,0.0
4,128,1.5,2.25,5,102,99,3,0,102.0,3.0,0.0,0.0,3.0,0.0234375,0.029411764705882353,0.0,nan,0.0,0.12974069471942834,0.796875,0.0234375,0.0
4,128,1.5,2.25,6,129,128,1,0,129.0,1.0,0.0,0.0,3.0,0.0234375,0.007751937984496124,0.0,nan,0.0,0.04510521843515391,1.0078125,0.0078125,0.0
4,128,1.5,2.25,7,131,117,14,0,131.0,14.0,0.0,0.0,3.0,0.0234375,0.10687022900763359,0.0,nan,0.0,0.31743959101392283,1.0234375,0.109375,0.0
4,128,2.0,4.0,0,13,13,0,0,13.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.1015625,0.0,0.0
4,128,2.0,4.0,1,14,14,0,0,14.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.109375,0.0,0.0
4,128,2.0,4.0,2,27,27,0,0,27.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.2109375,0.0,0.0
4,128,2.0,4.0,3,21,21,0,0,21.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.1640625,0.0,0.0
4,128,2.0,4.0,4,34,34,0,0,34.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.265625,0.0,0.0
4,128,2.0,4.0,5,17,16,1,0,17.0,1.0,0.0,0.0,3.0,0.0234375,0.058823529411764705,0.0,nan,0.0,0.2145591551764051,0.1328125,0.0078125,0.0
4,128,2.0,4.0,6,38,38,0,0,38.0,0.0,0.0,0.0,2.0,0.015625,0.0,nan,nan,0.0,-0.0,0.296875,0.0,0.0
4,128,2.0,4.0,7,29,28,1,0,29.0,1.0,0.0,0.0,3.0,0.0234375,0.034482758620689655,0.0,nan,0.0,0.1461447460085638,0.2265625,0.0078125,0.0
4,256,0.0,0.0,0,6394,2905,1053,633,6394.0,13871.0,5717.0,710.0,6.0,0.0234375,2.1693775414451046,0.4121548554538245,0.12419100927059647,0.00013983726728481082,1.1089841982747433,24.9765625,54.18359375,22.33203125
4,256,0.0,0.0,1,5574,2779,863,443,5574.0,11182.0,4082.0,495.0,6.0,0.0234375,2.0060997488338717,0.3650509747808979,0.1212640862322391,0.00013138296893066366,1.0930152392367747,21.7734375,43.6796875,15.9453125
4,256,0.0,0.0,2,5893,2905,830,498,5893.0,13336.0,4293.0,365.0,6.0,0.0234375,2.263023926692686,0.3219106178764247,0.08502212904728627,0.00012361979136446216,1.0430442594126197,23.01953125,52.09375,16.76953125
4,256,0.0,0.0,3,5896,2849,938,510,5896.0,12331.0,5203.0,602.0,6.0,0.0234375,2.091417910447761,0.42194469223907227,0.11570247933884298,0.00014967141902428157,1.1107492103294443,23.03125,48.16796875,20.32421875
4,256,0.0,0.0,4,5527,2630,837,530,5527.0,11466.0,4131.0,450.0,7.0,0.02734375,2.0745431518002535,0.3602825745682888,0.10893246187363835,0.00013523100195107792,1.082067085900875,21.58984375,44.7890625,16.13671875
4,256,0.0,0.0,5,4976,2608,775,447,4976.0,9018.0,3163.0,310.0,6.0,0.0234375,1.812299035369775,0.3507429585273897,0.09800822004426178,0.00012774339336855492,1.080018888609577,19.4375,35.2265625,12.35546875
4,256,0.0,0.0,6,6457,2901,878,544,6457.0,18615.0,10440.0,1669.0,6.0,0.0234375,2.8829177636673378,0.5608380338436745,0.15986590038314177,0.0002504026529825295,1.1463521814838062,25.22265625,72.71484375,40.78125
4,256,0.0,0.0,7,5884,2871,901,545,5884.0,11927.0,3872.0,239.0,6.0,0.0234375,2.027022433718559,0.32464156954808415,0.06172520661157025,0.00011183816186124581,1.0396725846689798,22.984375,46.58984375,15.125
4,256,0.25,0.0625,0,4005,2270,662,349,4005.0,5080.0,1162.0,56.0,5.0,0.01953125,1.268414481897628,0.22874015748031495,0.04819277108433735,7.244377736318989e-05,0.9904236215128118,15.64453125,19.84375,4.5390625
4,256,0.25,0.0625,1,4014,2165,646,374,4014.0,6138.0,1552.0,123.0,6.0,0.0234375,1.5291479820627802,0.25285109156076896,0.07925257731958762,9.632454818697588e-05,1.0211229961867552,15.6796875,23.9765625,6.0625
4,256,0.25,0.0625,2,4535,2286,776,442,4535.0,7663.0,2952.0,325.0,6.0,0.0234375,1.6897464167585448,0.38522771760407154,0.11009485094850949,0.00014353630770839082,1.1048930604354672,17.71484375,29.93359375,11.53125
4,256,0.25,0.0625,3,4149,2325,760,390,4149.0,4995.0,1012.0,61.0,5.0,0.01953125,1.2039045553145336,0.2026026026026026,0.06027667984189723,5.8788671051302355e-05,0.9754102062141039,16.20703125,19.51171875,3.953125
4,256,0.25,0.0625,4,3582,2111,527,313,3582.0,4648.0,1205.0,77.0,5.0,0.01953125,1.2975991066443329,0.2592512908777969,0.06390041493775933,9.39151991734839e-05,1.018429567749842,13.9921875,18.15625,4.70703125
4,256,0.25,0.0625,5,4628,2436,816,466,4628.0,6337.0,1424.0,55.0,6.0,0.0234375,1.3692739844425237,0.2247120088369891,0.038623595505617975,6.648494116082707e-05,0.9835366438312437,18.078125,24.75390625,5.5625
4,256,0.25,0.0625,6,4489,2413,780,429,4489.0,6441.0,2388.0,382.0,6.0,0.0234375,1.4348407217643127,0.3707498835584537,0.15996649916247907,0.0001185045735172748,1.1247388368553286,17.53515625,25.16015625,9.328125
4,256,0.25,0.0625,7,3609,2165,596,297,3609.0,4096.0,943.0,59.0,6.0,0.0234375,1.1349404267110004,0.230224609375,0.06256627783669141,7.239989371112104e-05,0.9943811749751593,14.09765625,16.0,3.68359375
4,256,0.5,0.25,0,2237,1433,372,192,2237.0,1823.0,521.0,86.0,6.0,0.0234375,0.8149307107733572,0.28579264947888094,0.16506717850287908,0.00010411319042182628,1.0380347615221472,8.73828125,7.12109375,2.03515625
4,256,0.5,0.25,1,2518,1656,391,195,2518.0,2080.0,337.0,11.0,5.0,0.01953125,0.8260524225575854,0.16201923076923078,0.032640949554896145,5.315185785458283e-05,0.9045929407806149,9.8359375,8.125,1.31640625
4,256,0.5,0.25,2,2988,1851,504,266,2988.0,2868.0,607.0,77.0,6.0,0.0234375,0.9598393574297188,0.21164574616457463,0.12685337726523888,6.798725468585632e-05,0.9923117018838901,11.671875,11.203125,2.37109375
4,256,0.5,0.25,3,2679,1767,381,210,2679.0,2265.0,378.0,7.0,5.0,0.01953125,0.845464725643897,0.16688741721854305,0.018518518518518517,5.266794490932962e-05,0.9057896489734745,10.46484375,8.84765625,1.4765625
4,256,0.5,0.25,4,2446,1568,381,191,2446.0,2306.0,522.0,79.0,6.0,0.0234375,0.9427636958299264,0.2263660017346054,0.15134099616858238,8.724842534977927e-05,1.009871093036429,9.5546875,9.0078125,2.0390625
4,256,0.5,0.25,5,2705,1663,482,228,2705.0,2340.0,305.0,8.0,5.0,0.01953125,0.8650646950092421,0.13034188034188035,0.02622950819672131,4.168360775041769e-05,0.8797279362270323,10.56640625,9.140625,1.19140625
4,256,0.5,0.25,6,2749,1678,478,235,2749.0,2611.0,554.0,52.0,7.0,0.02734375,0.9497999272462714,0.2121792416698583,0.09386281588447654,7.330950465667531e-05,0.9807081111249929,10.73828125,10.19921875,2.1640625
