d,N,hubble,rep,R_dS,H2,n_causal_pairs,b1_mean,b1_std,w_max_ratio,mean_layer_width,n_patches,b1_std_patch_mean,b1_std_patch_std,wmr_patch_mean,wmr_patch_std
4,512,0.0,0,0.0,0.0,21988,0.91015625,43.73736128129572,0.255859375,56.888888888888886,3,9.253252155774335,4.910697048500893,nan,nan
4,512,0.0,1,0.0,0.0,23248,-1.119140625,43.275772045527674,0.263671875,73.14285714285714,3,7.894551222233417,6.059386505252273,nan,nan
4,512,0.0,2,0.0,0.0,22711,-1.986328125,47.819584938650756,0.259765625,73.14285714285714,3,8.21254860924626,5.984716626391903,nan,nan
4,512,0.0,3,0.0,0.0,22080,-3.755859375,44.4833730002596,0.26171875,73.14285714285714,3,6.814402526445051,4.926328673740772,nan,nan
4,512,0.0,4,0.0,0.0,22711,-2.728515625,44.32231167097595,0.2578125,73.14285714285714,2,12.63143460421204,0.5896407246484694,nan,nan
4,512,0.0,5,0.0,0.0,22074,-0.447265625,42.05726602307494,0.255859375,73.14285714285714,2,10.442425449410404,3.1602101476249413,nan,nan
4,512,0.0,6,0.0,0.0,22757,1.982421875,44.77467113653122,0.251953125,73.14285714285714,2,10.10909474779282,4.511907454536797,nan,nan
4,512,0.0,7,0.0,0.0,22433,1.005859375,40.70259374465864,0.259765625,73.14285714285714,2,10.871659623841733,2.4680154784221164,nan,nan
4,512,0.0,8,0.0,0.0,22056,0.369140625,42.24780949438651,0.251953125,73.14285714285714,3,7.808532451712001,5.6963461914229825,nan,nan
4,512,0.0,9,0.0,0.0,22012,2.865234375,43.39867197105596,0.271484375,73.14285714285714,2,11.966018848881465,4.862129607983999,nan,nan
4,512,0.0,10,0.0,0.0,22114,2.44921875,41.70953034097421,0.263671875,64.0,3,8.982460209844211,6.808236819640183,nan,nan
4,512,0.0,11,0.0,0.0,21579,0.06640625,36.58230612550227,0.2578125,73.14285714285714,2,9.604045154139495,2.766474112754918,nan,nan
4,512,0.0,12,0.0,0.0,23392,2.42578125,43.777071528108735,0.259765625,73.14285714285714,2,11.003926538318238,4.080135383855441,nan,nan
4,512,0.0,13,0.0,0.0,22763,0.033203125,43.489008029932,0.2578125,73.14285714285714,2,11.560326902796762,2.975214977976652,nan,nan
4,512,0.0,14,0.0,0.0,22457,-2.7578125,48.43132962210354,0.27734375,73.14285714285714,3,8.639224300515506,6.784014688243585,nan,nan
4,512,0.0,15,0.0,0.0,21789,0.537109375,45.237552131987506,0.265625,73.14285714285714,3,8.453058678024425,6.097023741121094,nan,nan
4,512,0.0,16,0.0,0.0,23929,3.208984375,41.81102012216404,0.244140625,73.14285714285714,2,10.462227799432004,1.7314751590998618,nan,nan
4,512,0.0,17,0.0,0.0,21563,0.34765625,46.16610036197378,0.267578125,73.14285714285714,3,7.034357201750278,5.074751257029297,nan,nan
4,512,0.0,18,0.0,0.0,23267,1.62890625,44.656271697587016,0.25,64.0,3,8.579178511733998,6.120635436206612,nan,nan
4,512,0.0,19,0.0,0.0,21707,2.5,41.39991696851577,0.263671875,64.0,3,6.781057133214456,5.39446020871711,nan,nan
4,512,0.0,20,0.0,0.0,24461,1.8359375,44.41288476890568,0.23828125,73.14285714285714,3,6.35046986404273,4.7326952577944885,nan,nan
4,512,0.0,21,0.0,0.0,23937,-1.111328125,45.557155342751415,0.265625,73.14285714285714,2,11.430487626781117,0.10004287468276196,nan,nan
4,512,0.0,22,0.0,0.0,23082,-0.86328125,47.10602298786641,0.244140625,73.14285714285714,3,8.393742137208053,7.344677548961696,nan,nan
4,512,0.0,23,0.0,0.0,22920,0.1875,48.12211842022336,0.2578125,64.0,2,10.322308492899024,1.594900523034834,nan,nan
4,512,0.0,24,0.0,0.0,24350,-1.92578125,46.94996463339614,0.25390625,73.14285714285714,3,7.886462201600625,5.85131968033681,nan,nan
4,512,0.0,25,0.0,0.0,22418,-3.2734375,45.654051511706975,0.259765625,73.14285714285714,3,8.476161748217349,6.868483971042801,nan,nan
4,512,0.0,26,0.0,0.0,24073,0.83984375,43.797805738136994,0.24609375,64.0,2,11.417227235954604,3.6091290118996215,nan,nan
4,512,0.0,27,0.0,0.0,23064,2.7265625,43.56092444133382,0.25,64.0,3,9.045877933114285,6.027986557568998,nan,nan
4,512,0.0,28,0.0,0.0,20663,2.814453125,42.204935587940156,0.263671875,64.0,3,7.427500206443159,5.333421679641956,nan,nan
4,512,0.0,29,0.0,0.0,24416,-1.119140625,50.02994674329041,0.255859375,73.14285714285714,3,8.033967994019923,6.122424624245872,nan,nan
4,512,0.0,30,0.0,0.0,25845,2.943359375,47.53295233271966,0.2578125,64.0,3,8.865195391977657,6.314122600932667,nan,nan
4,512,0.0,31,0.0,0.0,23163,2.177734375,43.1163674822792,0.25,73.14285714285714,3,6.996276947675287,5.055873209821742,nan,nan
4,512,0.1,0,0.12000000000000002,0.010000000000000002,20752,4.75390625,44.5733461596301,0.263671875,73.14285714285714,2,10.352377914240016,1.8641240125963305,nan,nan
4,512,0.1,1,0.12000000000000002,0.010000000000000002,19537,-2.7890625,38.84044934563829,0.28515625,73.14285714285714,2,11.140552910384104,5.38780840440828,nan,nan
4,512,0.1,2,0.12000000000000002,0.010000000000000002,20608,1.974609375,39.66408437984119,0.267578125,64.0,3,6.500788788155393,5.1222614077603605,nan,nan
4,512,0.1,3,0.12000000000000002,0.010000000000000002,18501,-0.40234375,39.335474139214796,0.28125,64.0,2,11.093137581985767,4.667992533904059,nan,nan
4,512,0.1,4,0.12000000000000002,0.010000000000000002,20979,-2.283203125,48.2801058834277,0.26171875,73.14285714285714,2,10.815621224009412,2.6968120916061213,nan,nan
4,512,0.1,5,0.12000000000000002,0.010000000000000002,18839,1.1171875,40.091861528742264,0.29296875,73.14285714285714,2,9.466623343184363,1.917926374109597,nan,nan
4,512,0.1,6,0.12000000000000002,0.010000000000000002,20613,2.15234375,40.63942333352967,0.26171875,73.14285714285714,2,10.001073289610991,4.450330306590484,nan,nan
4,512,0.1,7,0.12000000000000002,0.010000000000000002,21031,-1.970703125,40.19159583878345,0.271484375,73.14285714285714,2,10.147797191981994,4.676761427596067,nan,nan
4,512,0.1,8,0.12000000000000002,0.010000000000000002,20537,2.337890625,45.40203535416157,0.27734375,73.14285714285714,2,10.705489294778168,2.4999098130441206,nan,nan
4,512,0.1,9,0.12000000000000002,0.010000000000000002,21380,0.251953125,39.686577204992155,0.30078125,85.33333333333333,2,10.853716134228055,5.0592708760104825,nan,nan
4,512,0.1,10,0.12000000000000002,0.010000000000000002,20900,-0.744140625,45.92447694699663,0.267578125,85.33333333333333,2,10.579701770337019,5.604022866181937,nan,nan
4,512,0.1,11,0.12000000000000002,0.010000000000000002,20351,-1.802734375,41.99244435786268,0.275390625,73.14285714285714,2,11.597579678382093,2.6828069173062046,nan,nan
4,512,0.1,12,0.12000000000000002,0.010000000000000002,21552,-0.259765625,46.5144141631932,0.26171875,73.14285714285714,2,10.208134338714776,4.5471070720478926,nan,nan
4,512,0.1,13,0.12000000000000002,0.010000000000000002,21003,-1.490234375,44.96960673202033,0.28515625,73.14285714285714,3,7.246725422656819,5.802561897581157,nan,nan
4,512,0.1,14,0.12000000000000002,0.010000000000000002,22336,-1.931640625,46.015338123508876,0.28125,73.14285714285714,2,13.711607731635457,7.905060826127038,nan,nan
4,512,0.1,15,0.12000000000000002,0.010000000000000002,21684,1.177734375,46.04504473737585,0.2578125,64.0,3,6.71058178954295,4.534232935468065,nan,nan
4,512,0.1,16,0.12000000000000002,0.010000000000000002,22272,0.37109375,43.00489371198016,0.265625,73.14285714285714,2,10.562248060834241,2.274524385415843,nan,nan
4,512,0.1,17,0.12000000000000002,0.010000000000000002,22447,3.759765625,41.847272797281164,0.2890625,73.14285714285714,2,9.612095795587328,4.7908232644650175,nan,nan
4,512,0.1,18,0.12000000000000002,0.010000000000000002,17670,1.98046875,40.4663682862729,0.291015625,73.14285714285714,2,12.181344059504962,3.7498647260783526,nan,nan
4,512,0.1,19,0.12000000000000002,0.010000000000000002,20700,2.05859375,41.736998400968666,0.279296875,73.14285714285714,2,10.582117559150193,2.1790053358017314,nan,nan
4,512,0.1,20,0.12000000000000002,0.010000000000000002,21051,3.494140625,41.259326181091765,0.255859375,73.14285714285714,3,7.808879911039256,5.602599876792909,nan,nan
4,512,0.1,21,0.12000000000000002,0.010000000000000002,20324,2.89453125,41.287300954322184,0.29296875,85.33333333333333,2,11.027953906905175,5.5043903996594175,nan,nan
4,512,0.1,22,0.12000000000000002,0.010000000000000002,19797,-1.849609375,42.20433506507255,0.271484375,73.14285714285714,2,11.896472737229818,4.1130085952435005,nan,nan
4,512,0.1,23,0.12000000000000002,0.010000000000000002,20138,1.244140625,36.15884234499529,0.26953125,73.14285714285714,3,7.607586181526873,6.24417946339709,nan,nan
4,512,0.1,24,0.12000000000000002,0.010000000000000002,20840,1.123046875,44.731474169107734,0.25390625,64.0,3,6.920532497564786,5.788633629317745,nan,nan
4,512,0.1,25,0.12000000000000002,0.010000000000000002,19031,-2.16015625,42.95966647595842,0.2734375,73.14285714285714,2,11.913735543150032,1.896542144358306,nan,nan
4,512,0.1,26,0.12000000000000002,0.010000000000000002,20464,-1.103515625,41.8846890300069,0.271484375,85.33333333333333,2,11.026160714069356,1.0740751662591057,nan,nan
4,512,0.1,27,0.12000000000000002,0.010000000000000002,20637,1.17578125,42.96828817223405,0.2578125,73.14285714285714,3,6.802688255820954,5.415230048004359,nan,nan
4,512,0.1,28,0.12000000000000002,0.010000000000000002,20451,0.453125,43.90327781310155,0.26171875,73.14285714285714,2,10.682587823258325,3.6875292499192542,nan,nan
4,512,0.1,29,0.12000000000000002,0.010000000000000002,18973,1.443359375,39.98833710395569,0.2890625,73.14285714285714,2,10.533486562996472,3.809263133410993,nan,nan
4,512,0.1,30,0.12000000000000002,0.010000000000000002,20901,0.26171875,41.184818996760185,0.294921875,73.14285714285714,2,9.828023454169127,4.221455876764927,nan,nan
4,512,0.1,31,0.12000000000000002,0.010000000000000002,18816,7.287109375,39.229363477270276,0.279296875,73.14285714285714,2,11.31523901610293,2.235423472962305,nan,nan
4,512,0.25,0,0.75,0.0625,18571,0.654296875,43.18776706110615,0.296875,73.14285714285714,2,8.985697361262257,4.886281727310234,nan,nan
4,512,0.25,1,0.75,0.0625,18406,-0.416015625,39.79469746869243,0.314453125,73.14285714285714,2,11.57646787413194,6.727349993206835,nan,nan
4,512,0.25,2,0.75,0.0625,17621,-0.296875,33.939827124403195,0.314453125,73.14285714285714,2,9.467036584604205,3.5132357817556588,nan,nan
4,512,0.25,3,0.75,0.0625,17105,-2.3046875,41.54935103918404,0.31640625,73.14285714285714,2,11.978749492258316,7.404538878779047,nan,nan
4,512,0.25,4,0.75,0.0625,17609,1.85546875,38.85759519666359,0.333984375,73.14285714285714,2,9.5643561394755,6.0694010776250975,nan,nan
4,512,0.25,5,0.75,0.0625,17992,0.755859375,38.90885991300985,0.326171875,73.14285714285714,2,13.264919188663375,5.700290295922942,nan,nan
4,512,0.25,6,0.75,0.0625,17632,1.546875,41.90602570316559,0.29296875,73.14285714285714,3,5.476549712771238,4.557361013457492,nan,nan
4,512,0.25,7,0.75,0.0625,16782,-0.353515625,40.99464079093609,0.31640625,73.14285714285714,2,9.932105496830705,7.340371978577608,nan,nan
4,512,0.25,8,0.75,0.0625,16449,1.4375,41.355546786374376,0.330078125,73.14285714285714,2,10.497165006056246,6.0584338820980115,nan,nan
4,512,0.25,9,0.75,0.0625,16116,-1.478515625,39.54753280448264,0.296875,73.14285714285714,2,9.249269855849484,3.1447021008433382,nan,nan
4,512,0.25,10,0.75,0.0625,18413,-1.74609375,41.17775378303448,0.326171875,85.33333333333333,2,11.083477795748442,7.954658768285163,nan,nan
4,512,0.25,11,0.75,0.0625,16550,-0.302734375,39.25288793545251,0.318359375,85.33333333333333,2,10.724467926953519,6.591036789950004,nan,nan
4,512,0.25,12,0.75,0.0625,17315,2.064453125,43.715273562791275,0.310546875,73.14285714285714,2,9.910767517792742,5.570740778386011,nan,nan
4,512,0.25,13,0.75,0.0625,17082,2.857421875,39.86590295419472,0.30859375,73.14285714285714,2,8.779923099651178,3.2673557036926697,nan,nan
4,512,0.25,14,0.75,0.0625,15760,0.44140625,36.86366992748363,0.326171875,85.33333333333333,2,9.299203551876197,4.5276336247935385,nan,nan
4,512,0.25,15,0.75,0.0625,17054,0.498046875,40.966449640959894,0.306640625,73.14285714285714,2,10.652553050113886,6.120918800020577,nan,nan
4,512,0.25,16,0.75,0.0625,18303,1.28515625,35.881161469677735,0.302734375,85.33333333333333,2,9.426370638918877,4.451273084779247,nan,nan
4,512,0.25,17,0.75,0.0625,16335,-0.87890625,37.14804872134889,0.30859375,85.33333333333333,2,8.45556293326295,4.402229581529657,nan,nan
4,512,0.25,18,0.75,0.0625,17331,-1.623046875,39.08235115709587,0.30078125,73.14285714285714,2,10.811005568965662,5.216910129360588,nan,nan
4,512,0.25,19,0.75,0.0625,17985,-0.09765625,42.52827912997228,0.33203125,85.33333333333333,2,11.265368174720654,7.9247496524898455,nan,nan
4,512,0.25,20,0.75,0.0625,18098,0.259765625,40.54493194216841,0.310546875,73.14285714285714,2,9.385562042169276,3.7327263413990655,nan,nan
4,512,0.25,21,0.75,0.0625,17179,-1.869140625,39.19642622674897,0.34375,85.33333333333333,2,10.712245527358414,5.863048296205973,nan,nan
4,512,0.25,22,0.75,0.0625,17832,5.10546875,40.643656886318354,0.29296875,73.14285714285714,2,11.441074875853603,2.3170051111065586,nan,nan
4,512,0.25,23,0.75,0.0625,15995,1.634765625,38.79837457260701,0.318359375,85.33333333333333,2,10.354954633547452,4.024101050075288,nan,nan
4,512,0.25,24,0.75,0.0625,17671,-0.939453125,38.05857746226109,0.310546875,73.14285714285714,2,9.243637196255415,4.6347775426327535,nan,nan
4,512,0.25,25,0.75,0.0625,18181,-0.26953125,42.33116290518456,0.310546875,73.14285714285714,2,11.55322706258967,4.358380575539219,nan,nan
4,512,0.25,26,0.75,0.0625,17598,-1.388671875,40.460379305545125,0.30078125,73.14285714285714,2,10.558323856647151,6.036866925653781,nan,nan
4,512,0.25,27,0.75,0.0625,16867,-3.21875,35.966279237467695,0.294921875,85.33333333333333,2,9.713483577605801,3.0872413500484672,nan,nan
4,512,0.25,28,0.75,0.0625,17043,4.33203125,38.800510293023514,0.3125,73.14285714285714,2,9.842966650251814,2.395149343222264,nan,nan
4,512,0.25,29,0.75,0.0625,16980,1.3359375,38.16612072239061,0.318359375,73.14285714285714,2,10.334441583103754,4.79261086284484,nan,nan
4,512,0.25,30,0.75,0.0625,17050,-1.67578125,37.30685100892527,0.32421875,73.14285714285714,3,6.180622666136294,4.9107397020971755,nan,nan
4,512,0.25,31,0.75,0.0625,16451,-0.365234375,41.30012818656037,0.318359375,85.33333333333333,2,11.19639585561319,6.782307732309103,nan,nan
4,512,0.5,0,3.0,0.25,11085,-0.2890625,31.205068284192134,0.404296875,102.4,2,8.271641590297879,7.650469171403142,nan,nan
4,512,0.5,1,3.0,0.25,9939,0.533203125,32.80789954496463,0.384765625,85.33333333333333,2,8.85286008383225,6.735602390368239,nan,nan
4,512,0.5,2,3.0,0.25,10413,-1.2421875,33.12883140430468,0.380859375,85.33333333333333,2,9.086423087878627,6.468830044102221,nan,nan
4,512,0.5,3,3.0,0.25,12860,-2.06640625,35.77413253958733,0.392578125,85.33333333333333,2,9.652052321720088,8.584608302564362,nan,nan
4,512,0.5,4,3.0,0.25,12435,-1.34765625,36.23944127441586,0.396484375,73.14285714285714,2,9.190205370888117,7.195254308012833,nan,nan
4,512,0.5,5,3.0,0.25,12338,-1.111328125,33.616886053345034,0.400390625,85.33333333333333,2,9.184233964894872,6.061403456451758,nan,nan
4,512,0.5,6,3.0,0.25,10541,2.587890625,31.98309016477359,0.40234375,102.4,2,7.949933980480473,7.106665165381584,nan,nan
4,512,0.5,7,3.0,0.25,10958,0.8828125,36.311988183516526,0.4375,73.14285714285714,2,7.677077353220437,6.396315058374531,nan,nan
4,512,0.5,8,3.0,0.25,12636,3.359375,30.893967952650158,0.375,85.33333333333333,2,9.072090248879103,7.252100427764628,nan,nan
4,512,0.5,9,3.0,0.25,12938,-0.765625,32.32748307724211,0.388671875,85.33333333333333,2,10.112413056334304,7.018497406290371,nan,nan
4,512,0.5,10,3.0,0.25,11245,0.435546875,30.496729878704663,0.40234375,85.33333333333333,2,8.520340676578067,6.709155274145873,nan,nan
4,512,0.5,11,3.0,0.25,11618,2.041015625,31.249879333263127,0.375,85.33333333333333,2,8.646768871281983,5.52204632267469,nan,nan
4,512,0.5,12,3.0,0.25,12907,0.0703125,36.029487401326485,0.380859375,85.33333333333333,2,7.664658591035501,5.715544422397042,nan,nan
4,512,0.5,13,3.0,0.25,11410,2.642578125,31.2725416136628,0.427734375,85.33333333333333,2,9.532835176255684,8.058212153951683,nan,nan
4,512,0.5,14,3.0,0.25,12719,2.216796875,32.57847903125605,0.376953125,85.33333333333333,2,10.48535196734686,6.852675598726657,nan,nan
4,512,0.5,15,3.0,0.25,13039,-1.861328125,37.15416453085823,0.392578125,85.33333333333333,2,8.783515524291184,6.061662982559453,nan,nan
4,512,0.5,16,3.0,0.25,12752,1.072265625,36.06305042289744,0.40234375,85.33333333333333,2,10.123317566082354,6.183778820601182,nan,nan
4,512,0.5,17,3.0,0.25,11178,1.603515625,31.172607719204066,0.408203125,85.33333333333333,2,10.092345238266775,8.368024347200242,nan,nan
4,512,0.5,18,3.0,0.25,11087,1.744140625,32.336290879679204,0.404296875,85.33333333333333,2,10.787165778405585,8.83256117918336,nan,nan
4,512,0.5,19,3.0,0.25,12671,-0.73828125,34.12662913028327,0.408203125,73.14285714285714,2,9.519317320288188,6.7483924401519495,nan,nan
4,512,0.5,20,3.0,0.25,11381,3.119140625,35.0167296072388,0.4140625,85.33333333333333,2,9.13111967558413,7.694173812771099,nan,nan
4,512,0.5,21,3.0,0.25,11227,-1.41015625,31.873157642451837,0.431640625,85.33333333333333,2,9.83609193334959,7.918320972754046,nan,nan
4,512,0.5,22,3.0,0.25,12209,0.734375,32.19526226185112,0.390625,85.33333333333333,2,9.803970511505403,7.0829336991229805,nan,nan
4,512,0.5,23,3.0,0.25,12196,2.71484375,36.41279091422526,0.39453125,85.33333333333333,2,10.37704319428825,7.653518865230465,nan,nan
4,512,0.5,24,3.0,0.25,11411,2.0546875,32.79399682910492,0.384765625,73.14285714285714,2,9.73033320354421,8.008025746901636,nan,nan
4,512,0.5,25,3.0,0.25,11202,0.62890625,31.750968617960474,0.42578125,73.14285714285714,2,9.138620466189426,7.181254756149969,nan,nan
4,512,0.5,26,3.0,0.25,10635,2.517578125,30.860821700167374,0.39453125,85.33333333333333,2,7.828507122339703,6.2522627035505165,nan,nan
4,512,0.5,27,3.0,0.25,11201,2.09765625,33.49682579375001,0.421875,85.33333333333333,2,7.9546202021309504,4.696436544336166,nan,nan
4,512,0.5,28,3.0,0.25,11849,0.2109375,36.01185836458726,0.408203125,85.33333333333333,2,9.242778221352545,7.396607352092192,nan,nan
4,512,0.5,29,3.0,0.25,10871,2.28515625,30.600703601601808,0.390625,85.33333333333333,2,7.63878470713706,5.4162550978800725,nan,nan
4,512,0.5,30,3.0,0.25,9777,2.111328125,32.696600498730504,0.404296875,73.14285714285714,2,8.176960205595158,4.394972287290538,nan,nan
4,512,0.5,31,3.0,0.25,11519,0.083984375,34.32494619077728,0.404296875,85.33333333333333,2,7.314993318132812,5.138423154024626,nan,nan
4,512,1.0,0,12.0,1.0,4707,0.947265625,18.383372676434902,0.609375,102.4,2,7.397213578756375,7.140729034576031,nan,nan
4,512,1.0,1,12.0,1.0,4604,-1.03515625,19.188383895943034,0.611328125,102.4,2,7.821857454899318,7.550012145120062,nan,nan
4,512,1.0,2,12.0,1.0,4411,0.060546875,18.27252051444813,0.626953125,102.4,2,7.932561363458486,7.6612681641334754,nan,nan
4,512,1.0,3,12.0,1.0,3998,1.0546875,18.99066735997826,0.58984375,102.4,2,6.68933281395652,6.374641741769642,nan,nan
4,512,1.0,4,12.0,1.0,3995,1.56640625,15.763371195907332,0.6328125,102.4,2,7.098959529311502,6.848991025374619,nan,nan
4,512,1.0,5,12.0,1.0,4363,0.470703125,19.618707218955972,0.62109375,102.4,2,8.179707536356872,7.566926217141294,nan,nan
4,512,1.0,6,12.0,1.0,4238,1.759765625,19.19998836119617,0.603515625,102.4,2,7.500418326674402,7.260464467211212,nan,nan
4,512,1.0,7,12.0,1.0,4248,-1.478515625,17.290473559785195,0.634765625,102.4,2,7.0160392318389,6.623202131179707,nan,nan
4,512,1.0,8,12.0,1.0,3972,-0.994140625,19.99770408803782,0.5859375,102.4,2,8.781796135494012,8.504027246747349,nan,nan
4,512,1.0,9,12.0,1.0,4211,-0.8828125,18.198502296613416,0.609375,102.4,2,7.862756870576125,7.688764234237687,nan,nan
4,512,1.0,10,12.0,1.0,4845,1.4921875,20.86629537591289,0.58984375,102.4,2,8.147299448888061,7.957600541129329,nan,nan
4,512,1.0,11,12.0,1.0,4114,0.51953125,18.2356431482488,0.634765625,128.0,2,8.118477260483719,8.118477260483719,nan,nan
4,512,1.0,12,12.0,1.0,4030,0.552734375,17.221703250134503,0.640625,102.4,2,6.964644725719041,6.568375769235472,nan,nan
4,512,1.0,13,12.0,1.0,3077,2.18359375,15.263873184253102,0.61328125,102.4,2,6.855746243857012,6.699621293897052,nan,nan
4,512,1.0,14,12.0,1.0,3688,0.564453125,15.27673585209477,0.626953125,102.4,2,7.104824036050048,6.853821662793201,nan,nan
4,512,1.0,15,12.0,1.0,4215,0.998046875,18.362825369760035,0.60546875,102.4,2,7.599351419115678,7.402128182368024,nan,nan
4,512,1.0,16,12.0,1.0,4211,0.0390625,21.497148191587964,0.591796875,102.4,2,8.612824384973798,8.342236182705829,nan,nan
4,512,1.0,17,12.0,1.0,4226,-0.66015625,17.90452474168432,0.60546875,102.4,2,7.043177311895521,6.9327542018955315,nan,nan
4,512,1.0,18,12.0,1.0,3749,2.1796875,17.578366317788003,0.609375,102.4,2,7.573019767058231,7.375796530310576,nan,nan
4,512,1.0,19,12.0,1.0,4281,1.375,16.319442966903008,0.55078125,102.4,2,6.068602662666214,5.915254204095637,nan,nan
4,512,1.0,20,12.0,1.0,3833,0.490234375,14.875521995297118,0.623046875,102.4,2,7.071231323657984,6.584806522737831,nan,nan
4,512,1.0,21,12.0,1.0,4092,0.54296875,15.961688426871495,0.640625,102.4,2,7.051354011235133,6.902321317500996,nan,nan
4,512,1.0,22,12.0,1.0,4323,0.81640625,18.674051504292283,0.611328125,102.4,2,7.350297069480165,7.123594312799575,nan,nan
4,512,1.0,23,12.0,1.0,4056,0.955078125,17.503569211739258,0.587890625,102.4,2,7.115840545863343,7.010437944518997,nan,nan
4,512,1.0,24,12.0,1.0,4568,-0.58984375,18.40324504267076,0.62890625,102.4,2,6.710369095919952,6.388172087678178,nan,nan
4,512,1.0,25,12.0,1.0,3754,1.033203125,16.33609617312197,0.619140625,102.4,2,6.636675914613911,6.439452677866257,nan,nan
4,512,1.0,26,12.0,1.0,3973,0.908203125,18.07874947856572,0.611328125,102.4,2,7.294563781798271,7.059269664151212,nan,nan
4,512,1.0,27,12.0,1.0,4516,-0.064453125,17.94658268778983,0.5703125,102.4,2,7.375461461021612,6.986820667142911,nan,nan
4,512,1.0,28,12.0,1.0,4137,-0.291015625,18.380719702476448,0.615234375,102.4,2,8.671121854660871,8.471295541189509,nan,nan
4,512,1.0,29,12.0,1.0,3337,-0.466796875,15.809871047939962,0.626953125,102.4,2,6.801931516211823,6.5391432048437785,nan,nan
4,512,1.0,30,12.0,1.0,4451,0.154296875,18.772112510300094,0.5859375,102.4,2,7.531525438683899,7.325445027672884,nan,nan
4,512,1.0,31,12.0,1.0,2809,1.251953125,12.692617352138319,0.634765625,102.4,2,6.099900850320021,5.928481024577828,nan,nan
4,512,2.0,0,48.0,4.0,282,0.791015625,1.7074278626067514,0.900390625,128.0,1,1.6739163687331666,nan,nan,nan
4,512,2.0,1,48.0,4.0,349,0.435546875,3.349986312610506,0.912109375,170.66666666666666,1,3.349986312610506,nan,nan,nan
4,512,2.0,2,48.0,4.0,131,0.763671875,0.6161946870381019,0.912109375,170.66666666666666,1,0.6161946870381019,nan,nan,nan
4,512,2.0,3,48.0,4.0,214,0.6015625,0.7509352892185518,0.91015625,170.66666666666666,1,0.7509352892185518,nan,nan,nan
4,512,2.0,4,48.0,4.0,271,0.705078125,1.42142286552823,0.890625,170.66666666666666,1,1.42142286552823,nan,nan,nan
4,512,2.0,5,48.0,4.0,214,0.71875,1.1314916868894795,0.9140625,170.66666666666666,1,1.1314916868894795,nan,nan,nan
4,512,2.0,6,48.0,4.0,218,0.7109375,1.1483843525117146,0.8984375,170.66666666666666,1,1.1483843525117146,nan,nan,nan
4,512,2.0,7,48.0,4.0,462,0.439453125,2.509405372977378,0.892578125,170.66666666666666,1,2.509405372977378,nan,nan,nan
4,512,2.0,8,48.0,4.0,171,0.705078125,0.8106551132550046,0.912109375,170.66666666666666,1,0.8106551132550046,nan,nan,nan
4,512,2.0,9,48.0,4.0,297,0.771484375,2.0474181874084394,0.900390625,128.0,1,1.9643221752415552,nan,nan,nan
4,512,2.0,10,48.0,4.0,549,0.669921875,3.076249999007962,0.90234375,128.0,1,3.045094048004293,nan,nan,nan
4,512,2.0,11,48.0,4.0,203,0.73046875,1.4078495677001281,0.900390625,170.66666666666666,1,1.4078495677001281,nan,nan,nan
4,512,2.0,12,48.0,4.0,226,0.65625,1.032196535307109,0.91015625,170.66666666666666,1,1.032196535307109,nan,nan,nan
4,512,2.0,13,48.0,4.0,242,0.703125,1.2738927483799412,0.921875,170.66666666666666,1,1.2738927483799412,nan,nan,nan
4,512,2.0,14,48.0,4.0,274,0.669921875,2.0554884593197027,0.904296875,170.66666666666666,1,2.0554884593197027,nan,nan,nan
4,512,2.0,15,48.0,4.0,246,0.59765625,0.9323998642406258,0.89453125,170.66666666666666,1,0.9323998642406258,nan,nan,nan
4,512,2.0,16,48.0,4.0,173,0.720703125,0.8256869144023262,0.916015625,170.66666666666666,1,0.8256869144023262,nan,nan,nan
4,512,2.0,17,48.0,4.0,352,0.64453125,2.257498220990094,0.89453125,170.66666666666666,1,2.257498220990094,nan,nan,nan
4,512,2.0,18,48.0,4.0,265,0.677734375,1.3388910493178148,0.8984375,170.66666666666666,1,1.3388910493178148,nan,nan,nan
4,512,2.0,19,48.0,4.0,233,0.603515625,1.5299826846670062,0.92578125,170.66666666666666,1,1.5299826846670062,nan,nan,nan
4,512,2.0,20,48.0,4.0,226,0.65625,0.9916644782889019,0.923828125,170.66666666666666,1,0.9916644782889019,nan,nan,nan
4,512,2.0,21,48.0,4.0,235,0.833984375,1.6146840053880076,0.900390625,170.66666666666666,1,1.6146840053880076,nan,nan,nan
4,512,2.0,22,48.0,4.0,155,0.716796875,0.6280170101121739,0.919921875,170.66666666666666,1,0.6280170101121739,nan,nan,nan
4,512,2.0,23,48.0,4.0,246,0.7734375,1.740890773022176,0.89453125,170.66666666666666,1,1.740890773022176,nan,nan,nan
4,512,2.0,24,48.0,4.0,244,0.69921875,1.2668240365766816,0.90234375,170.66666666666666,1,1.2668240365766816,nan,nan,nan
4,512,2.0,25,48.0,4.0,269,0.904296875,1.8958788296896072,0.90234375,170.66666666666666,1,1.8958788296896072,nan,nan,nan
4,512,2.0,26,48.0,4.0,293,0.4765625,1.4112541172991313,0.908203125,170.66666666666666,1,1.4112541172991313,nan,nan,nan
4,512,2.0,27,48.0,4.0,289,0.796875,1.973889620615854,0.90625,170.66666666666666,1,1.973889620615854,nan,nan,nan
4,512,2.0,28,48.0,4.0,426,0.744140625,2.68294760575465,0.884765625,128.0,1,2.6155422825615107,nan,nan,nan
