d,N,hubble,rep,R_dS,H2,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,b1_mean,b1_std,b1_neg_frac,eig_min,eig_max,eig_gap,eig_spread
3,512,0.25,2,0.375,0.0625,29988,0.19140625,11.0,0.021484375,46.54545454545455,20.294932804044,0.4360239469618828,0.13671875,2.263066610973438,-16.609375,56.17929366865852,0.568359375,-81.53582206338557,85.05907371587342,1.333023255725692,166.594895779259
3,512,0.25,3,0.375,0.0625,29381,0.177734375,11.0,0.021484375,46.54545454545455,14.506197022862874,0.31165657666306956,0.1171875,2.3337275577857968,-18.27734375,54.925670960347276,0.625,-83.85594001782101,87.12972036382088,0.4244913527082872,170.98566038164188
3,512,0.25,4,0.375,0.0625,30468,0.1875,10.0,0.01953125,51.2,14.1124058898545,0.2756329275362207,0.142578125,2.257042671268038,-20.04296875,60.53509852710676,0.6328125,-85.7810002526555,96.54151275512233,9.21167886968746,182.32251300777784
3,512,0.25,5,0.375,0.0625,29781,0.181640625,12.0,0.0234375,42.666666666666664,17.918023204459683,0.41995366885452384,0.1171875,2.362988775226612,-20.671875,53.64759276038744,0.642578125,-79.88788949659175,87.30650831027053,0.45696481130006816,167.1943978068623
3,512,0.25,6,0.375,0.0625,32828,0.1953125,11.0,0.021484375,46.54545454545455,21.107360355028405,0.45347844512756336,0.138671875,2.2492417014985677,-24.359375,56.207863992588926,0.623046875,-83.30295412911292,88.48861808273237,1.9209826581036111,171.79157221184528
3,512,0.25,7,0.375,0.0625,30879,0.185546875,11.0,0.021484375,46.54545454545455,13.852230777772265,0.297606520616201,0.115234375,2.335526926855543,-26.25390625,59.78645253413361,0.677734375,-82.41074920921872,85.33154818183225,1.4675883764760442,167.74229739105095
3,512,0.5,0,1.5,0.25,25849,0.23046875,11.0,0.021484375,46.54545454545455,24.384658501769792,0.5238891474989603,0.146484375,2.202512867778608,-25.22265625,54.40075929336222,0.669921875,-83.82500197919939,84.21769459274373,0.9576493569383189,168.0426965719431
3,512,0.5,1,1.5,0.25,24460,0.21875,10.0,0.01953125,51.2,17.474552927042225,0.34129986185629346,0.142578125,2.234690719193169,-16.58203125,53.378559503081604,0.619140625,-82.52702482158791,88.4163439683702,3.906541561057992,170.94336878995813
3,512,0.5,2,1.5,0.25,25926,0.23046875,11.0,0.021484375,46.54545454545455,22.284783378977096,0.47877464290771105,0.162109375,2.2501929102852527,-18.8046875,56.54568929659752,0.638671875,-84.20059207790025,87.54415682890146,2.397542566943912,171.7447489068017
3,512,0.5,3,1.5,0.25,23169,0.232421875,10.0,0.01953125,51.2,20.306649157357302,0.3966142413546348,0.158203125,2.211632803209238,-26.296875,53.44263270306184,0.6640625,-79.38404213215087,82.59437842946954,4.377051174536845,161.9784205616204
3,512,0.5,4,1.5,0.25,27534,0.228515625,10.0,0.01953125,51.2,15.879546593023367,0.3101473943949876,0.15234375,2.243227809278523,-20.1171875,53.342220773884584,0.6328125,-87.73190662114077,91.38851789150056,2.5137841515138746,179.1204245126413
3,512,0.5,5,1.5,0.25,25856,0.216796875,10.0,0.01953125,51.2,20.113676938839404,0.3928452527117071,0.1484375,2.19031470935009,-21.359375,58.489814067146554,0.640625,-85.93711449145314,92.80193082274027,4.035253922075981,178.73904531419342
3,512,0.5,6,1.5,0.25,25490,0.2421875,11.0,0.021484375,46.54545454545455,23.569485805953104,0.5063756716122737,0.16015625,2.234641244650723,-21.1875,52.93595039054272,0.6640625,-82.28236305798853,86.79393233312722,1.958715181155128,169.07629539111576
3,512,0.5,7,1.5,0.25,26892,0.216796875,10.0,0.01953125,51.2,21.94447538675737,0.4286030348976049,0.177734375,2.1836459462636664,-17.46484375,54.43067134243418,0.611328125,-87.06710557533745,89.74432437201233,1.8129803150328456,176.81142994734978
3,512,1.0,0,6.0,1.0,13545,0.35546875,8.0,0.015625,64.0,35.02855977627399,0.547321246504281,0.228515625,1.9145115535077781,-14.45703125,46.802549315571724,0.646484375,-74.12089589842185,79.43812381119226,1.0868584578005027,153.55901970961412
3,512,1.0,1,6.0,1.0,13276,0.361328125,9.0,0.017578125,56.888888888888886,34.378431366336024,0.6043083638613754,0.20703125,1.9816730921805585,-18.73046875,45.681788388867545,0.634765625,-75.7087352419842,80.06018363040506,3.769139935313021,155.76891887238926
3,512,1.0,2,6.0,1.0,16211,0.322265625,9.0,0.017578125,56.888888888888886,34.87897948444798,0.6131070612500622,0.23046875,1.9821317007130717,-15.1640625,51.81235333871734,0.607421875,-81.47576020758365,87.01206460494802,5.687998207647652,168.48782481253167
3,512,1.0,3,6.0,1.0,15167,0.33203125,10.0,0.01953125,51.2,33.71883746513216,0.6585710442408624,0.21484375,2.0473547203728755,-16.76171875,51.16347363643226,0.623046875,-83.0970934328781,83.60688002376138,5.846267936117911,166.70397345663946
3,512,1.0,4,6.0,1.0,13744,0.3515625,9.0,0.017578125,56.888888888888886,38.89142848850558,0.6836383913995122,0.224609375,1.9039474294691683,-13.96875,45.230820780055495,0.60546875,-78.07450082855657,87.44964421040555,8.069039352446666,165.5241450389621
3,512,1.0,5,6.0,1.0,14054,0.36328125,8.0,0.015625,64.0,39.28103868280471,0.6137662294188236,0.232421875,1.8486445899583477,-10.5703125,44.782492322919495,0.60546875,-81.6087953608735,89.47504120319687,6.732276996523495,171.08383656407037
3,512,1.0,6,6.0,1.0,15150,0.322265625,9.0,0.017578125,56.888888888888886,32.65797314403549,0.5740659341724988,0.20703125,2.001913737230616,-13.0,46.20183302640708,0.5859375,-75.75273904119828,81.10034852160751,3.419647528508648,156.8530875628058
3,512,1.0,7,6.0,1.0,13459,0.345703125,11.0,0.021484375,46.54545454545455,38.127450469954624,0.8191444436904314,0.2265625,2.0215286908966505,-8.109375,44.63099301056806,0.583984375,-80.74966277647732,86.49119613016188,4.179710731244313,167.2408589066392
3,512,2.0,0,24.0,4.0,3827,0.623046875,8.0,0.015625,64.0,60.06038627914409,0.9384435356116264,0.318359375,1.5853351049375484,-6.9765625,29.34252589133379,0.611328125,-72.23826008169966,75.33704880113247,1.4375367943675599,147.57530888283213
3,512,2.0,1,24.0,4.0,2961,0.59765625,6.0,0.01171875,85.33333333333333,70.14429572119334,0.8220034654827345,0.3984375,1.4222505909964989,-7.015625,26.628809696630732,0.66796875,-75.60674380460603,78.21656037796006,13.86264472682194,153.8233041825661
3,512,2.0,2,24.0,4.0,2989,0.607421875,6.0,0.01171875,85.33333333333333,65.49215389817486,0.7674861784942367,0.359375,1.452361477091008,-5.015625,25.844179825627567,0.611328125,-69.08804085928367,74.60795095699174,8.132722489164706,143.6959918162754
3,512,2.0,3,24.0,4.0,2338,0.626953125,5.0,0.009765625,102.4,78.3264961555156,0.764907189018707,0.43359375,1.2728987384134267,-6.640625,22.250608971652326,0.66015625,-66.7637783722701,70.80116457954074,6.659694422702771,137.56494295181085
3,512,2.0,4,24.0,4.0,2294,0.63671875,5.0,0.009765625,102.4,67.38427116174813,0.6580495230639466,0.373046875,1.3530269333068135,-5.30859375,20.161227204648554,0.62109375,-56.69108435774479,61.21077022335532,3.149609386149052,117.90185458110011
3,512,2.0,5,24.0,4.0,2919,0.603515625,6.0,0.01171875,85.33333333333333,70.3293837753625,0.8241724661175294,0.40625,1.4086028891396296,-7.52734375,22.226357575395387,0.6484375,-64.85667178790578,69.05068898877718,6.300926748558673,133.90736077668296
3,512,2.0,6,24.0,4.0,2791,0.623046875,6.0,0.01171875,85.33333333333333,64.55144373977153,0.7564622313254477,0.365234375,1.461364457637789,-6.11328125,23.290683059077473,0.638671875,-65.2508400994253,70.16828033715888,4.710051678397733,135.4191204365842
3,512,2.0,7,24.0,4.0,2882,0.619140625,6.0,0.01171875,85.33333333333333,56.25141973516955,0.6591963250215181,0.294921875,1.5145470664791725,-7.89453125,26.34633753186149,0.6328125,-71.64291144834725,76.32541002092458,5.207696185900957,147.9683214692718
4,128,0.0,0,0.0,0.0,1509,0.3515625,5.0,0.0390625,25.6,10.480458005259122,0.4093928908304344,0.265625,1.4947279320998526,-1.6640625,22.10425487312553,0.3671875,-42.1672288053835,44.25095687315044,4.032503421397543,86.41818567853394
4,128,0.0,1,0.0,0.0,1571,0.34375,5.0,0.0390625,25.6,11.99333148045196,0.4684895109551547,0.3046875,1.472342971806697,3.4375,22.642172350505593,0.296875,-42.69456587990621,44.90256060999222,6.398634318821699,87.59712648989843
4,128,0.0,2,0.0,0.0,1578,0.3671875,5.0,0.0390625,25.6,12.403225386970924,0.4845009916785517,0.296875,1.436153036596491,1.3359375,27.217089456738275,0.375,-41.37142995490987,43.14283778600417,2.523360912477777,84.51426774091405
4,128,0.0,3,0.0,0.0,1627,0.3515625,4.0,0.03125,32.0,5.744562646538029,0.1795175827043134,0.3203125,1.3705024745863303,3.109375,28.19442386553368,0.296875,-41.9894497296764,43.934921366752306,4.87462993674491,85.9243710964287
4,128,0.0,4,0.0,0.0,1493,0.359375,5.0,0.0390625,25.6,11.146299834474219,0.4354023372841491,0.3203125,1.498761455428077,3.140625,24.740760388665805,0.3046875,-42.982016983237656,45.592977702825785,2.084690567672169,88.57499468606343
4,128,0.0,5,0.0,0.0,1387,0.375,4.0,0.03125,32.0,5.522680508593631,0.17258376589355096,0.296875,1.3705798857843325,-0.046875,20.523560917501012,0.4453125,-38.29250312570829,40.63099128158323,2.7674448258650557,78.92349440729151
4,128,0.0,6,0.0,0.0,1654,0.3671875,6.0,0.046875,21.333333333333332,11.08552609887726,0.5196340358848716,0.2578125,1.6035045429218442,-1.0390625,25.85216454421358,0.3671875,-50.43421736200736,53.08890240171309,9.228439441624012,103.52311976372044
4,128,0.0,7,0.0,0.0,1499,0.3515625,5.0,0.0390625,25.6,10.63202708800161,0.4153135581250629,0.2890625,1.5049501708964794,2.5234375,23.436738268871668,0.3359375,-45.48329794334607,47.570614610286114,5.650795069222248,93.05391255363219
4,128,0.25,0,0.75,0.0625,1067,0.3984375,5.0,0.0390625,25.6,10.818502669038818,0.4225977605093288,0.2734375,1.4962448411276656,-1.6953125,22.908977018351205,0.3125,-37.35724651459946,40.32834665467057,1.78033472360611,77.68559316927002
4,128,0.25,1,0.75,0.0625,1025,0.4296875,5.0,0.0390625,25.6,15.78100123566309,0.6164453607680894,0.3515625,1.3779777309306167,2.4609375,20.402934203714274,0.3984375,-35.97135584945637,38.061320481940676,2.604390438790965,74.03267633139706
4,128,0.25,2,0.75,0.0625,1127,0.4453125,5.0,0.0390625,25.6,16.46329250180534,0.6430973633517711,0.3671875,1.3429122601342998,0.7109375,19.63739749485898,0.4296875,-36.476508853120585,38.25739173974184,4.324998306365323,74.73390059286243
4,128,0.25,3,0.75,0.0625,975,0.4765625,4.0,0.03125,32.0,8.336666000266533,0.26052081250832915,0.34375,1.3525610811029547,0.7109375,15.717303533720209,0.3203125,-34.61937240311191,36.92325640977714,3.026582283303,71.54262881288905
4,128,0.25,4,0.75,0.0625,1065,0.4375,4.0,0.03125,32.0,14.849242404917497,0.4640388251536718,0.359375,1.2460059504873944,1.0,16.059946295053418,0.34375,-34.06845584609175,35.9541039973483,0.6809752564019078,70.02255984344005
4,128,0.25,5,0.75,0.0625,1136,0.421875,5.0,0.0390625,25.6,12.84678948220138,0.5018277141484914,0.3046875,1.4291911960335026,0.9296875,19.298309346995755,0.34375,-39.392422183569835,41.56413790818521,5.253830091134709,80.95656009175505
4,128,0.25,6,0.75,0.0625,1184,0.3984375,5.0,0.0390625,25.6,12.076423311560422,0.47173528560782896,0.2890625,1.462312153520801,-0.6171875,21.869328226761876,0.3515625,-36.39544743898043,38.48002684974608,0.9640691167236142,74.87547428872651
4,128,0.25,7,0.75,0.0625,968,0.5078125,4.0,0.03125,32.0,13.982131454109563,0.43694160794092385,0.3671875,1.2800151698476605,0.3828125,17.95833767612815,0.4140625,-34.93043097731372,36.810419260641325,0.9187753227205491,71.74085023795504
4,128,0.5,0,3.0,0.25,775,0.4921875,5.0,0.0390625,25.6,18.937792902025304,0.7397575352353634,0.390625,1.258555805444835,1.15625,14.302773714825387,0.4296875,-32.65856270535458,34.75045250484705,3.4219491696057673,67.40901521020163
4,128,0.5,1,3.0,0.25,1000,0.4921875,4.0,0.03125,32.0,12.747548783981962,0.3983608994994363,0.3671875,1.2951292581754272,0.9609375,16.716104857923504,0.453125,-35.549757332002045,37.7232292870468,5.86155924404472,73.27298661904885
4,128,0.5,2,3.0,0.25,712,0.546875,4.0,0.03125,32.0,16.015617378046965,0.5004880430639677,0.34375,1.215365736582844,1.8828125,10.384499486727503,0.3671875,-26.169713640133285,28.283145506015824,1.5134584839822658,54.45285914614911
4,128,0.5,3,3.0,0.25,698,0.5859375,4.0,0.03125,32.0,19.987496091306685,0.6246092528533339,0.4296875,1.1232680856116002,1.203125,9.962711239134405,0.421875,-28.19313897231244,30.265707841421854,3.636701309855294,58.4588468137343
4,128,0.5,4,3.0,0.25,743,0.484375,5.0,0.0390625,25.6,15.460918472070151,0.6039421278152403,0.3203125,1.357933371189492,1.1328125,18.273260473704298,0.3828125,-40.19533102322464,42.50602268186721,10.709771174961347,82.70135370509185
4,128,0.5,5,3.0,0.25,918,0.453125,4.0,0.03125,32.0,11.045361017187261,0.3451675317871019,0.34375,1.3180139660415973,-0.1171875,21.777145809078007,0.3984375,-35.65657067229069,37.43796855198821,4.391624679974591,73.0945392242789
4,128,0.5,6,3.0,0.25,916,0.5390625,5.0,0.0390625,25.6,17.23484841824842,0.6732362663378288,0.359375,1.3135473869111305,0.671875,13.923961684246873,0.3828125,-34.05018336880772,36.08892002996025,1.8256642879106337,70.13910339876797
4,128,0.5,7,3.0,0.25,634,0.5390625,4.0,0.03125,32.0,17.7341478509682,0.5541921203427562,0.40625,1.206255667219332,1.7109375,15.615573328286533,0.4140625,-34.46291870055247,36.39376710071201,12.045686491755848,70.85668580126449
4,128,1.0,0,12.0,1.0,327,0.6953125,4.0,0.03125,32.0,16.47725705328408,0.5149142829151275,0.3984375,1.218779348505895,1.640625,6.775108826386112,0.296875,-29.318733669377373,31.680503554844,12.739028167022472,60.999237224221375
4,128,1.0,1,12.0,1.0,356,0.734375,3.0,0.0234375,42.666666666666664,28.76726534718856,0.6742327815747319,0.640625,0.8738948750143545,0.7578125,7.871771256511698,0.4921875,-14.801090188997382,16.892416738530077,3.4369820199352787,31.69350692752746
4,128,1.0,2,12.0,1.0,292,0.734375,3.0,0.0234375,42.666666666666664,20.8539897594894,0.48876538498803285,0.5390625,0.9736201452147852,0.9765625,5.720665449368084,0.390625,-18.68882703729233,20.819406526453797,7.840596794688706,39.50823356374613
4,128,1.0,3,12.0,1.0,180,0.765625,3.0,0.0234375,42.666666666666664,23.79542439676633,0.5577052592992109,0.546875,0.9197564281429804,0.84375,3.6772898903268425,0.3125,-12.453630454996212,14.558906661163011,3.2126389856519797,27.012537116159223
4,128,1.0,4,12.0,1.0,199,0.7734375,4.0,0.03125,32.0,22.66053838724932,0.7081418246015413,0.4765625,1.075748564025585,0.25,5.464373248598599,0.265625,-25.209727929952496,27.271151152273795,15.914061193399707,52.480879082226295
4,128,1.0,5,12.0,1.0,277,0.7265625,3.0,0.0234375,42.666666666666664,20.401524997465806,0.47816074212810483,0.546875,0.9853615068611539,1.0078125,6.816221568056877,0.390625,-14.69809733021522,16.724659444517787,0.9090815511349852,31.422756774733006
4,128,1.0,6,12.0,1.0,276,0.7421875,4.0,0.03125,32.0,19.82422760159901,0.619507112549969,0.4609375,1.1439049114725117,-0.7578125,7.92616917021355,0.34375,-26.530711696179843,28.436021313131732,5.239293610186415,54.966733009311575
4,128,1.0,7,12.0,1.0,236,0.7265625,4.0,0.03125,32.0,24.01041440708594,0.7503254502214356,0.515625,1.0543403992797502,0.9140625,4.088909053292057,0.3515625,-13.556236607894833,16.044134816466478,1.971133489236804,29.600371424361313
4,128,2.0,0,48.0,4.0,10,0.9375,2.0,0.015625,64.0,55.0,0.859375,0.9296875,0.25444653832353925,0.921875,0.2960514893983815,0.0078125,0.1909830056250525,1.809016994374948,0.10191021318840043,1.6180339887498953
4,128,2.0,1,48.0,4.0,5,0.9765625,2.0,0.015625,64.0,59.0,0.921875,0.9609375,0.1649531914744777,0.9609375,0.19374369949433196,0.0,0.13397459621556118,1.8660254037844386,0.3660254037844386,1.7320508075688774
4,128,2.0,2,48.0,4.0,15,0.9140625,3.0,0.0234375,42.666666666666664,51.34415470355143,1.2033786258644867,0.8984375,0.35604530642563464,0.9609375,0.7846410778781276,0.0078125,-3.500000000000001,5.60849528301415,3.9013885018276024,9.10849528301415
4,128,2.0,3,48.0,4.0,23,0.9453125,3.0,0.0234375,42.666666666666664,45.52166761249221,1.0669140846677863,0.828125,0.4906278016690625,0.8984375,0.8085465716912972,0.0,-3.821942195861475,5.916968302137709,3.9169683021377097,9.738910497999184
4,128,2.0,4,48.0,4.0,8,0.953125,2.0,0.015625,64.0,57.0,0.890625,0.9453125,0.2120925525087354,0.9375,0.2724311839712921,0.0078125,0.2928932188134524,1.7071067811865475,0.0,1.414213562373095
4,128,2.0,5,48.0,4.0,13,0.953125,2.0,0.015625,64.0,52.0,0.8125,0.90625,0.3111291548118492,0.8984375,0.3269136867641825,0.0078125,-0.1634231348023275,2.1634231348023274,0.3594040993269685,2.326846269604655
4,128,2.0,6,48.0,4.0,6,0.9609375,2.0,0.015625,64.0,58.0,0.90625,0.953125,0.18920898053816695,0.953125,0.21137108216357317,0.0,0.2928932188134525,1.7071067811865475,0.20710678118654746,1.414213562373095
4,128,2.0,7,48.0,4.0,12,0.9375,2.0,0.015625,64.0,52.0,0.8125,0.90625,0.3111291548118492,0.90625,0.2914805954090255,0.0,4.440892098500626e-16,1.9999999999999996,0.29289321881345165,1.9999999999999991
4,256,0.0,0,0.0,0.0,5136,0.328125,6.0,0.0234375,42.666666666666664,22.499382707581606,0.5273292822089439,0.23828125,1.6050744643700117,-3.55078125,34.6209011474954,0.43359375,-54.887649056352885,56.67732318296362,1.9429126153851115,111.5649722393165
4,256,0.0,1,0.0,0.0,5463,0.31640625,5.0,0.01953125,51.2,10.759182125050211,0.21014027587988693,0.23046875,1.584533737627019,-0.58203125,31.679811526807153,0.3984375,-67.52098240033486,69.3068031620455,13.730789949145702,136.82778556238037
4,256,0.0,2,0.0,0.0,5557,0.3046875,6.0,0.0234375,42.666666666666664,22.38054710879269,0.5245440728623287,0.24609375,1.5973526768935984,0.12109375,32.826202263644674,0.42578125,-52.960848361901455,55.06396061654162,2.8891517651883447,108.02480897844308
4,256,0.0,3,0.0,0.0,6017,0.30078125,6.0,0.0234375,42.666666666666664,15.173075568988057,0.3556189586481576,0.24609375,1.7178419737942234,-0.0546875,37.35708362248509,0.36328125,-62.09328588979551,65.25286489574253,8.445780994839211,127.34615078553804
4,256,0.0,4,0.0,0.0,5133,0.328125,6.0,0.0234375,42.666666666666664,19.215156055109784,0.4503552200416356,0.2421875,1.641493926430459,-1.09375,34.240061856508085,0.4453125,-54.48616835471581,56.302540495733794,5.364407200916062,110.78870885044961
4,256,0.0,5,0.0,0.0,5398,0.3359375,6.0,0.0234375,42.666666666666664,21.491600426419826,0.5037093849942147,0.2890625,1.6272410296037578,-2.34375,30.413539722260214,0.37109375,-51.163159030864364,52.28595755003753,0.040840858946602054,103.44911658090189
4,256,0.0,6,0.0,0.0,4796,0.33203125,6.0,0.0234375,42.666666666666664,20.709632756012088,0.48538201771903333,0.26171875,1.6438203085111256,0.7265625,31.926359320060183,0.42578125,-53.78385135406053,56.02980468025716,5.791717832007549,109.81365603431769
4,256,0.0,7,0.0,0.0,5647,0.3046875,6.0,0.0234375,42.666666666666664,16.346933113652305,0.3831312448512259,0.2421875,1.7015412027172607,1.5234375,29.95099248244695,0.359375,-53.02057339732414,53.44865515582257,2.6000495377450363,106.4692285531467
4,256,0.25,0,0.75,0.0625,3592,0.37890625,5.0,0.01953125,51.2,21.590738755308955,0.421694116314628,0.28515625,1.4906040742154654,-1.2265625,28.79092599124929,0.4453125,-53.58425761051566,55.49105948609038,6.253706067811109,109.07531709660603
4,256,0.25,1,0.75,0.0625,4392,0.37109375,6.0,0.0234375,42.666666666666664,23.823424513607517,0.5583615120376763,0.28125,1.5882915952439953,2.078125,24.371028322259505,0.40625,-49.75901319526403,51.77400914314609,2.7733897794631304,101.53302233841012
4,256,0.25,2,0.75,0.0625,4328,0.37109375,5.0,0.01953125,51.2,22.06717018559471,0.43099941768739664,0.296875,1.4874819108635298,-0.77734375,30.8910831461821,0.43359375,-50.586315902706325,52.608873411764996,0.350552477666497,103.19518931447132
4,256,0.25,3,0.75,0.0625,3723,0.3671875,5.0,0.01953125,51.2,12.416118556135006,0.24250231554951182,0.234375,1.575672185558442,-0.83203125,27.099338188395365,0.37109375,-52.76996306581074,54.7727766510427,8.695871977550667,107.54273971685345
4,256,0.25,4,0.75,0.0625,4053,0.40625,5.0,0.01953125,51.2,18.269099594670777,0.3568183514584136,0.26953125,1.5316063064451078,-0.046875,31.530580239417972,0.4765625,-57.16549934546122,59.460445265126936,5.7679403713139905,116.62594461058816
4,256,0.25,5,0.75,0.0625,4053,0.34375,6.0,0.0234375,42.666666666666664,23.823424513607517,0.5583615120376763,0.2578125,1.581663467776126,0.9375,29.145714200376013,0.37109375,-50.10254398868449,52.01637759885226,4.370386593610746,102.11892158753675
4,256,0.25,6,0.75,0.0625,4233,0.36328125,6.0,0.0234375,42.666666666666664,20.344259359556172,0.4768185787395978,0.234375,1.6288749834424117,0.7890625,30.10130093320044,0.40234375,-53.7518507729152,55.755056895734654,2.1168530178591496,109.50690766864986
4,256,0.25,7,0.75,0.0625,4445,0.3671875,6.0,0.0234375,42.666666666666664,25.374965790891007,0.5947257607240081,0.2578125,1.5402736661177203,3.13671875,30.744677819638937,0.3828125,-51.07460525116066,53.54256207116562,2.176585258097333,104.61716732232628
4,256,0.5,0,3.0,0.25,3301,0.49609375,6.0,0.0234375,42.666666666666664,24.86407493196202,0.5827517562178599,0.3046875,1.5625922265110463,2.953125,23.330626121781965,0.390625,-58.22354495502226,60.249328315369226,12.976478500845374,118.47287327039149
4,256,0.5,1,3.0,0.25,2808,0.515625,5.0,0.01953125,51.2,25.771301868551383,0.5033457396201442,0.33203125,1.446652125078377,0.6484375,21.310058453899035,0.4140625,-45.94986602038233,48.04873586736806,2.794642994779977,93.9986018877504
4,256,0.5,2,3.0,0.25,2711,0.453125,5.0,0.01953125,51.2,27.679595372765117,0.5406170971243187,0.34375,1.4195739397224543,-0.0234375,18.48583276954527,0.42578125,-43.948769359360924,46.00488229237176,2.9503619022233067,89.95365165173268
4,256,0.5,3,3.0,0.25,2668,0.47265625,5.0,0.01953125,51.2,27.425535546275118,0.5356549911381858,0.32421875,1.4211929558555212,-0.46875,20.17731457447943,0.41015625,-47.52857310559553,49.45009488927972,1.1755084150023052,96.97866799487525
4,256,0.5,4,3.0,0.25,2541,0.4609375,6.0,0.0234375,42.666666666666664,27.968235951204043,0.6555055301063448,0.2890625,1.4926440409277126,0.77734375,20.73515174635421,0.4140625,-43.98908568648802,46.14796761369807,1.2548976914407461,90.1370533001861
4,256,0.5,5,3.0,0.25,3279,0.44921875,6.0,0.0234375,42.666666666666664,31.705239665112487,0.7430915546510739,0.36328125,1.4418308325487978,2.109375,24.001541088217127,0.37890625,-47.94447846741555,50.052396982319564,2.0224817457659796,97.99687544973511
4,256,0.5,6,3.0,0.25,3148,0.48046875,5.0,0.01953125,51.2,23.81931988953505,0.4652210915924814,0.31640625,1.470886061103659,-0.1328125,20.096008268804123,0.40625,-47.5953520618117,49.72279040517547,2.9538476811780754,97.31814246698718
4,256,0.5,7,3.0,0.25,2671,0.453125,6.0,0.0234375,42.666666666666664,28.481963103378643,0.667546010235437,0.3203125,1.492437186807328,-0.1171875,20.45292655318167,0.40234375,-45.906004750485174,47.95828778115624,5.135292468997271,93.86429253164141
4,256,1.0,0,12.0,1.0,1471,0.62109375,5.0,0.01953125,51.2,39.2856207791095,0.7672972808419823,0.40625,1.2602570418215966,-1.0234375,14.074558631928525,0.46484375,-34.02522331908477,36.043343505619205,1.9047559530535807,70.06856682470398
4,256,1.0,1,12.0,1.0,1213,0.66796875,4.0,0.015625,64.0,41.7672120209142,0.6526126878267844,0.4765625,1.1319504669210256,0.265625,12.656201774599479,0.49609375,-36.838588230834375,38.821018070042,5.360776525330593,75.65960630087638
4,256,1.0,2,12.0,1.0,1203,0.65625,4.0,0.015625,64.0,39.477841886303764,0.6168412794734963,0.41796875,1.1706842273717892,3.62109375,10.965543707619378,0.36328125,-33.63071839170048,35.69515824961112,4.759530513672374,69.3258766413116
4,256,1.0,3,12.0,1.0,708,0.6640625,4.0,0.015625,64.0,42.20189569201838,0.6594046201877872,0.47265625,1.11530504919358,1.51953125,7.582335130437947,0.33984375,-22.080508888665953,24.108598841108375,2.538786958046323,46.18910772977433
4,256,1.0,4,12.0,1.0,1177,0.6875,4.0,0.015625,64.0,43.68638231760556,0.6825997237125869,0.4453125,1.1058072498002187,-1.17578125,12.736679598786665,0.46875,-31.273059653695697,33.13484705102482,3.160168614726011,64.40790670472052
4,256,1.0,5,12.0,1.0,1062,0.66796875,4.0,0.015625,64.0,43.749285708454714,0.6835825891946049,0.5,1.1220769474062946,-0.36328125,12.222420299735992,0.4921875,-35.27068246760816,37.4875817245011,5.476376998411155,72.75826419210927
4,256,1.0,6,12.0,1.0,819,0.6640625,4.0,0.015625,64.0,42.172265767919086,0.6589416526237357,0.4765625,1.1021224248957022,-0.35546875,9.77933334730816,0.43359375,-42.51903602041939,44.47485963418065,19.636140662113625,86.99389565460004
4,256,1.0,7,12.0,1.0,716,0.66015625,4.0,0.015625,64.0,50.16472864473604,0.7838238850740006,0.55078125,1.0270696743289436,0.22265625,8.032236951456047,0.4375,-22.21106315522123,24.343627896329885,3.180943092703405,46.55469105155112
4,256,2.0,0,48.0,4.0,60,0.91796875,2.0,0.0078125,128.0,72.0,0.5625,0.78125,0.5253213195155949,0.765625,0.4590134631740119,0.015625,-0.46676099582242686,2.466760995822426,0.1217639718945116,2.933521991644853
4,256,2.0,1,48.0,4.0,40,0.93359375,2.0,0.0078125,128.0,90.0,0.703125,0.8515625,0.41998917198884345,0.84375,0.38400642898264087,0.0078125,-0.49999999999999967,2.5,0.2752551286084106,2.9999999999999996
4,256,2.0,2,48.0,4.0,141,0.91015625,3.0,0.01171875,85.33333333333333,59.56695579112821,0.6980502631772837,0.56640625,0.7515670718901608,0.5078125,1.583588161373957,0.08984375,-8.517609474534673,10.453453977100464,2.393173261810336,18.97106345163514
4,256,2.0,3,48.0,4.0,57,0.921875,3.0,0.01171875,85.33333333333333,86.58842622172756,1.0147081197858698,0.80078125,0.5438863073195751,0.89453125,0.9805776831916161,0.01171875,-5.5410814521045095,7.64467857459104,1.8796315944993855,13.18576002669555
4,256,2.0,4,48.0,4.0,47,0.921875,3.0,0.01171875,85.33333333333333,91.81261109213459,1.0759290362359524,0.83203125,0.47120340047952725,0.85546875,0.6544688440051502,0.01171875,-3.6097877924469577,5.713396826032205,2.8305098286449564,9.323184618479162
4,256,2.0,5,48.0,4.0,85,0.9375,3.0,0.01171875,85.33333333333333,77.15496671562296,0.9041597661987066,0.734375,0.614104802499506,0.74609375,0.9322689344877568,0.05859375,-5.579647063270736,7.682055104530891,4.3098056994925855,13.261702167801626
4,256,2.0,6,48.0,4.0,93,0.91015625,2.0,0.0078125,128.0,54.0,0.421875,0.7109375,0.601310124381573,0.63671875,0.6287849261857646,0.06640625,-1.4847231627939375,3.484723162793938,0.6854914194784771,4.969446325587875
4,256,2.0,7,48.0,4.0,41,0.96875,2.0,0.0078125,128.0,93.0,0.7265625,0.86328125,0.3989620570281841,0.83984375,0.4258887478977785,0.0234375,-1.6656107575297332,3.6656107575297323,1.5365556335862744,5.3312215150594655
