rs,N,rep,mean_K,median_K,std_K,max_K,n_causal_pairs,C_0,C_1,C_2,C_3,C_4,bd_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,w_max_ratio,bin0_density,bin0_mean_K,bin0_layer_ratio,bin1_density,bin1_mean_K,bin1_layer_ratio,bin2_density,bin2_mean_K,bin2_layer_ratio
4.0,128,5,2.3248509403499016e-06,6.04746947095813e-08,1.14571158432128e-05,0.00010199649099669465,37,36,1,0,0,0,0.0044291338582677165,3.0,0.0234375,42.666666666666664,43.683202975768864,1.0238250697445828,0.8046875,0.5266366880133423,0.8125,0.009291521486643438,6.978972677040953e-06,0.047619047619047616,0.008859357696566999,8.047713905226858e-08,0.046511627906976744,0.006644518272425249,2.3338394181857587e-08,0.06976744186046512
4.0,128,6,5.1276859148560195e-06,6.371961377145554e-08,2.839112000001383e-05,0.0002708781303754042,21,21,0,0,0,0,0.002583661417322835,2.0,0.015625,64.0,45.0,0.703125,0.8515625,0.41998917198884345,0.875,0.006968641114982578,1.5526664738641685e-05,0.047619047619047616,0.004429678848283499,7.452110841617917e-08,0.046511627906976744,0.006644518272425249,2.370861434242e-08,0.046511627906976744
4.0,128,7,8.36750546088053e-06,9.59704031852522e-08,4.263883837515647e-05,0.00044235254705909076,34,34,0,0,0,0,0.004183070866141733,2.0,0.015625,64.0,48.0,0.75,0.875,0.37677016125643675,0.875,0.020905923344947737,2.5359332637838487e-05,0.047619047619047616,0.004429678848283499,1.1328113120282055e-07,0.046511627906976744,0.0033222591362126247,2.5061385157442142e-08,0.046511627906976744
4.0,128,8,8.27150091391336e-07,4.725327788823176e-08,3.4254519560931447e-06,3.234741104895461e-05,19,19,0,0,0,0,0.0023375984251968506,2.0,0.015625,64.0,50.0,0.78125,0.890625,0.34520662539160074,0.8984375,0.006968641114982578,2.43620267171983e-06,0.047619047619047616,0.004429678848283499,6.110681448049899e-08,0.046511627906976744,0.004429678848283499,2.1560615423179077e-08,0.046511627906976744
4.0,128,9,3.5303454886330044e-06,6.894662524082e-08,1.8541067320193773e-05,0.00018103856882463319,36,35,1,0,0,0,0.004306102362204725,3.0,0.0234375,42.666666666666664,44.902363214225396,1.0523991378334079,0.8203125,0.5030554925100632,0.84375,0.012775842044134728,1.0654370982095162e-05,0.047619047619047616,0.008859357696566999,7.847418409237033e-08,0.046511627906976744,0.005537098560354375,2.3866311187345745e-08,0.046511627906976744
4.0,256,0,1.59712171481887e-06,6.104200227919934e-08,9.47898021328425e-06,0.00012306120020342195,129,129,0,0,0,0,0.003952205882352941,2.0,0.0078125,128.0,59.0,0.4609375,0.73046875,0.5827920531943336,0.7578125,0.00784313725490196,4.71573538998281e-06,0.023529411764705882,0.00784313725490196,7.04916203754347e-08,0.023529411764705882,0.007387140902872777,2.3649571083487275e-08,0.023255813953488372
4.0,256,1,3.950049218804144e-06,6.107184119159995e-08,2.4173805897305558e-05,0.00030982923884652856,126,126,0,0,0,0,0.003860294117647059,2.0,0.0078125,128.0,48.0,0.375,0.6875,0.6210863745552451,0.7421875,0.011204481792717087,1.1802220229584542e-05,0.023529411764705882,0.0058823529411764705,7.06894114057175e-08,0.023529411764705882,0.007387140902872777,2.343349453126262e-08,0.023255813953488372
4.0,256,2,2.356223250320784e-06,5.711114950026359e-08,1.7047568692981725e-05,0.00025805121404367967,110,107,3,0,0,0,0.003278186274509804,3.0,0.01171875,85.33333333333333,75.30530452025864,0.882484037346781,0.72265625,0.6389735833175716,0.765625,0.00784313725490196,7.0057675335767885e-06,0.023529411764705882,0.007563025210084034,6.7198828591851e-08,0.023529411764705882,0.007387140902872777,2.31512941603072e-08,0.03488372093023256
4.0,256,3,3.5973453330090186e-06,8.423591239910686e-08,2.0028943796381354e-05,0.0002089132333095235,143,141,2,0,0,0,0.004319852941176471,3.0,0.01171875,85.33333333333333,75.5968841215621,0.8859009857995559,0.72265625,0.6260154490974497,0.75390625,0.008963585434173669,1.0720955211809887e-05,0.023529411764705882,0.01288515406162465,8.796164936271951e-08,0.03529411764705882,0.006019151846785226,2.5145023844619094e-08,0.023255813953488372
4.0,256,4,3.479465231808129e-06,6.090740640856147e-08,4.2462070609858185e-05,0.0006781880890597692,115,114,1,0,0,0,0.0034926470588235296,3.0,0.01171875,85.33333333333333,80.6487583427186,0.9451026368287335,0.7578125,0.5735845203668373,0.78515625,0.00980392156862745,1.0385905746127534e-05,0.023529411764705882,0.0061624649859943975,6.954629760008062e-08,0.03529411764705882,0.004924760601915185,2.3600879372483088e-08,0.023255813953488372
4.0,256,5,2.446506210568274e-06,7.989513489019814e-08,1.661727262910865e-05,0.00023479157520886023,140,138,2,0,0,0,0.004227941176470588,3.0,0.01171875,85.33333333333333,71.6860438920219,0.8400708268596316,0.69140625,0.6544047315521355,0.74609375,0.008683473389355743,7.259229172729593e-06,0.023529411764705882,0.007282913165266107,8.527679878152147e-08,0.023529411764705882,0.009302325581395349,2.351839915155209e-08,0.03488372093023256
4.0,256,6,3.0131025752395576e-06,8.919332270573047e-08,2.72665531558889e-05,0.00042891534777106497,146,146,0,0,0,0,0.004473039215686274,2.0,0.0078125,128.0,59.0,0.4609375,0.73046875,0.5827920531943336,0.7734375,0.009243697478991597,8.948294530703862e-06,0.023529411764705882,0.008963585434173669,9.903279761332e-08,0.023529411764705882,0.005745554035567715,2.7109725050771053e-08,0.023255813953488372
4.0,256,7,6.0006787882123585e-06,5.676655759223281e-08,3.701279872341622e-05,0.0004284762768348423,142,135,6,1,0,0,0.004136029411764706,3.0,0.01171875,85.33333333333333,72.37095795659717,0.8480971635538731,0.70703125,0.686459208965134,0.75,0.007563025210084034,1.798729179733542e-05,0.03529411764705882,0.009243697478991597,6.13520767059664e-08,0.03529411764705882,0.008481532147742818,2.3709773126116094e-08,0.023255813953488372
4.0,256,8,6.5047503309666425e-06,8.33126702926571e-08,5.090204177554403e-05,0.0006800331312169134,139,134,5,0,0,0,0.004105392156862745,3.0,0.01171875,85.33333333333333,71.97376065082484,0.8434425076268537,0.69921875,0.6729478511443778,0.7578125,0.008963585434173669,1.9469113347213386e-05,0.023529411764705882,0.008403361344537815,9.478945903652482e-08,0.03529411764705882,0.008481532147742818,2.656216507230461e-08,0.03488372093023256
4.0,256,9,8.073627460231886e-06,4.929331151465161e-08,5.623300025010834e-05,0.000698755095062118,126,125,1,0,0,0,0.003829656862745098,3.0,0.01171875,85.33333333333333,75.39378105800387,0.8835208717734828,0.71875,0.6147147465499266,0.76171875,0.009243697478991597,2.423313676315948e-05,0.023529411764705882,0.0061624649859943975,6.002612865703411e-08,0.023529411764705882,0.006292749658002736,2.243934901115754e-08,0.023255813953488372
4.0,512,0,2.6651470208638347e-06,6.61531580881208e-08,1.6965899528536525e-05,0.00020378829594963968,635,589,42,4,0,0,0.0045025073385518595,3.0,0.005859375,170.66666666666666,104.78655554135857,0.6139837238751479,0.560546875,0.8689979514443141,nan,0.009885137486947441,7.928278916868657e-06,0.01764705882352941,0.008187134502923977,7.314486081890308e-08,0.017543859649122806,0.007292741658066736,2.4795834003387926e-08,0.017543859649122806
4.0,512,1,5.094262911637604e-06,6.819691115291398e-08,4.240057914627159e-05,0.0005764515256914852,486,467,18,1,0,0,0.0035698997064579257,3.0,0.005859375,170.66666666666666,119.50546245069954,0.7002273190470677,0.599609375,0.7828678595875967,nan,0.008632091890010442,1.5240680165668574e-05,0.01764705882352941,0.007705538355693154,7.861961513458484e-08,0.017543859649122806,0.005503955968352253,2.282472752504226e-08,0.017543859649122806
4.0,512,2,5.5104959037455525e-06,5.418566029712156e-08,5.064117097525454e-05,0.0007168703429565807,464,449,14,1,0,0,0.0034323018590998043,4.0,0.0078125,128.0,130.41855696180662,1.0188949762641142,0.615234375,0.7613655295896121,nan,0.008214410024364776,1.6511863480573747e-05,0.01764705882352941,0.006811145510835914,6.176031621602693e-08,0.023391812865497075,0.004471964224286206,2.219939735230585e-08,0.011695906432748537
4.0,512,3,3.5882811371148095e-06,6.871807674084385e-08,2.6954139482849854e-05,0.000442906960020483,537,511,22,4,0,0,0.00390625,3.0,0.005859375,170.66666666666666,116.57996778558865,0.6830857487436836,0.6015625,0.8127092680446917,nan,0.010929342151061608,1.0703392562947808e-05,0.01764705882352941,0.006811145510835914,8.038469284223178e-08,0.017543859649122806,0.007567939456484348,2.2674994301950802e-08,0.017543859649122806
4.0,512,4,2.2791394715942585e-06,5.959701369177882e-08,1.7028369743175984e-05,0.00022395930982518913,576,551,24,1,0,0,0.0042120229941291585,3.0,0.005859375,170.66666666666666,116.80848523211927,0.6844247181569488,0.5859375,0.793921728231409,nan,0.010093978419770276,6.774112658895706e-06,0.01764705882352941,0.008255933952528379,6.688181084193839e-08,0.017543859649122806,0.006054351565187479,2.271033795332671e-08,0.017543859649122806
4.0,512,5,4.781289972659946e-06,6.401428818716055e-08,3.421612069884171e-05,0.0005111591879931024,516,497,18,1,0,0,0.0037992294520547945,3.0,0.005859375,170.66666666666666,124.58018390668006,0.7299620150782036,0.615234375,0.7492111278881172,nan,0.009467455621301775,1.4302432642418122e-05,0.01764705882352941,0.007223942208462332,7.423915278670886e-08,0.017543859649122806,0.005985552115583075,2.28773196741786e-08,0.017543859649122806
4.0,512,6,4.170886685073177e-06,5.396980199369577e-08,3.1107064511063584e-05,0.0004186344719825636,561,531,28,2,0,0,0.004059136497064579,3.0,0.005859375,170.66666666666666,112.19130487203047,0.6573709269845536,0.572265625,0.8221436817245323,nan,0.010998955795335885,1.2474691297244606e-05,0.01764705882352941,0.007430340557275541,6.296221023675685e-08,0.017543859649122806,0.005779153766769866,2.356680862805562e-08,0.017543859649122806
4.0,512,7,2.858629141615298e-06,5.961488626756574e-08,2.172081144960002e-05,0.00033917774333438734,568,550,18,0,0,0,0.00420437866927593,3.0,0.005859375,170.66666666666666,118.36760067218094,0.6935601601885603,0.595703125,0.7895076476474989,nan,0.008353637312913331,8.514655775546567e-06,0.01764705882352941,0.009287925696594427,7.112191040497492e-08,0.017543859649122806,0.005710354317165462,2.3185918040148396e-08,0.017543859649122806
4.0,512,8,3.559492002249247e-06,6.178086375932551e-08,2.734285600572627e-05,0.0004414143883867426,582,535,39,7,1,0,0.004089713796477495,4.0,0.0078125,128.0,121.0,0.9453125,0.591796875,0.8596270741138318,nan,0.01058127392969022,1.0624515715023693e-05,0.01764705882352941,0.008875128998968008,7.228141618549113e-08,0.017543859649122806,0.007017543859649123,2.299480368343624e-08,0.023391812865497075
4.0,512,9,3.3736444873760702e-06,6.991561967179653e-08,3.150994670624425e-05,0.0006500283143526292,472,446,24,2,0,0,0.0034093688845401172,3.0,0.005859375,170.66666666666666,121.28845323809225,0.7106745306919467,0.619140625,0.7904260835809283,nan,0.008423250957187609,1.005410255231531e-05,0.01764705882352941,0.008187134502923977,8.115764458356467e-08,0.017543859649122806,0.004196766425868593,2.4740271457048174e-08,0.017543859649122806
