beta,gamma,lam,eta,kappa,L_B,L_C,L_A,L_D,L_total
1.0,3.0,0.5666666666666667,1.0,0.05,0.0,0.06306915059872921,352.059793660286,0.0,176.09296598074172
1.0,3.0,0.5666666666666667,1.0,0.2,0.0,0.0631240687615398,352.11067703230634,0.0,176.1184625849147
1.0,3.0,0.5666666666666667,1.0,0.35,0.0,0.063179139652824,352.1615974527476,0.0,176.14397786602663
1.0,3.0,0.5666666666666667,1.0,0.5,0.0,0.0632343614967738,352.21255492160986,0.0,176.1695118223017
1.0,3.0,1.0333333333333332,0.1,0.05,0.0,0.10308419744460162,355.2044569041134,0.0,177.70531264950128
1.0,3.0,1.0333333333333332,0.1,0.2,0.0,0.10314731353063265,355.24578703521877,0.0,177.72604083114
1.0,3.0,1.0333333333333332,0.1,0.35,0.0,0.10321028508771654,355.28715421474567,0.0,177.74678739246056
1.0,3.0,1.0333333333333332,0.1,0.5,0.0,0.10327311129433224,355.3285584426925,0.0,177.76755233264058
1.0,3.0,1.0333333333333332,0.4,0.05,0.0,0.08695141591911294,353.2204833581935,0.0,176.69719309501588
1.0,3.0,1.0333333333333332,0.4,0.2,0.0,0.08701934529412933,353.26498521008733,0.0,176.7195119503378
1.0,3.0,1.0333333333333332,0.4,0.35,0.0,0.08708721627932818,353.30952411040386,0.0,176.74184927148124
1.0,3.0,1.0333333333333332,0.4,0.5,0.0,0.08715502748016182,353.35410005914093,0.0,176.76420505705062
1.0,3.0,1.0333333333333332,0.7,0.05,0.0,0.07235774496735807,351.58511805315607,0.0,175.86491677154538
1.0,3.0,1.0333333333333332,0.7,0.2,0.0,0.0724254402302264,351.6327916258411,0.0,175.88882125315078
1.0,3.0,1.0333333333333332,0.7,0.35,0.0,0.0724931728594957,351.68050224694645,0.0,175.91274429633273
1.0,3.0,1.0333333333333332,0.7,0.5,0.0,0.07256094104781077,351.72824991647303,0.0,175.93668589928433
1.0,3.0,1.0333333333333332,1.0,0.05,0.0,0.060115873402320504,350.29836098900444,0.0,175.20929636790453
1.0,3.0,1.0333333333333332,1.0,0.2,0.0,0.060177553613020934,350.3492062824791,0.0,175.23478069485256
1.0,3.0,1.0333333333333332,1.0,0.35,0.0,0.060239367711388145,350.4000886243739,0.0,175.26028367989832
1.0,3.0,1.0333333333333332,1.0,0.5,0.0,0.06030131373575368,350.4510080146902,0.0,175.28580532108086
1.0,3.0,1.5,0.1,0.05,0.0,0.0994772984204008,353.40057239908595,0.0,176.79976349796337
1.0,3.0,1.5,0.1,0.2,0.0,0.09954534703567278,353.4418644516446,0.0,176.82047757285798
1.0,3.0,1.5,0.1,0.35,0.0,0.0996131298422488,353.4831935526251,0.0,176.8412099061548
1.0,3.0,1.5,0.1,0.5,0.0,0.09968064766727561,353.52455970202624,0.0,176.8619604986804
1.0,3.0,1.5,0.4,0.05,0.0,0.08361579001898793,351.4325619106134,0.0,175.7998967453257
1.0,3.0,1.5,0.4,0.2,0.0,0.08369046469521778,351.47702568396153,0.0,175.822203306676
1.0,3.0,1.5,0.4,0.35,0.0,0.0837650563947521,351.5215265057311,0.0,175.8445283092603
1.0,3.0,1.5,0.4,0.5,0.0,0.0838395636738183,351.5660643759214,0.0,175.86687175163453
1.0,3.0,1.5,0.7,0.05,0.0,0.06931485240225867,349.81315966302407,0.0,174.9758946839143
1.0,3.0,1.5,0.7,0.2,0.0,0.06938905713007536,349.86079515716176,0.0,174.99978663571096
1.0,3.0,1.5,0.7,0.35,0.0,0.069463276429402,349.9084676997213,0.0,175.02369712629005
1.0,3.0,1.5,0.7,0.5,0.0,0.06953750839079503,349.95617729070165,0.0,175.04762615374162
1.0,3.0,1.5,1.0,0.05,0.0,0.057347273757656345,348.5423656563193,0.0,174.3285301019173
1.0,3.0,1.5,1.0,0.2,0.0,0.057415332794436356,348.59317287124736,0.0,174.35400176841813
1.0,3.0,1.5,1.0,0.35,0.0,0.05748350556557231,348.6440171345961,0.0,174.37949207286363
1.0,3.0,1.5,1.0,0.5,0.0,0.0575517899471748,348.6948984463661,0.0,174.40500101313023
1.5,0.5,0.1,0.1,0.05,0.0,0.040489274888227816,0.7986719194976661,0.0,0.4398252346370609
1.5,0.5,0.1,0.1,0.2,0.0,0.04060144496226174,0.8040266591703826,0.0,0.44261477454745307
1.5,0.5,0.1,0.1,0.35,0.0,0.04071349560080551,0.8093992894916391,0.0,0.44541314034662505
1.5,0.5,0.1,0.1,0.5,0.0,0.04082542586145766,0.8147898104614292,0.0,0.44822033109217224
1.5,0.5,0.1,0.4,0.05,0.0,0.03149276228038098,1.1730822642765124,0.0,0.6180338944186372
1.5,0.5,0.1,0.4,0.2,0.0,0.031593721017372615,1.1795699753003501,0.0,0.6213787086675476
1.5,0.5,0.1,0.4,0.35,0.0,0.03169462862880872,1.1860755769727245,0.0,0.6247324171151709
1.5,0.5,0.1,0.4,0.5,0.0,0.03179548414174045,1.1925990692936514,0.0,0.6280950187885662
1.5,0.5,0.1,0.7,0.05,0.0,0.024409521975372155,1.6192409349929189,0.0,0.8340299894718316
1.5,0.5,0.1,0.7,0.2,0.0,0.024497299778685377,1.62686161736787,0.0,0.8379281084626204
1.5,0.5,0.1,0.7,0.35,0.0,0.024585080169035052,1.6345001903913807,0.0,0.8418351753647254
1.5,0.5,0.1,0.7,0.5,0.0,0.02467286225814769,1.6421566540634056,0.0,0.8457511892898505
1.5,0.5,0.1,1.0,0.05,0.0,0.019125211131973335,2.137147931646856,0.0,1.0876991769554012
1.5,0.5,0.1,1.0,0.2,0.0,0.01919987980119293,2.1459015853729295,0.0,1.0921506724876577
1.5,0.5,0.1,1.0,0.35,0.0,0.019274585182773522,2.154673129747535,0.0,1.0966111500565412
1.5,0.5,0.1,1.0,0.5,0.0,0.019349326540874928,2.1634625647706875,0.0,1.1010806089262186
1.5,0.5,0.5666666666666667,0.1,0.05,0.0,0.03761227871393681,0.7458159071207895,0.0,0.41052023227433154
1.5,0.5,0.5666666666666667,0.1,0.2,0.0,0.037723534422927626,0.750990727059772,0.0,0.41321889795281364
1.5,0.5,0.5666666666666667,0.1,0.35,0.0,0.03783469113321396,0.7561834376473006,0.0,0.41592640995686425
1.5,0.5,0.5666666666666667,0.1,0.5,0.0,0.03794574780967958,0.7613940388833598,0.0,0.41864276725135946
1.5,0.5,0.5666666666666667,0.4,0.05,0.0,0.029094962330669674,1.1088323718284372,0.0,0.5835111482448883
1.5,0.5,0.5666666666666667,0.4,0.2,0.0,0.029194364736054416,1.115140163118534,0.0,0.5867644462953214
1.5,0.5,0.5666666666666667,0.4,0.35,0.0,0.029293733849580266,1.1214658450571826,0.0,0.5900266563781715
1.5,0.5,0.5666666666666667,0.4,0.5,0.0,0.02939306863749513,1.127809417644357,0.0,0.5932977774596736
1.5,0.5,0.5666666666666667,0.7,0.05,0.0,0.022462045388444606,1.5435971624736216,0.0,0.7942606266252554
1.5,0.5,0.5666666666666667,0.7,0.2,0.0,0.022547901284869012,1.5510379251148358,0.0,0.798066863842287
1.5,0.5,0.5666666666666667,0.7,0.35,0.0,0.02263377404859624,1.5584965784045912,0.0,0.8018820632508918
1.5,0.5,0.5666666666666667,0.7,0.5,0.0,0.022719662758945953,1.5659731223428968,0.0,0.8057062239303944
1.5,0.5,0.5666666666666667,1.0,0.05,0.0,0.01755595272478436,2.0501102790563204,0.0,1.0426110922529446
1.5,0.5,0.5666666666666667,1.0,0.2,0.0,0.017628608733727128,2.0586840130486723,0.0,1.0469706152580633
1.5,0.5,0.5666666666666667,1.0,0.35,0.0,0.017701312181772594,2.0672756376895456,0.0,1.0513391310265454
1.5,0.5,0.5666666666666667,1.0,0.5,0.0,0.017774062319620608,2.0758851529789766,0.0,1.0557166388091088
1.5,0.5,1.0333333333333332,0.1,0.05,0.0,0.03483074279847584,0.694769281950972,0.0,0.3822153837739618
1.5,0.5,1.0333333333333332,0.1,0.2,0.0,0.034940785449502784,0.6997641821562144,0.0,0.38482287652761
1.5,0.5,1.0333333333333332,0.1,0.35,0.0,0.03505075002486871,0.7047769730099966,0.0,0.387439236529867
1.5,0.5,1.0333333333333332,0.1,0.5,0.0,0.035160635402257376,0.7098076545123156,0.0,0.3900644626584152
1.5,0.5,1.0333333333333332,0.4,0.05,0.0,0.026788245340834713,1.046391866587386,0.0,0.5499841786345276
1.5,0.5,1.0333333333333332,0.4,0.2,0.0,0.02688584717272641,1.0525197381437603,0.0,0.5531457162446066
1.5,0.5,1.0333333333333332,0.4,0.35,0.0,0.02698343376517904,1.058665500348646,0.0,0.5563161839395021
1.5,0.5,1.0333333333333332,0.4,0.5,0.0,0.027081004028801203,1.0648291532020941,0.0,0.5594955806298483
1.5,0.5,1.0333333333333332,0.7,0.05,0.0,0.020595537511058335,1.4697627771613688,0.0,0.7554769260917428
1.5,0.5,1.0333333333333332,0.7,0.2,0.0,0.02067929190633183,1.477023620068846,0.0,0.7591911019407549
1.5,0.5,1.0333333333333332,0.7,0.35,0.0,0.020763077462541468,1.4843023536248643,0.0,0.7629142542749736
1.5,0.5,1.0333333333333332,0.7,0.5,0.0,0.020846893230703902,1.4915989778294194,0.0,0.7666463821454136
1.5,0.5,1.0333333333333332,1.0,0.05,0.0,0.016055646811820454,1.9648820136728569,0.0,0.9984966536482489
1.5,0.5,1.0333333333333332,1.0,0.2,0.0,0.01612616632798951,1.9732758279314564,0.0,1.0027640802937177
1.5,0.5,1.0333333333333332,1.0,0.35,0.0,0.01619674391977565,1.9816875328385877,0.0,1.0070405103390694
1.5,0.5,1.0333333333333332,1.0,0.5,0.0,0.016267378827289396,1.990117128394256,0.0,1.0113259430244175
1.5,0.5,1.5,0.1,0.05,0.0,0.03214755344035726,0.6455320439881735,0.0,0.354913575434444
1.5,0.5,1.5,0.1,0.2,0.0,0.03225608536144686,0.6503470244596818,0.0,0.3574295975912878
1.5,0.5,1.5,0.1,0.35,0.0,0.03236456053546878,0.6551798955797355,0.0,0.35995450832533654
1.5,0.5,1.5,0.1,0.5,0.0,0.032472977759077225,0.6600306573483118,0.0,0.3624883064332331
1.5,0.5,1.5,0.4,0.05,0.0,0.024574330071392852,0.9857607485533804,0.0,0.517454704348083
1.5,0.5,1.5,0.4,0.2,0.0,0.024669891157142104,0.9917087003760067,0.0,0.5205242413451454
1.5,0.5,1.5,0.4,0.35,0.0,0.02476545520581916,0.9976745428471699,0.0,0.5236027266294041
1.5,0.5,1.5,0.4,0.5,0.0,0.024861021077952104,1.0036582759668629,0.0,0.5266901590613835
1.5,0.5,1.5,0.7,0.05,0.0,0.018810843271546664,1.3977377790561172,0.0,0.7176797327996053
1.5,0.5,1.5,0.7,0.2,0.0,0.018892321579438147,1.4048187022298784,0.0,0.7213016726943773
1.5,0.5,1.5,0.7,0.35,0.0,0.018973845306354015,1.4119175160521387,0.0,0.7249326033324234
1.5,0.5,1.5,0.7,0.5,0.0,0.019055413479291662,1.419034220522961,0.0,0.7285725237407721
1.5,0.5,1.5,1.0,0.05,0.0,0.014624608313010474,1.8814631354964189,0.0,0.9553561760612199
1.5,0.5,1.5,1.0,0.2,0.0,0.014692872057249787,1.8896770300212815,0.0,0.9595313870678905
1.5,0.5,1.5,1.0,0.35,0.0,0.01476120439269308,1.8979088151946808,0.0,0.9637156119900335
1.5,0.5,1.5,1.0,0.5,0.0,0.014829604551791754,1.9061584910166072,0.0,0.9679088500600953
1.5,1.3333333333333335,0.1,0.1,0.05,0.0,0.06015614459930699,26.640364514020437,0.0,13.380338401609526
1.5,1.3333333333333335,0.1,0.1,0.2,0.0,0.060253620141072085,26.669486083468833,0.0,13.394996661875489
1.5,1.3333333333333335,0.1,0.1,0.35,0.0,0.06035090619890003,26.69864449874599,0.0,13.409673155571895
1.5,1.3333333333333335,0.1,0.1,0.5,0.0,0.06044800265429668,26.72783975985211,0.0,13.424367882580352
1.5,1.3333333333333335,0.1,0.4,0.05,0.0,0.049278467538498134,28.276624431944846,0.0,14.187590683510921
1.5,1.3333333333333335,0.1,0.4,0.2,0.0,0.0493717615470325,28.30880586508058,0.0,14.203774694087322
1.5,1.3333333333333335,0.1,0.4,0.35,0.0,0.04946492225491124,28.34102414404515,0.0,14.219976994277486
1.5,1.3333333333333335,0.1,0.4,0.5,0.0,0.04955794937082157,28.37327926883866,0.0,14.236197583790153
1.5,1.3333333333333335,0.1,0.7,0.05,0.0,0.03998594348115374,30.19973304963602,0.0,15.139852468299164
1.5,1.3333333333333335,0.1,0.7,0.2,0.0,0.04007235414595311,30.234974346459143,0.0,15.157559527375525
1.5,1.3333333333333335,0.1,0.7,0.35,0.0,0.04015868382190967,30.27025248911099,0.0,15.175284928377405
1.5,1.3333333333333335,0.1,0.7,0.5,0.0,0.040244932117758314,30.305567477592042,0.0,15.19302867091378
1.5,1.3333333333333335,0.1,1.0,0.05,0.0,0.032486337838006585,32.37723511217711,0.0,16.22110389392656
1.5,1.3333333333333335,0.1,1.0,0.2,0.0,0.032564183121227025,32.41453836877941,0.0,16.239833367510933
1.5,1.3333333333333335,0.1,1.0,0.35,0.0,0.03264198944112792,32.451863361314366,0.0,16.25857367009831
1.5,1.3333333333333335,0.1,1.0,0.5,0.0,0.032719756385014814,32.48921008978212,0.0,16.277324801276073
1.5,1.3333333333333335,0.5666666666666667,0.1,0.05,0.0,0.05711747767662458,26.26250510480475,0.0,13.188370030079
1.5,1.3333333333333335,0.5666666666666667,0.1,0.2,0.0,0.05721584965779486,26.291570692984898,0.0,13.203001196150243
1.5,1.3333333333333335,0.5666666666666667,0.1,0.35,0.0,0.05731404287655936,26.32067312699407,0.0,13.217650606373594
1.5,1.3333333333333335,0.5666666666666667,0.1,0.5,0.0,0.05741205714096173,26.34981240683201,0.0,13.232318260556967
1.5,1.3333333333333335,0.5666666666666667,0.4,0.05,0.0,0.04662993423006403,27.904843469712176,0.0,13.999051669086152
1.5,1.3333333333333335,0.5666666666666667,0.4,0.2,0.0,0.04672342578578288,27.93696892157971,0.0,14.015207886575638
1.5,1.3333333333333335,0.5666666666666667,0.4,0.35,0.0,0.046816794524432354,27.96913121927615,0.0,14.031382404162507
1.5,1.3333333333333335,0.5666666666666667,0.4,0.5,0.0,0.046910040097581956,28.001330362801593,0.0,14.047575221498379
1.5,1.3333333333333335,0.5666666666666667,0.7,0.05,0.0,0.03773774115115895,29.834030534386166,0.0,14.954753008344241
1.5,1.3333333333333335,0.5666666666666667,0.7,0.2,0.0,0.03782375997542691,29.86921584994113,0.0,14.972431684945992
1.5,1.3333333333333335,0.5666666666666667,0.7,0.35,0.0,0.03790970733261831,29.904438011325016,0.0,14.990128712995126
1.5,1.3333333333333335,0.5666666666666667,0.7,0.5,0.0,0.03799558279208067,29.939697018537753,0.0,15.007844092060957
1.5,1.3333333333333335,0.5666666666666667,1.0,0.05,0.0,0.0306040206364381,32.00625139993668,0.0,16.03372972060478
1.5,1.3333333333333335,0.5666666666666667,1.0,0.2,0.0,0.030681083778789607,32.043338338720375,0.0,16.052350253138975
1.5,1.3333333333333335,0.5666666666666667,1.0,0.35,0.0,0.030758116011421338,32.08044701343677,0.0,16.070981622729803
1.5,1.3333333333333335,0.5666666666666667,1.0,0.5,0.0,0.03083511689731214,32.11757742408597,0.0,16.089623828940297
1.5,1.3333333333333335,1.0333333333333332,0.1,0.05,0.0,0.05413720970791291,25.88850100293501,0.0,12.998387711175416
1.5,1.3333333333333335,1.0333333333333332,0.1,0.2,0.0,0.054236277514122896,25.91751060984704,0.0,13.012991582437643
1.5,1.3333333333333335,1.0333333333333332,0.1,0.35,0.0,0.05433517787968912,25.946557062588024,0.0,13.027613709173702
1.5,1.3333333333333335,1.0333333333333332,0.1,0.5,0.0,0.05443391053939418,25.97564036115791,0.0,13.04225409111835
1.5,1.3333333333333335,1.0333333333333332,0.4,0.05,0.0,0.044042130978423966,27.536917814825216,0.0,13.812501038391032
1.5,1.3333333333333335,1.0333333333333332,0.4,0.2,0.0,0.04413563747791716,27.568987285424697,0.0,13.828629280190265
1.5,1.3333333333333335,1.0333333333333332,0.4,0.35,0.0,0.04422903207558147,27.601093601853076,0.0,13.84477583300212
1.5,1.3333333333333335,1.0333333333333332,0.4,0.5,0.0,0.04432231436676736,27.63323676411042,0.0,13.860940696421977
1.5,1.3333333333333335,1.0333333333333332,0.7,0.05,0.0,0.035547997624829845,29.472183326482135,0.0,14.771639660865898
1.5,1.3333333333333335,1.0333333333333332,0.7,0.2,0.0,0.03563347408412063,29.50731266076913,0.0,14.789289804468686
1.5,1.3333333333333335,1.0333333333333332,0.7,0.35,0.0,0.03571888885147554,29.54247884088493,0.0,14.80695830929394
1.5,1.3333333333333335,1.0333333333333332,0.7,0.5,0.0,0.035804241458105096,29.577681866829586,0.0,14.824645174872899
1.5,1.3333333333333335,1.0333333333333332,1.0,0.05,0.0,0.02877501199204012,31.63742160615343,0.0,15.847485815068756
1.5,1.3333333333333335,1.0333333333333332,1.0,0.2,0.0,0.028851177367120506,31.674292227118425,0.0,15.865997290926334
1.5,1.3333333333333335,1.0333333333333332,1.0,0.35,0.0,0.028927320003191804,31.71118458401621,0.0,15.884519612011296
1.5,1.3333333333333335,1.0333333333333332,1.0,0.5,0.0,0.029003439440136156,31.748098676846716,0.0,15.903052777863493
1.5,1.3333333333333335,1.5,0.1,0.05,0.0,0.05121823844048229,25.51835220841112,0.0,12.810394342646042
1.5,1.3333333333333335,1.5,0.1,0.2,0.0,0.051317796312695084,25.547305834055226,0.0,12.824970713340308
1.5,1.3333333333333335,1.5,0.1,0.35,0.0,0.05141719864815093,25.576296305528007,0.0,12.839565351412155
1.5,1.3333333333333335,1.5,0.1,0.5,0.0,0.05151644510890679,25.60532362282985,0.0,12.854178256523833
1.5,1.3333333333333335,1.5,0.4,0.05,0.0,0.04151718049049447,27.172847467284324,0.0,13.627940914132656
1.5,1.3333333333333335,1.5,0.4,0.2,0.0,0.0416105171626208,27.204860956615786,0.0,13.644040995470514
1.5,1.3333333333333335,1.5,0.4,0.35,0.0,0.04170375325639446,27.23691129177603,0.0,13.660159399144408
1.5,1.3333333333333335,1.5,0.4,0.5,0.0,0.04179688831210765,27.268998472765276,0.0,13.676296124694746
1.5,1.3333333333333335,1.5,0.7,0.05,0.0,0.033418116152407105,29.114191425924194,0.0,14.590513829114505
1.5,1.3333333333333335,1.5,0.7,0.2,0.0,0.03350289970420109,29.149264778943113,0.0,14.608135289175758
1.5,1.3333333333333335,1.5,0.7,0.35,0.0,0.03358763156986206,29.184374977790736,0.0,14.62577512046523
1.5,1.3333333333333335,1.5,0.7,0.5,0.0,0.03367231124388493,29.219522022467327,0.0,14.643433322477549
1.5,1.3333333333333335,1.5,1.0,0.05,0.0,0.02700016685955539,31.270745730827194,0.0,15.662373032273152
1.5,1.3333333333333335,1.5,1.0,0.2,0.0,0.02707531991328496,31.307400033973696,0.0,15.680775336900133
1.5,1.3333333333333335,1.5,1.0,0.35,0.0,0.027150458497651055,31.344076073052786,0.0,15.699188495024044
1.5,1.3333333333333335,1.5,1.0,0.5,0.0,0.02722558213076389,31.38077384806478,0.0,15.717612506163155
1.5,2.166666666666667,0.1,0.1,0.05,0.0,0.07756450268968537,117.9012869604439,0.0,59.02820798291163
1.5,2.166666666666667,0.1,0.1,0.2,0.0,0.077642837260887,117.9395695791556,0.0,59.04742762683869
1.5,2.166666666666667,0.1,0.1,0.35,0.0,0.07772098133644299,117.9778892462892,0.0,59.06666560448104
1.5,2.166666666666667,0.1,0.1,0.5,0.0,0.07779893515421364,118.0162459618438,0.0,59.08592191607611
1.5,2.166666666666667,0.1,0.4,0.05,0.0,0.06582655460455786,118.63859786991897,0.0,59.38512548956404
1.5,2.166666666666667,0.1,0.4,0.2,0.0,0.06590540854531761,118.68005220942018,0.0,59.40593151325541
1.5,2.166666666666667,0.1,0.4,0.35,0.0,0.06598411067977313,118.72154359734351,0.0,59.42675590935153
1.5,2.166666666666667,0.1,0.4,0.5,0.0,0.0660626610736027,118.763072033688,0.0,59.447598677917604
1.5,2.166666666666667,0.1,0.7,0.05,0.0,0.055248389443889954,119.72451702027885,0.0,59.917506899583316
1.5,2.166666666666667,0.1,0.7,0.2,0.0,0.05532542938223192,119.76914308056956,0.0,59.93989696966701
1.5,2.166666666666667,0.1,0.7,0.35,0.0,0.05540235684018002,119.81380618928235,0.0,59.962305451481356
1.5,2.166666666666667,0.1,0.7,0.5,0.0,0.055479171745216854,119.85850634641648,0.0,59.98473234495346
1.5,2.166666666666667,0.1,1.0,0.05,0.0,0.04622153489878835,121.15830218108063,0.0,60.625372625439105
1.5,2.166666666666667,0.1,1.0,0.2,0.0,0.046294555695895905,121.20608251899532,0.0,60.64933581519355
1.5,2.166666666666667,0.1,1.0,0.35,0.0,0.046367499878623215,121.25389970274007,0.0,60.673317351248656
1.5,2.166666666666667,0.1,1.0,0.5,0.0,0.04644036728805824,121.30175373231286,0.0,60.69731723344449
1.5,2.166666666666667,0.5666666666666667,0.1,0.05,0.0,0.07459506464326526,116.9608553754746,0.0,58.55502275238056
1.5,2.166666666666667,0.5666666666666667,0.1,0.2,0.0,0.07467502537147275,116.99909991563999,0.0,58.57422498319146
1.5,2.166666666666667,0.5666666666666667,0.1,0.35,0.0,0.07475480037914725,117.03738150422693,0.0,58.59344555249261
1.5,2.166666666666667,0.5666666666666667,0.1,0.5,0.0,0.07483438985962707,117.0757001412355,0.0,58.612684460477375
1.5,2.166666666666667,0.5666666666666667,0.4,0.05,0.0,0.06315351502008758,117.71412934239697,0.0,58.92021818621858
1.5,2.166666666666667,0.5666666666666667,0.4,0.2,0.0,0.06323342928618458,117.75554560335223,0.0,58.9410062309623
1.5,2.166666666666667,0.5666666666666667,0.4,0.35,0.0,0.0633131970386827,117.79699891272895,0.0,58.96181265340316
1.5,2.166666666666667,0.5666666666666667,0.4,0.5,0.0,0.06339281830502665,117.8384892705271,0.0,58.98263745356858
1.5,2.166666666666667,0.5666666666666667,0.7,0.05,0.0,0.05289986488168488,118.81601155020417,0.0,59.46090563998377
1.5,2.166666666666667,0.5666666666666667,0.7,0.2,0.0,0.05297740655307932,118.86059953194913,0.0,59.48327717252764
1.5,2.166666666666667,0.5666666666666667,0.7,0.35,0.0,0.053054841215129565,118.90522456211518,0.0,59.50566712227272
1.5,2.166666666666667,0.5666666666666667,0.7,0.5,0.0,0.05313216876512982,118.949886640703,0.0,59.52807548911663
1.5,2.166666666666667,0.5666666666666667,1.0,0.05,0.0,0.04419009994899441,120.26343628308636,0.0,60.17590824149217
1.5,2.166666666666667,0.5666666666666667,1.0,0.2,0.0,0.04426316741946782,120.31116063973357,0.0,60.19984348728625
1.5,2.166666666666667,0.5666666666666667,1.0,0.35,0.0,0.044336163487536336,120.35892184220941,0.0,60.22379708459224
1.5,2.166666666666667,0.5666666666666667,1.0,0.5,0.0,0.044409087972357,120.40671989051509,0.0,60.2477690332299
1.5,2.166666666666667,1.0333333333333332,0.1,0.05,0.0,0.07165897103444756,116.02586112910127,0.0,58.08458953558508
1.5,2.166666666666667,1.0333333333333332,0.1,0.2,0.0,0.07174043978693263,116.06406759072009,0.0,58.10377423514698
1.5,2.166666666666667,1.0333333333333332,0.1,0.35,0.0,0.07182172801912111,116.10231110076076,0.0,58.1229772783995
1.5,2.166666666666667,1.0333333333333332,0.1,0.5,0.0,0.07190283587888043,116.14059165922298,0.0,58.14219866549037
1.5,2.166666666666667,1.0333333333333332,0.4,0.05,0.0,0.06051848402214904,116.79509815347103,0.0,58.45806756075766
1.5,2.166666666666667,1.0333333333333332,0.4,0.2,0.0,0.06059934049188768,116.83647633587987,0.0,58.47883750843182
1.5,2.166666666666667,1.0333333333333332,0.4,0.35,0.0,0.06068005609582384,116.87789156671049,0.0,58.49962583945107
1.5,2.166666666666667,1.0333333333333332,0.4,0.5,0.0,0.06076063082273741,116.91934384596186,0.0,58.520432553803666
1.5,2.166666666666667,1.0333333333333332,0.7,0.05,0.0,0.050590986619642404,117.91294341872562,0.0,59.00706269598245
1.5,2.166666666666667,1.0333333333333332,0.7,0.2,0.0,0.050668922541858015,117.95749332192388,0.0,59.0294155835038
1.5,2.166666666666667,1.0333333333333332,0.7,0.35,0.0,0.0507467571851442,118.00208027354404,0.0,59.051786893957164
1.5,2.166666666666667,1.0333333333333332,0.7,0.5,0.0,0.05082449041662411,118.04670427358528,0.0,59.07417662720926
1.5,2.166666666666667,1.0333333333333332,1.0,0.05,0.0,0.042197414720448134,119.37242569243861,0.0,59.728410260939754
1.5,2.166666666666667,1.0333333333333332,1.0,0.2,0.0,0.042270438070953556,119.42009406781779,0.0,59.75231747197984
1.5,2.166666666666667,1.0333333333333332,1.0,0.35,0.0,0.04234339539783207,119.46779928902546,0.0,59.77624303991056
1.5,2.166666666666667,1.0333333333333332,1.0,0.5,0.0,0.04241628649859561,119.51554135606244,0.0,59.800186964529814
1.5,2.166666666666667,1.5,0.1,0.05,0.0,0.06875852482302461,115.09630422132373,0.0,57.61691063548489
1.5,2.166666666666667,1.5,0.1,0.2,0.0,0.06884137803292702,115.13447260439627,0.0,57.63607768023106
1.5,2.166666666666667,1.5,0.1,0.35,0.0,0.0689240563516507,115.17267803589061,0.0,57.655263074296954
1.5,2.166666666666667,1.5,0.1,0.5,0.0,0.06900655988075345,115.21092051580689,0.0,57.6744668177842
1.5,2.166666666666667,1.5,0.4,0.05,0.0,0.05792333459053344,115.88150430314072,0.0,57.99867548616089
1.5,2.166666666666667,1.5,0.4,0.2,0.0,0.05800501152696055,115.922844407003,0.0,58.01942721502846
1.5,2.166666666666667,1.5,0.4,0.35,0.0,0.05808655359810243,115.96422155928745,0.0,58.04019733324183
1.5,2.166666666666667,1.5,0.4,0.5,0.0,0.05816796075375061,116.00563575999274,0.0,58.06098584075012
1.5,2.166666666666667,1.5,0.7,0.05,0.0,0.04832316068494918,117.01531262584295,0.0,58.55597947360643
1.5,2.166666666666667,1.5,0.7,0.2,0.0,0.04840138145861133,117.05982445049445,0.0,58.578313606705834
1.5,2.166666666666667,1.5,0.7,0.35,0.0,0.04847950693678573,117.10437332356842,0.0,58.600666168721
1.5,2.166666666666667,1.5,0.7,0.5,0.0,0.04855753695653169,117.1489592450636,0.0,58.62303715948833
1.5,2.166666666666667,1.5,1.0,0.05,0.0,0.04024447084644398,118.4852704091365,0.0,59.2828796754147
1.5,2.166666666666667,1.5,1.0,0.2,0.0,0.04031735858797577,118.53288280324684,0.0,59.306758760211395
1.5,2.166666666666667,1.5,1.0,0.35,0.0,0.040390185843953166,118.58053204318708,0.0,59.33065620743749
1.5,2.166666666666667,1.5,1.0,0.5,0.0,0.040462952390592576,118.62821812895567,0.0,59.354572016868424
1.5,3.0,0.1,0.1,0.05,0.0,0.09221361590612842,290.05211092810384,0.0,145.11826907995805
1.5,3.0,0.1,0.1,0.2,0.0,0.09227449916856265,290.09871027412146,0.0,145.14162963622928
1.5,3.0,0.1,0.1,0.35,0.0,0.09233521491291927,290.14534666855974,0.0,145.16500854919278
1.5,3.0,0.1,0.1,0.5,0.0,0.09239576347656467,290.1920201114199,0.0,145.1884058191865
1.5,3.0,0.1,0.4,0.05,0.0,0.08030546417496785,289.39347441539485,0.0,144.77704267187238
1.5,3.0,0.1,0.4,0.2,0.0,0.0803694098679609,289.44324548220237,0.0,144.80199215096914
1.5,3.0,0.1,0.4,0.35,0.0,0.08043321311701628,289.4930535974306,0.0,144.8269600118323
1.5,3.0,0.1,0.4,0.5,0.0,0.08049687412629981,289.5428987610804,0.0,144.8519462546665
1.5,3.0,0.1,0.7,0.05,0.0,0.06917445039449195,289.0834461435711,0.0,144.61089752218004
1.5,3.0,0.1,0.7,0.2,0.0,0.06923979115018158,289.1363889311673,0.0,144.63743425673383
1.5,3.0,0.1,0.7,0.35,0.0,0.06930501618900467,289.18936876718544,0.0,144.6639893997817
