d,N,p_frw,rep,t_center,H_local,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy
3,256,1.0,1,0.4,2.5,1906,0.37890625,5.0,0.01953125,51.2,19.446336415890784,0.37981125812286687,0.27734375,1.5175181964841435
3,256,1.0,2,0.4,2.5,2083,0.359375,6.0,0.0234375,42.666666666666664,21.784296076659338,0.5105694392967033,0.25,1.6173543421635102
3,256,1.0,3,0.4,2.5,2177,0.37109375,7.0,0.02734375,36.57142857142857,22.87142410993086,0.625390503005922,0.23046875,1.693523183070309
3,256,1.0,4,0.4,2.5,2158,0.35546875,6.0,0.0234375,42.666666666666664,19.559027469574136,0.45841470631814385,0.2265625,1.637407699221896
3,256,1.0,5,0.4,2.5,2032,0.375,5.0,0.01953125,51.2,19.6509541753066,0.38380769873645704,0.265625,1.5160534967459542
3,256,1.0,6,0.4,2.5,2149,0.37890625,7.0,0.02734375,36.57142857142857,28.004372836383673,0.7657445697448662,0.26953125,1.559737215271501
3,256,1.0,7,0.4,2.5,2137,0.37890625,5.0,0.01953125,51.2,11.178550889985695,0.2183310720700331,0.23046875,1.582274200746872
3,256,1.0,0,0.6,1.6666666666666667,1023,0.4453125,4.0,0.015625,64.0,22.9891278651453,0.3592051228928953,0.328125,1.309058257541133
3,256,1.0,1,0.6,1.6666666666666667,1082,0.43359375,5.0,0.01953125,51.2,30.64245420980506,0.598485433785255,0.31640625,1.376373528604588
3,256,1.0,2,0.6,1.6666666666666667,1083,0.4453125,5.0,0.01953125,51.2,31.720025220670934,0.6195317425912291,0.34375,1.3501479711280588
3,256,1.0,3,0.6,1.6666666666666667,966,0.48046875,5.0,0.01953125,51.2,37.16665171898055,0.7259111663863389,0.35546875,1.265663584682289
3,256,1.0,4,0.6,1.6666666666666667,1011,0.453125,4.0,0.015625,64.0,26.972207918522354,0.4214407487269118,0.36328125,1.2828893894056197
3,256,1.0,5,0.6,1.6666666666666667,1152,0.41015625,5.0,0.01953125,51.2,29.593242471888747,0.577993017029077,0.31640625,1.374320197257555
3,256,1.0,6,0.6,1.6666666666666667,1106,0.44921875,5.0,0.01953125,51.2,33.31306050185122,0.6506457129267815,0.32421875,1.3162580849646068
3,256,1.0,7,0.6,1.6666666666666667,1113,0.4375,5.0,0.01953125,51.2,32.5170724389512,0.6350990710732657,0.34765625,1.3543344691998973
3,256,1.0,0,0.8,1.25,658,0.52734375,4.0,0.015625,64.0,38.41874542459709,0.6002928972593295,0.4140625,1.1680774105823035
3,256,1.0,1,0.8,1.25,567,0.52734375,4.0,0.015625,64.0,38.47726601514198,0.6012072814865934,0.40625,1.1585771118482597
3,256,1.0,2,0.8,1.25,591,0.515625,4.0,0.015625,64.0,37.24916106437835,0.5820181416309117,0.42578125,1.1751552180095945
3,256,1.0,3,0.8,1.25,668,0.484375,4.0,0.015625,64.0,35.30580688781946,0.551653232622179,0.37890625,1.171940174843276
3,256,1.0,4,0.8,1.25,649,0.50390625,4.0,0.015625,64.0,37.26929030716845,0.582332661049507,0.37890625,1.1506963180362522
3,256,1.0,5,0.8,1.25,620,0.53515625,4.0,0.015625,64.0,42.91270208225066,0.6705109700351666,0.43359375,1.0792457633542736
3,256,1.0,6,0.8,1.25,612,0.5234375,4.0,0.015625,64.0,37.12815643147395,0.5801274442417804,0.390625,1.17411270446125
3,256,1.0,7,0.8,1.25,584,0.51171875,4.0,0.015625,64.0,40.80441152620633,0.6375689300969739,0.43359375,1.1341978027140411
3,256,1.5,0,0.2,7.5,11483,0.24609375,13.0,0.05078125,19.692307692307693,11.983222986162556,0.6085230422660672,0.16796875,2.370748801970641
3,256,1.5,1,0.2,7.5,11154,0.23046875,12.0,0.046875,21.333333333333332,13.362468168551631,0.6263656954008577,0.16015625,2.2621674701192642
3,256,1.5,2,0.2,7.5,10865,0.25,12.0,0.046875,21.333333333333332,12.304019216861168,0.5767509007903673,0.16796875,2.3106620281949035
3,256,1.5,3,0.2,7.5,11088,0.2578125,12.0,0.046875,21.333333333333332,12.092238098144705,0.566823660850533,0.171875,2.313495513745978
3,256,1.5,4,0.2,7.5,12454,0.25,11.0,0.04296875,23.272727272727273,11.60791978146354,0.4987778031097615,0.15234375,2.2561960912541776
3,256,1.5,5,0.2,7.5,13824,0.22265625,14.0,0.0546875,18.285714285714285,9.246069214448232,0.5056444101651377,0.13671875,2.507986950947226
3,256,1.5,6,0.2,7.5,12497,0.23046875,14.0,0.0546875,18.285714285714285,10.845858797772747,0.5931329030031971,0.14453125,2.4547020961917245
3,256,1.5,7,0.2,7.5,11299,0.25390625,12.0,0.046875,21.333333333333332,10.49073665457081,0.4917532806830067,0.16796875,2.347114408327044
3,256,1.5,0,0.4,3.75,4031,0.3359375,7.0,0.02734375,36.57142857142857,21.44665903289996,0.5864320829308582,0.234375,1.7173913905986629
3,256,1.5,1,0.4,3.75,4004,0.31640625,7.0,0.02734375,36.57142857142857,13.307969071812819,0.36388977930738176,0.203125,1.8665103907707326
3,256,1.5,2,0.4,3.75,4012,0.296875,7.0,0.02734375,36.57142857142857,15.145552320798368,0.4141361962718304,0.21484375,1.832128271927176
3,256,1.5,3,0.4,3.75,4808,0.30859375,8.0,0.03125,32.0,14.097872179871684,0.44055850562099014,0.17578125,1.9465542567399061
3,256,1.5,4,0.4,3.75,4074,0.3203125,7.0,0.02734375,36.57142857142857,16.27317813245502,0.44496971455931694,0.2109375,1.8145019172702033
3,256,1.5,5,0.4,3.75,3947,0.32421875,6.0,0.0234375,42.666666666666664,11.352924243950934,0.26608416196760004,0.23828125,1.756062053573264
3,256,1.5,6,0.4,3.75,4738,0.296875,7.0,0.02734375,36.57142857142857,16.927215135541285,0.46285353886245706,0.21875,1.8055781277314313
3,256,1.5,7,0.4,3.75,4590,0.31640625,8.0,0.03125,32.0,17.944358444926362,0.5607612014039488,0.23046875,1.8689314274693323
3,256,1.5,0,0.6,2.5,1621,0.3828125,6.0,0.0234375,42.666666666666664,24.910952522044507,0.5838504497354182,0.2734375,1.5775714108666303
3,256,1.5,1,0.6,2.5,1640,0.39453125,6.0,0.0234375,42.666666666666664,26.017088401450476,0.6097755094089956,0.2734375,1.5512635482496655
3,256,1.5,2,0.6,2.5,1654,0.39453125,6.0,0.0234375,42.666666666666664,26.793448618811443,0.6279714520033932,0.27734375,1.5304472030801535
3,256,1.5,3,0.6,2.5,1540,0.41796875,5.0,0.01953125,51.2,27.447404248853843,0.5360821142354266,0.3046875,1.4235183871930561
3,256,1.5,4,0.6,2.5,1635,0.4140625,5.0,0.01953125,51.2,27.27929617860402,0.5327987534883597,0.29296875,1.418513212505613
3,256,1.5,5,0.6,2.5,1649,0.40234375,5.0,0.01953125,51.2,17.769637024992942,0.34706322314439336,0.26171875,1.5364395258823083
3,256,1.5,6,0.6,2.5,1731,0.40625,5.0,0.01953125,51.2,23.27573844156185,0.45460426643675483,0.2890625,1.4653880355472386
3,256,1.5,7,0.6,2.5,1637,0.421875,5.0,0.01953125,51.2,23.163764806265842,0.4524172813723797,0.296875,1.4710969233088158
3,256,1.5,0,0.8,1.875,779,0.51953125,4.0,0.015625,64.0,35.06422678457348,0.5478785435089606,0.40625,1.1911759284327188
3,256,1.5,1,0.8,1.875,691,0.50390625,5.0,0.01953125,51.2,37.91253090997751,0.7404791193354983,0.3515625,1.2531994336044994
3,256,1.5,2,0.8,1.875,735,0.48828125,4.0,0.015625,64.0,33.0,0.515625,0.39453125,1.221700907426741
3,256,1.5,3,0.8,1.875,824,0.48828125,5.0,0.01953125,51.2,36.14636911226354,0.7059837717238973,0.33203125,1.2696326434356535
3,256,1.5,4,0.8,1.875,801,0.484375,4.0,0.015625,64.0,33.61547262794322,0.5252417598116128,0.375,1.2049772536290524
3,256,1.5,5,0.8,1.875,744,0.50390625,4.0,0.015625,64.0,35.6931365951495,0.5577052592992109,0.375,1.180379152059939
3,256,1.5,6,0.8,1.875,701,0.49609375,4.0,0.015625,64.0,29.478805945967352,0.4606063429057399,0.35546875,1.2563096554971023
3,256,1.5,7,0.8,1.875,744,0.484375,4.0,0.015625,64.0,36.24913792078372,0.5663927800122456,0.3828125,1.1762252981604084
3,256,2.0,0,0.2,10.0,17189,0.20703125,17.0,0.06640625,15.058823529411764,10.389307785554136,0.6899149701344544,0.14453125,2.581750671632699
3,256,2.0,1,0.2,10.0,17815,0.19140625,19.0,0.07421875,13.473684210526315,9.190203142206045,0.6820853894606049,0.12890625,2.7078944871229997
3,256,2.0,2,0.2,10.0,17185,0.1875,21.0,0.08203125,12.19047619047619,10.078827632215429,0.826778829205172,0.125,2.692009918395867
3,256,2.0,3,0.2,10.0,17243,0.1953125,17.0,0.06640625,15.058823529411764,10.263989524978001,0.6815930543930704,0.1328125,2.5888250065212253
3,256,2.0,4,0.2,10.0,19272,0.20703125,19.0,0.07421875,13.473684210526315,10.434600444032,0.7744430017055001,0.16796875,2.6608840359871198
3,256,2.0,5,0.2,10.0,18507,0.19140625,19.0,0.07421875,13.473684210526315,8.981668002704358,0.6666081720757141,0.1328125,2.71746188311323
3,256,2.0,6,0.2,10.0,17640,0.17578125,17.0,0.06640625,15.058823529411764,8.980178094888595,0.5963399516136958,0.1171875,2.647118025699162
3,256,2.0,7,0.2,10.0,18077,0.19921875,17.0,0.06640625,15.058823529411764,10.137122159407003,0.6731682683981213,0.12890625,2.5968482125914747
3,256,2.0,0,0.4,5.0,6684,0.3046875,9.0,0.03515625,28.444444444444443,16.296632993154763,0.5729285036655971,0.19140625,2.0098075964805187
3,256,2.0,1,0.4,5.0,7520,0.27734375,8.0,0.03125,32.0,11.736694594305503,0.36677170607204695,0.1875,2.0065224090862137
3,256,2.0,2,0.4,5.0,7716,0.26953125,8.0,0.03125,32.0,11.324751652906125,0.3538984891533164,0.1953125,2.0144273746977097
3,256,2.0,3,0.4,5.0,8743,0.2734375,10.0,0.0390625,25.6,11.629273408085306,0.45426849250333223,0.16015625,2.1824370725542788
3,256,2.0,4,0.4,5.0,8100,0.26953125,9.0,0.03515625,28.444444444444443,12.885056901621532,0.452990281697632,0.1875,2.07382130175564
3,256,2.0,5,0.4,5.0,7014,0.2890625,9.0,0.03515625,28.444444444444443,15.979925678530487,0.5617942621358375,0.1953125,2.01191442491514
3,256,2.0,6,0.4,5.0,9213,0.2578125,10.0,0.0390625,25.6,12.051555916146263,0.4707639029744634,0.15234375,2.1621008669460435
3,256,2.0,7,0.4,5.0,8702,0.28125,10.0,0.0390625,25.6,13.154466921924278,0.513846364137667,0.1796875,2.156011561013631
3,256,2.0,0,0.6,3.3333333333333335,2399,0.34375,7.0,0.02734375,36.57142857142857,20.72167355939285,0.5666082613896483,0.22265625,1.7274083183244227
3,256,2.0,1,0.6,3.3333333333333335,2628,0.3671875,7.0,0.02734375,36.57142857142857,22.353377136078457,0.6112251560646453,0.2578125,1.6990315683016495
3,256,2.0,2,0.6,3.3333333333333335,2431,0.359375,6.0,0.0234375,42.666666666666664,18.04315813696581,0.4228865188351362,0.2265625,1.6692053436383563
3,256,2.0,3,0.6,3.3333333333333335,2311,0.375,6.0,0.0234375,42.666666666666664,19.550504398153574,0.4582149468317244,0.23828125,1.637573904477662
3,256,2.0,4,0.6,3.3333333333333335,2628,0.3828125,7.0,0.02734375,36.57142857142857,24.990610481636857,0.6833370053572578,0.24609375,1.654649009656152
3,256,2.0,5,0.6,3.3333333333333335,2588,0.390625,6.0,0.0234375,42.666666666666664,19.796183695068322,0.4639730553531638,0.2890625,1.6643748247090777
3,256,2.0,6,0.6,3.3333333333333335,2489,0.3828125,5.0,0.01953125,51.2,16.09223415191315,0.3143014482795537,0.28125,1.5585805418117058
3,256,2.0,7,0.6,3.3333333333333335,2582,0.37109375,6.0,0.0234375,42.666666666666664,20.212757247727378,0.47373649799361045,0.2578125,1.6248886697088087
3,256,2.0,0,0.8,2.5,912,0.47265625,4.0,0.015625,64.0,28.469281690973517,0.4448325264214612,0.3671875,1.2654198114185373
3,256,2.0,1,0.8,2.5,836,0.50390625,5.0,0.01953125,51.2,36.432952117554244,0.7115810960459813,0.34765625,1.2751134125318715
3,256,2.0,2,0.8,2.5,923,0.4765625,4.0,0.015625,64.0,26.73013280924732,0.41765832514448936,0.3359375,1.277511291452829
3,256,2.0,3,0.8,2.5,931,0.4609375,5.0,0.01953125,51.2,30.818176454813155,0.6019175088830694,0.3046875,1.3587350048191835
3,256,2.0,4,0.8,2.5,962,0.48828125,4.0,0.015625,64.0,28.231188426986208,0.4411123191716595,0.35546875,1.263956463604193
3,256,2.0,5,0.8,2.5,893,0.50390625,5.0,0.01953125,51.2,35.24996453898925,0.6884758699021338,0.36328125,1.292698715993548
3,256,2.0,6,0.8,2.5,872,0.47265625,5.0,0.01953125,51.2,30.973537092169504,0.6049518963314356,0.3203125,1.3790632002171228
3,256,2.0,7,0.8,2.5,883,0.47265625,5.0,0.01953125,51.2,35.22726217008639,0.6880324642594998,0.32421875,1.299186352375321
3,512,0.5,0,0.2,2.5,6578,nan,7.0,0.013671875,73.14285714285714,38.860293989875984,0.5312930818928358,0.2109375,1.73638756001297
3,512,0.5,1,0.2,2.5,5911,nan,7.0,0.013671875,73.14285714285714,38.657575755151875,0.528521543527467,0.220703125,1.751975781177588
3,512,0.5,2,0.2,2.5,7671,nan,7.0,0.013671875,73.14285714285714,38.02040268603376,0.5198101929731179,0.208984375,1.7613074716001185
3,512,0.5,3,0.2,2.5,6757,nan,7.0,0.013671875,73.14285714285714,37.94141563526805,0.5187302918884305,0.205078125,1.7539331977923154
3,512,0.5,4,0.2,2.5,6862,nan,7.0,0.013671875,73.14285714285714,39.520080145337225,0.5403135957370324,0.21875,1.7378526888726307
3,512,0.5,5,0.2,2.5,6707,nan,7.0,0.013671875,73.14285714285714,38.57619018228202,0.527408850148387,0.244140625,1.7565455402153274
3,512,0.5,6,0.2,2.5,6751,nan,7.0,0.013671875,73.14285714285714,40.353539662157345,0.5517085500685575,0.25390625,1.7404441002257245
3,512,0.5,7,0.2,2.5,6531,nan,7.0,0.013671875,73.14285714285714,38.86396998847784,0.5313433396862205,0.2421875,1.7569183715778496
3,512,0.5,0,0.4,1.25,4120,nan,8.0,0.015625,64.0,55.018178813915675,0.8596590439674324,0.26953125,1.6229202981810786
3,512,0.5,1,0.4,1.25,3569,nan,7.0,0.013671875,73.14285714285714,53.80501456032453,0.7356154334419369,0.259765625,1.585791877098206
3,512,0.5,2,0.4,1.25,3854,nan,5.0,0.009765625,102.4,39.92292574448922,0.38987232172352754,0.265625,1.5111580694759423
3,512,0.5,3,0.4,1.25,3866,nan,6.0,0.01171875,85.33333333333333,49.192366164770824,0.5764730409934081,0.271484375,1.5601920209217859
3,512,0.5,4,0.4,1.25,3591,nan,5.0,0.009765625,102.4,43.093386963663,0.4208338570670215,0.26953125,1.4923599827023286
3,512,0.5,5,0.4,1.25,3739,nan,6.0,0.01171875,85.33333333333333,49.862031870173745,0.5843206859785987,0.24609375,1.5472079541269959
3,512,0.5,6,0.4,1.25,3902,nan,7.0,0.013671875,73.14285714285714,56.856783918465005,0.7773388426352638,0.259765625,1.5399904669005864
3,512,0.5,7,0.4,1.25,3746,nan,7.0,0.013671875,73.14285714285714,56.58225004723799,0.773585449864582,0.259765625,1.5452460026383075
3,512,0.5,0,0.6,0.8333333333333334,2658,nan,6.0,0.01171875,85.33333333333333,62.20575178836404,0.7289736537698911,0.310546875,1.4384009712142587
3,512,0.5,1,0.6,0.8333333333333334,2679,nan,5.0,0.009765625,102.4,56.697795371601536,0.5536894079257962,0.296875,1.4114799754450142
3,512,0.5,2,0.6,0.8333333333333334,2419,nan,5.0,0.009765625,102.4,60.125202702361015,0.5871601826402443,0.296875,1.3810845548156903
3,512,0.5,3,0.6,0.8333333333333334,2552,nan,5.0,0.009765625,102.4,57.843236423976144,0.564875355702892,0.298828125,1.3976848680104794
3,512,0.5,4,0.6,0.8333333333333334,2658,nan,6.0,0.01171875,85.33333333333333,60.403274377764944,0.7078508716144329,0.298828125,1.4518004836474556
3,512,0.5,5,0.6,0.8333333333333334,2587,nan,6.0,0.01171875,85.33333333333333,60.829451930970265,0.7128451398160578,0.291015625,1.4496894250619627
3,512,0.5,6,0.6,0.8333333333333334,2373,nan,6.0,0.01171875,85.33333333333333,68.95570236672881,0.8080746371101033,0.318359375,1.3750957103361965
3,512,0.5,7,0.6,0.8333333333333334,2492,nan,6.0,0.01171875,85.33333333333333,65.55065895083655,0.7681717845801158,0.298828125,1.4056541312590654
3,512,0.5,0,0.8,0.625,1899,nan,5.0,0.009765625,102.4,72.47785868801589,0.7077915887501551,0.34765625,1.2839833471348043
3,512,0.5,1,0.8,0.625,1940,nan,5.0,0.009765625,102.4,64.69806797733607,0.6318170700911725,0.326171875,1.3414643693701753
3,512,0.5,2,0.8,0.625,2038,nan,6.0,0.01171875,85.33333333333333,69.97777424932069,0.8200520419842269,0.330078125,1.3563852351567123
3,512,0.5,3,0.8,0.625,1957,nan,6.0,0.01171875,85.33333333333333,71.06960594296895,0.8328469446441674,0.32421875,1.331139224876425
3,512,0.5,4,0.8,0.625,1753,nan,5.0,0.009765625,102.4,77.10408549486856,0.7529695849108257,0.375,1.2325040604293396
3,512,0.5,5,0.8,0.625,1907,nan,5.0,0.009765625,102.4,67.10767467287181,0.6553483854772637,0.333984375,1.3367737508308395
3,512,0.5,6,0.8,0.625,2056,nan,5.0,0.009765625,102.4,59.54695626142447,0.5815132447404733,0.34765625,1.4107516661638233
3,512,0.5,7,0.8,0.625,2007,nan,5.0,0.009765625,102.4,65.77111828150711,0.6422960769678429,0.326171875,1.3314746842490184
3,512,1.0,0,0.2,5.0,22873,nan,10.0,0.01953125,51.2,21.084591530309524,0.4118084283263579,0.158203125,2.203985615805014
3,512,1.0,1,0.2,5.0,21987,nan,9.0,0.017578125,56.888888888888886,23.741405202465465,0.41732938832458827,0.1875,2.1061376309422046
3,512,1.0,2,0.2,5.0,25134,nan,11.0,0.021484375,46.54545454545455,29.41973251334935,0.63206456571649,0.208984375,2.1690174129867024
3,512,1.0,3,0.2,5.0,23489,nan,12.0,0.0234375,42.666666666666664,23.654926665613562,0.5544123437253179,0.146484375,2.2887741362321514
3,512,1.0,4,0.2,5.0,24075,nan,11.0,0.021484375,46.54545454545455,25.815300735535033,0.5546256017400104,0.158203125,2.200905566364592
3,512,1.0,5,0.2,5.0,20873,nan,10.0,0.01953125,51.2,24.733782565551916,0.4830816907334358,0.166015625,2.1676275462381005
3,512,1.0,6,0.2,5.0,22385,nan,10.0,0.01953125,51.2,26.068371640745035,0.5091478836083014,0.169921875,2.132598909813718
3,512,1.0,7,0.2,5.0,22987,nan,10.0,0.01953125,51.2,26.308933843848557,0.513846364137667,0.1640625,2.1353144416553302
3,512,1.0,0,0.4,2.5,9410,nan,8.0,0.015625,64.0,38.72983346207417,0.6051536478449089,0.203125,1.8232170112066988
3,512,1.0,1,0.4,2.5,8400,nan,7.0,0.013671875,73.14285714285714,29.49783803907656,0.40329075444049983,0.201171875,1.8421442250313176
3,512,1.0,2,0.4,2.5,8264,nan,8.0,0.015625,64.0,43.10162409933064,0.6734628765520413,0.228515625,1.7605421844991667
3,512,1.0,3,0.4,2.5,8250,nan,8.0,0.015625,64.0,35.812009158939965,0.559562643108437,0.212890625,1.8677566789101485
3,512,1.0,4,0.4,2.5,8245,nan,7.0,0.013671875,73.14285714285714,37.903744901408096,0.5182152623239389,0.2578125,1.774831418755152
3,512,1.0,5,0.4,2.5,8132,nan,7.0,0.013671875,73.14285714285714,32.99969078395637,0.45116764743690346,0.212890625,1.8092410732540305
3,512,1.0,6,0.4,2.5,8724,nan,7.0,0.013671875,73.14285714285714,34.58087238190901,0.4727853645964123,0.20703125,1.7729916333711497
3,512,1.0,7,0.4,2.5,8246,nan,7.0,0.013671875,73.14285714285714,28.712508829172453,0.39255383164884217,0.1953125,1.8467135076899754
3,512,1.0,0,0.6,1.6666666666666667,4197,nan,5.0,0.009765625,102.4,33.80295845040786,0.33010701611726423,0.248046875,1.5415901022038971
3,512,1.0,1,0.6,1.6666666666666667,4066,nan,6.0,0.01171875,85.33333333333333,51.266189854739764,0.6007756623602316,0.29296875,1.5394856579822067
3,512,1.0,2,0.6,1.6666666666666667,3832,nan,5.0,0.009765625,102.4,40.14274529725141,0.39201899704347076,0.267578125,1.509034653593038
3,512,1.0,3,0.6,1.6666666666666667,4043,nan,6.0,0.01171875,85.33333333333333,43.01808405258834,0.5041181724912697,0.244140625,1.6198041928850548
3,512,1.0,4,0.6,1.6666666666666667,4329,nan,6.0,0.01171875,85.33333333333333,49.51991742947702,0.5803115323766839,0.251953125,1.5614706017382833
3,512,1.0,5,0.6,1.6666666666666667,4099,nan,7.0,0.013671875,73.14285714285714,51.9352029563999,0.7100516029195298,0.248046875,1.607747242620076
3,512,1.0,6,0.6,1.6666666666666667,3763,nan,6.0,0.01171875,85.33333333333333,51.39606556493946,0.6022976433391344,0.267578125,1.5399365594272878
3,512,1.0,7,0.6,1.6666666666666667,4074,nan,6.0,0.01171875,85.33333333333333,53.54022371596476,0.627424496671462,0.25390625,1.5066792781349316
3,512,1.0,0,0.8,1.25,2308,nan,5.0,0.009765625,102.4,63.11449912658739,0.6163525305330799,0.30078125,1.344320891911559
3,512,1.0,1,0.8,1.25,2384,nan,5.0,0.009765625,102.4,56.272906447063846,0.5495401020221078,0.298828125,1.4098525187968625
3,512,1.0,2,0.8,1.25,2464,nan,6.0,0.01171875,85.33333333333333,64.29014094106671,0.7534000891531255,0.296875,1.410369191329846
3,512,1.0,3,0.8,1.25,2433,nan,7.0,0.013671875,73.14285714285714,65.95112599803102,0.9016755507543304,0.291015625,1.4337836173981038
3,512,1.0,4,0.8,1.25,2232,nan,6.0,0.01171875,85.33333333333333,68.54357900067826,0.8032450664141985,0.310546875,1.3650039152513762
3,512,1.0,5,0.8,1.25,2330,nan,6.0,0.01171875,85.33333333333333,68.74510083554236,0.805606650416512,0.3046875,1.3731078305222837
3,512,1.0,6,0.8,1.25,2538,nan,5.0,0.009765625,102.4,53.827873820168676,0.5256628302750846,0.310546875,1.438116035066385
3,512,1.0,7,0.8,1.25,2462,nan,5.0,0.009765625,102.4,59.01728560345689,0.5763406797212587,0.322265625,1.397472291444253
3,512,1.5,0,0.2,7.5,49894,nan,15.0,0.029296875,34.13333333333333,18.077118747804427,0.5296030883145828,0.126953125,2.5580443187084176
3,512,1.5,1,0.2,7.5,48025,nan,16.0,0.03125,32.0,18.841443681416774,0.5887951150442742,0.123046875,2.5779744505642475
3,512,1.5,2,0.2,7.5,51552,nan,16.0,0.03125,32.0,21.67660028694537,0.6773937589670428,0.162109375,2.544082761360465
3,512,1.5,3,0.2,7.5,54039,nan,17.0,0.033203125,30.11764705882353,16.189620323786897,0.5375459873132369,0.12109375,2.6717768366066013
3,512,1.5,4,0.2,7.5,48480,nan,17.0,0.033203125,30.11764705882353,18.097391274276415,0.6008899446537092,0.130859375,2.645777912571909
3,512,1.5,5,0.2,7.5,44469,nan,15.0,0.029296875,34.13333333333333,20.571393298029726,0.6026775380282147,0.13671875,2.5157330303004253
3,512,1.5,6,0.2,7.5,50745,nan,16.0,0.03125,32.0,16.34013463836819,0.510629207449006,0.12109375,2.623653204992794
3,512,1.5,7,0.2,7.5,48713,nan,17.0,0.033203125,30.11764705882353,18.625985494468164,0.6184409246210133,0.119140625,2.623092130920894
3,512,1.5,0,0.4,3.75,19338,nan,10.0,0.01953125,51.2,26.0491842482639,0.5087731298489042,0.16015625,2.1231941813627744
3,512,1.5,1,0.4,3.75,18229,nan,9.0,0.017578125,56.888888888888886,23.216107647945375,0.4080956422490398,0.16796875,2.0911993286578117
3,512,1.5,2,0.4,3.75,17256,nan,9.0,0.017578125,56.888888888888886,27.003886322957477,0.47467768927073695,0.173828125,2.0404491819582486
3,512,1.5,3,0.4,3.75,16327,nan,10.0,0.01953125,51.2,28.063499425410225,0.5481152231525435,0.177734375,2.1123038299124812
3,512,1.5,4,0.4,3.75,16460,nan,9.0,0.017578125,56.888888888888886,25.330896568966015,0.4452696662513558,0.158203125,2.0684537265756266
3,512,1.5,5,0.4,3.75,16802,nan,10.0,0.01953125,51.2,27.43282705081633,0.5357974033362564,0.1640625,2.1074752436955166
3,512,1.5,6,0.4,3.75,17629,nan,9.0,0.017578125,56.888888888888886,25.119467636098253,0.44155314204078966,0.17578125,2.065802038710826
3,512,1.5,7,0.4,3.75,16903,nan,9.0,0.017578125,56.888888888888886,27.786665244899375,0.48843747500799684,0.2109375,2.0563150616210906
3,512,1.5,0,0.6,2.5,6337,nan,8.0,0.015625,64.0,45.5878273226527,0.7123098019164484,0.220703125,1.7306446273160265
3,512,1.5,1,0.6,2.5,6274,nan,7.0,0.013671875,73.14285714285714,43.783325499974694,0.5986001533199665,0.259765625,1.7020091994594482
3,512,1.5,2,0.6,2.5,6284,nan,6.0,0.01171875,85.33333333333333,33.534393621408384,0.3929811752508795,0.244140625,1.6889403624371886
3,512,1.5,3,0.6,2.5,6160,nan,7.0,0.013671875,73.14285714285714,37.72997509153914,0.5158395032046367,0.228515625,1.761963844452451
3,512,1.5,4,0.6,2.5,6672,nan,6.0,0.01171875,85.33333333333333,34.349510751812595,0.4025333291228039,0.23828125,1.6938292927631267
3,512,1.5,5,0.6,2.5,6364,nan,7.0,0.013671875,73.14285714285714,33.53219592071635,0.45844799110354384,0.205078125,1.8082140540616982
3,512,1.5,6,0.6,2.5,5978,nan,7.0,0.013671875,73.14285714285714,48.120172697198036,0.6578929860945044,0.2421875,1.636682256358689
3,512,1.5,7,0.6,2.5,6697,nan,6.0,0.01171875,85.33333333333333,39.10953279643667,0.4583148374582422,0.25,1.6349316457594882
3,512,1.5,0,0.8,1.875,2725,nan,5.0,0.009765625,102.4,55.651055695287575,0.5434673407742927,0.314453125,1.413653567841663
3,512,1.5,1,0.8,1.875,2856,nan,6.0,0.01171875,85.33333333333333,55.104950372498806,0.6457611371777204,0.28125,1.5066280753586736
3,512,1.5,2,0.8,1.875,2974,nan,5.0,0.009765625,102.4,51.96383357682534,0.5074593122736849,0.28125,1.428327258087934
3,512,1.5,3,0.8,1.875,2996,nan,7.0,0.013671875,73.14285714285714,58.62332195936205,0.8014907299131531,0.283203125,1.5352097190798235
3,512,1.5,4,0.8,1.875,2669,nan,6.0,0.01171875,85.33333333333333,62.776499495343714,0.7356621034610592,0.306640625,1.4412896018164305
3,512,1.5,5,0.8,1.875,2949,nan,6.0,0.01171875,85.33333333333333,59.779223443898594,0.7005377747331867,0.294921875,1.4577759270952773
3,512,1.5,6,0.8,1.875,3066,nan,5.0,0.009765625,102.4,48.56171331409138,0.4742354815829236,0.283203125,1.4694322363497694
3,512,1.5,7,0.8,1.875,3019,nan,6.0,0.01171875,85.33333333333333,60.59611281995644,0.7101106971088645,0.30078125,1.4553193587577204
3,512,2.0,0,0.2,10.0,72441,nan,24.0,0.046875,21.333333333333332,14.769525682596882,0.6923215163717289,0.091796875,2.9280369394818884
3,512,2.0,1,0.2,10.0,70265,nan,22.0,0.04296875,23.272727272727273,12.674892211059765,0.5446242746939742,0.09375,2.929757630852335
3,512,2.0,2,0.2,10.0,71660,nan,25.0,0.048828125,20.48,15.600307689273311,0.7617337738902984,0.107421875,2.9147993587938927
3,512,2.0,3,0.2,10.0,73123,nan,25.0,0.048828125,20.48,13.284938840657114,0.6486786543289607,0.09765625,2.997753009954845
3,512,2.0,4,0.2,10.0,69350,nan,22.0,0.04296875,23.272727272727273,17.835566658128048,0.7663720048414395,0.13671875,2.7994680736508837
3,512,2.0,5,0.2,10.0,70220,nan,23.0,0.044921875,22.26086956521739,15.146293538008186,0.6803999050277115,0.09765625,2.8820579597335687
