d,N,p_frw,rep,bin_label,t_mean,H_local,H_local_sq,n_elements,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width
4,128,1.5,4,early,0.7531573651929507,2.0411377489858644,4.166243310335082,64,138,0.671875,3.0,0.046875,21.333333333333332
4,128,1.5,4,late,0.9504556990306786,1.5799602106081712,2.4962742671050164,64,2,0.96875,2.0,0.03125,32.0
4,128,1.5,5,early,0.7665135830667857,2.0097740902215224,4.039191893725748,64,140,0.6875,4.0,0.0625,16.0
4,128,1.5,5,late,0.9496979151695195,1.5811231251068953,2.499950336747795,64,0,1.0,1.0,0.015625,64.0
4,128,1.5,6,early,0.7492048818694209,2.0555666837236366,4.225354391234589,64,118,0.703125,4.0,0.0625,16.0
4,128,1.5,6,late,0.941011547545915,1.5961435505804737,2.547674234059641,64,1,0.984375,2.0,0.03125,32.0
4,128,1.5,7,early,0.721189230740982,2.1353862267249193,4.559874337286488,64,174,0.65625,3.0,0.046875,21.333333333333332
4,128,1.5,7,late,0.9353799059302609,1.6061803055947697,2.5798151740805078,64,3,0.96875,2.0,0.03125,32.0
4,128,2.0,0,early,0.7930243549121194,2.5610079826647545,6.5587618872725955,64,111,0.734375,3.0,0.046875,21.333333333333332
4,128,2.0,0,late,0.9556036018727323,2.094325450912403,4.38619909433944,64,1,0.984375,2.0,0.03125,32.0
4,128,2.0,1,early,0.7894680037510856,2.5771519392151445,6.64171211780038,64,129,0.734375,3.0,0.046875,21.333333333333332
4,128,2.0,1,late,0.959988676624969,2.084938333742297,4.346967855508106,64,1,0.984375,2.0,0.03125,32.0
4,128,2.0,2,early,0.8343275719049565,2.4283949916791743,5.897102235612497,64,90,0.8125,4.0,0.0625,16.0
4,128,2.0,2,late,0.9674681921843508,2.068546969977407,4.2788865670027105,64,1,0.984375,2.0,0.03125,32.0
4,128,2.0,3,early,0.792293556551203,2.5595353017682134,6.551220960997699,64,93,0.703125,3.0,0.046875,21.333333333333332
4,128,2.0,3,late,0.9543908266395115,2.0970868078070724,4.397773079478457,64,1,0.984375,2.0,0.03125,32.0
4,128,2.0,4,early,0.7798831819414223,2.6110470061962063,6.817566468566172,64,141,0.65625,3.0,0.046875,21.333333333333332
4,128,2.0,4,late,0.9614875248134145,2.081671110586961,4.333354612652352,64,0,1.0,1.0,0.015625,64.0
4,128,2.0,5,early,0.815657391020384,2.471085746833526,6.106264768203806,64,43,0.796875,2.0,0.03125,32.0
4,128,2.0,5,late,0.9607836266401457,2.0838092212399846,4.342260870524791,64,1,0.984375,2.0,0.03125,32.0
4,128,2.0,6,early,0.7950315154822738,2.5473148624463446,6.48881300844004,64,97,0.8125,3.0,0.046875,21.333333333333332
4,128,2.0,6,late,0.955031840325473,2.096023976130372,4.393316508513373,64,2,0.96875,2.0,0.03125,32.0
4,128,2.0,7,early,0.7965272750692609,2.545426788276836,6.479197534477329,64,137,0.734375,4.0,0.0625,16.0
4,128,2.0,7,late,0.9595203601004145,2.0858254879080387,4.3506679660068075,64,0,1.0,1.0,0.015625,64.0
4,256,0.4,0,early,0.5025430637900616,0.9280888104201803,0.8613488400271454,128,777,0.53125,4.0,0.03125,32.0
4,256,0.4,0,late,0.8787766930089953,0.458965346005123,0.21064918883360229,128,78,0.75,2.0,0.015625,64.0
4,256,0.4,1,early,0.4809535761434768,0.9893649412168453,0.9788429869090117,128,784,0.5390625,5.0,0.0390625,25.6
4,256,0.4,1,late,0.8602119600661897,0.4691183418039556,0.22007201861689293,128,76,0.7734375,3.0,0.0234375,42.666666666666664
4,256,0.4,2,early,0.49565538371494455,0.9247654175307507,0.8551910774608237,128,750,0.4609375,5.0,0.0390625,25.6
4,256,0.4,2,late,0.8669791393957156,0.4650468965494673,0.21626861599029093,128,72,0.7578125,3.0,0.0234375,42.666666666666664
4,256,0.4,3,early,0.5215115673240347,0.8855739413034374,0.784241205515704,128,721,0.5546875,4.0,0.03125,32.0
4,256,0.4,3,late,0.8730291008525868,0.4617020762091165,0.21316880717580883,128,42,0.8125,2.0,0.015625,64.0
4,256,0.4,4,early,0.533203823242187,0.9083528749362573,0.8251049454049638,128,901,0.53125,5.0,0.0390625,25.6
4,256,0.4,4,late,0.8729728551109506,0.4608478448815796,0.21238073613199646,128,39,0.8046875,3.0,0.0234375,42.666666666666664
4,256,0.4,5,early,0.5102329952879339,0.8843971253955918,0.7821582754079861,128,728,0.4921875,5.0,0.0390625,25.6
4,256,0.4,5,late,0.8860304749831721,0.4546336678703247,0.20669177196122474,128,67,0.765625,2.0,0.015625,64.0
4,256,0.4,6,early,0.520517113112408,0.8865428551496846,0.7859582340169545,128,793,0.4765625,4.0,0.03125,32.0
4,256,0.4,6,late,0.8837595516312443,0.4551142410710404,0.2071289724256691,128,44,0.7890625,3.0,0.0234375,42.666666666666664
4,256,0.4,7,early,0.5173283882617298,0.8727017891525339,0.7616084127900338,128,644,0.5703125,4.0,0.03125,32.0
4,256,0.4,7,late,0.8589254766007304,0.47006481450029125,0.22096092983119323,128,71,0.7578125,3.0,0.0234375,42.666666666666664
4,256,0.5,0,early,0.5439884588961466,1.0463338743105086,1.0948145765296393,128,828,0.578125,5.0,0.0390625,25.6
4,256,0.5,0,late,0.8843522241078581,0.5690312125594674,0.3237965208668978,128,64,0.7890625,3.0,0.0234375,42.666666666666664
4,256,0.5,1,early,0.5316777191922488,1.0548851828166073,1.112782748926027,128,812,0.484375,4.0,0.03125,32.0
4,256,0.5,1,late,0.8776373250804008,0.5737029522251818,0.3291350773918892,128,47,0.8203125,2.0,0.015625,64.0
4,256,0.5,2,early,0.519417567557327,1.1105790176360633,1.2333857544134834,128,984,0.4921875,5.0,0.0390625,25.6
4,256,0.5,2,late,0.8739131714641275,0.5759697759011659,0.33174118275163933,128,61,0.7265625,3.0,0.0234375,42.666666666666664
4,256,0.5,3,early,0.5312958283238696,1.065646142791628,1.1356017016466746,128,866,0.5390625,5.0,0.0390625,25.6
4,256,0.5,3,late,0.8769028902629341,0.5739928209486782,0.3294677585006214,128,51,0.8046875,3.0,0.0234375,42.666666666666664
4,256,0.5,4,early,0.50580005664234,1.1372807760702344,1.2934075636189146,128,954,0.53125,5.0,0.0390625,25.6
4,256,0.5,4,late,0.8636790738498304,0.5838556085571329,0.34088737164362004,128,78,0.765625,3.0,0.0234375,42.666666666666664
4,256,0.5,5,early,0.5383422798402775,1.0439172630248479,1.0897632520412894,128,793,0.5078125,5.0,0.0390625,25.6
4,256,0.5,5,late,0.8940744194735448,0.5631905405700603,0.3171835849875968,128,65,0.7734375,3.0,0.0234375,42.666666666666664
4,256,0.5,6,early,0.5279165428731184,1.0927704362960031,1.194147226442557,128,810,0.4921875,5.0,0.0390625,25.6
4,256,0.5,6,late,0.8933908784507603,0.5636533162375104,0.31770506090554285,128,58,0.78125,2.0,0.015625,64.0
4,256,0.5,7,early,0.5564625646333471,0.9970495357094357,0.9941077766584012,128,658,0.5390625,4.0,0.03125,32.0
4,256,0.5,7,late,0.892417076594717,0.5635861616988345,0.3176293616584248,128,48,0.7734375,2.0,0.015625,64.0
4,256,0.67,0,early,0.5671523237314748,1.2820147041754297,1.6435617017220145,128,654,0.5625,5.0,0.0390625,25.6
4,256,0.67,0,late,0.8794339790035883,0.7674413365319706,0.5889662050179773,128,74,0.734375,3.0,0.0234375,42.666666666666664
4,256,0.67,1,early,0.6236152300961566,1.191542033282622,1.4197724170792854,128,938,0.59375,5.0,0.0390625,25.6
4,256,0.67,1,late,0.9104970363484098,0.7384509921816922,0.5453098678541256,128,22,0.8671875,2.0,0.015625,64.0
4,256,0.67,2,early,0.5867645707684455,1.2853586295930506,1.652146806669325,128,1152,0.5546875,6.0,0.046875,21.333333333333332
4,256,0.67,2,late,0.8909738424121304,0.7559781748466377,0.5715030008444535,128,40,0.8125,3.0,0.0234375,42.666666666666664
4,256,0.67,3,early,0.6176106075365617,1.175331167062179,1.381403352267744,128,781,0.578125,4.0,0.03125,32.0
4,256,0.67,3,late,0.9143046790474101,0.7354619288635494,0.5409042488076926,128,30,0.84375,2.0,0.015625,64.0
4,256,0.67,4,early,0.5896945604869903,1.2778285757415935,1.6328458689817893,128,1104,0.515625,5.0,0.0390625,25.6
4,256,0.67,4,late,0.8957827283740096,0.751328517939289,0.5644945418688485,128,39,0.8203125,3.0,0.0234375,42.666666666666664
4,256,0.67,5,early,0.5995882438671554,1.2972137807601816,1.6827635929941245,128,1253,0.5234375,5.0,0.0390625,25.6
4,256,0.67,5,late,0.9170554587296317,0.7330307074357072,0.5373340180436934,128,21,0.890625,2.0,0.015625,64.0
4,256,0.67,6,early,0.604663584705913,1.2748802169696292,1.6253195676205288,128,1284,0.5546875,5.0,0.0390625,25.6
4,256,0.67,6,late,0.915544883919738,0.7342050044920931,0.5390569886212345,128,16,0.9140625,2.0,0.015625,64.0
4,256,0.67,7,early,0.5671058666430474,1.3717256391005876,1.8816312289659156,128,1271,0.5,5.0,0.0390625,25.6
4,256,0.67,7,late,0.8999798709315108,0.7477087055010356,0.5590683082820345,128,36,0.859375,2.0,0.015625,64.0
4,256,1.0,0,early,0.7022424142244479,1.4790098589887366,2.1874701629858824,128,596,0.640625,4.0,0.03125,32.0
4,256,1.0,0,late,0.9275744749368026,1.080697246837066,1.1679065393212142,128,15,0.90625,2.0,0.015625,64.0
4,256,1.0,1,early,0.6751583560008609,1.5751018669263397,2.4809458911948408,128,953,0.5703125,5.0,0.0390625,25.6
4,256,1.0,1,late,0.9302557551551234,1.077377921616915,1.1607431859875834,128,12,0.9296875,2.0,0.015625,64.0
4,256,1.0,2,early,0.6808776901899747,1.5578167594847514,2.426793056131572,128,862,0.5546875,5.0,0.0390625,25.6
4,256,1.0,2,late,0.9283144960378151,1.0796124042789867,1.1655629434730543,128,9,0.9375,2.0,0.015625,64.0
4,256,1.0,3,early,0.6876667667114957,1.510853827271369,2.2826792873805437,128,661,0.640625,5.0,0.0390625,25.6
4,256,1.0,3,late,0.9292147476143666,1.0790719014381278,1.1643961684732966,128,17,0.890625,2.0,0.015625,64.0
4,256,1.0,4,early,0.6995164714721153,1.498396944622709,2.2451934036546697,128,738,0.609375,5.0,0.0390625,25.6
4,256,1.0,4,late,0.9380205141980614,1.0679816154019763,1.1405847308366148,128,10,0.9296875,2.0,0.015625,64.0
4,256,1.0,5,early,0.6543920158831276,1.7005633326664276,2.891915648409547,128,1420,0.5234375,6.0,0.046875,21.333333333333332
4,256,1.0,5,late,0.9269178728103096,1.0819421713335404,1.1705988621099361,128,15,0.921875,2.0,0.015625,64.0
4,256,1.0,6,early,0.6874966675798168,1.5242425723640434,2.323315419406956,128,692,0.5546875,4.0,0.03125,32.0
4,256,1.0,6,late,0.9304189626879091,1.0771208290097896,1.1601892802867364,128,19,0.8828125,2.0,0.015625,64.0
4,256,1.0,7,early,0.6904210881455368,1.512413739539264,2.287395319547141,128,766,0.609375,5.0,0.0390625,25.6
4,256,1.0,7,late,0.9281671618568195,1.0795517230775311,1.1654319227996663,128,13,0.9375,3.0,0.0234375,42.666666666666664
4,256,1.5,0,early,0.7341260155777296,2.1141512325811442,4.469635434224371,128,930,0.609375,5.0,0.0390625,25.6
4,256,1.5,0,late,0.9503411173731426,1.580260246660544,2.4972224471756435,128,6,0.953125,2.0,0.015625,64.0
4,256,1.5,1,early,0.7558240353497933,2.03565729674021,4.143900629771658,128,630,0.6484375,4.0,0.03125,32.0
4,256,1.5,1,late,0.9504718961501315,1.5799740940426807,2.4963181378459898,128,5,0.9609375,2.0,0.015625,64.0
4,256,1.5,2,early,0.754607004987546,2.0675975026522027,4.274959432973625,128,820,0.59375,6.0,0.046875,21.333333333333332
4,256,1.5,2,late,0.9520160863115601,1.5771242348184322,2.4873208520516252,128,6,0.96875,2.0,0.015625,64.0
4,256,1.5,3,early,0.7341811895396189,2.1166230391772,4.4800930899757265,128,771,0.6640625,5.0,0.0390625,25.6
4,256,1.5,3,late,0.9461222471505535,1.5878564999617673,2.521288264470834,128,18,0.890625,2.0,0.015625,64.0
4,256,1.5,4,early,0.74795607636826,2.0803023607829436,4.327657912279088,128,744,0.6484375,6.0,0.046875,21.333333333333332
4,256,1.5,4,late,0.9426446139192771,1.5933990651359478,2.538920580776112,128,4,0.9765625,2.0,0.015625,64.0
4,256,1.5,5,early,0.7521088825550095,2.061974657604692,4.251739488603986,128,919,0.609375,4.0,0.03125,32.0
4,256,1.5,5,late,0.9516748497569378,1.5776207014701025,2.4888870777070182,128,3,0.9765625,2.0,0.015625,64.0
4,256,1.5,6,early,0.7399083832834181,2.1053131386499504,4.432343411772106,128,951,0.5859375,5.0,0.0390625,25.6
4,256,1.5,6,late,0.9514534567752644,1.5789119247015648,2.4929628659647998,128,4,0.9765625,2.0,0.015625,64.0
4,256,1.5,7,early,0.7523764791710559,2.065317285872009,4.265535491321722,128,851,0.640625,5.0,0.0390625,25.6
4,256,1.5,7,late,0.9519697539907643,1.5773225449182462,2.487946410707373,128,5,0.96875,2.0,0.015625,64.0
4,256,2.0,0,early,0.7867222837618935,2.5832844408071676,6.6733585021164,128,469,0.703125,4.0,0.03125,32.0
4,256,2.0,0,late,0.9578723782174623,2.0900247252935644,4.36820335233844,128,9,0.9375,2.0,0.015625,64.0
4,256,2.0,1,early,0.787279516043764,2.6107510306573616,6.816020944078476,128,681,0.671875,6.0,0.046875,21.333333333333332
4,256,2.0,1,late,0.9593618697715305,2.086540655037858,4.353651905125814,128,6,0.9609375,2.0,0.015625,64.0
4,256,2.0,2,early,0.8153759014526241,2.495834432340585,6.22918951365685,128,406,0.65625,4.0,0.03125,32.0
4,256,2.0,2,late,0.9638614601418862,2.0764025643920814,4.311447609414012,128,3,0.9765625,2.0,0.015625,64.0
4,256,2.0,3,early,0.7884157977709854,2.6081029907503765,6.8022012103610585,128,951,0.6171875,5.0,0.0390625,25.6
4,256,2.0,3,late,0.9617810930801083,2.080775660920599,4.329627351079556,128,3,0.9765625,2.0,0.015625,64.0
4,256,2.0,4,early,0.8105752378584448,2.4963067488604325,6.231547384406142,128,319,0.71875,4.0,0.03125,32.0
4,256,2.0,4,late,0.9630451496398069,2.0781854042039862,4.318854574246486,128,5,0.9609375,2.0,0.015625,64.0
4,256,2.0,5,early,0.7937021675149349,2.5803542988854637,6.658228307776693,128,858,0.6015625,5.0,0.0390625,25.6
4,256,2.0,5,late,0.9646613815960247,2.074368450229112,4.303004467305928,128,1,0.9921875,2.0,0.015625,64.0
4,256,2.0,6,early,0.8000369222620358,2.541956464020479,6.461542664975496,128,726,0.71875,4.0,0.03125,32.0
4,256,2.0,6,late,0.9499113178765013,2.1074773741452244,4.4414608825340505,128,10,0.9375,3.0,0.0234375,42.666666666666664
4,256,2.0,7,early,0.790329970520796,2.599553675850861,6.757679313629723,128,817,0.65625,5.0,0.0390625,25.6
4,256,2.0,7,late,0.9594658895169381,2.085761005401009,4.350398971651429,128,2,0.984375,2.0,0.015625,64.0
4,512,0.4,0,early,0.5073892495921434,0.9327328580383232,0.8699905844643387,256,3337,0.48828125,6.0,0.0234375,42.666666666666664
4,512,0.4,0,late,0.8617195417284262,0.4683791153162409,0.21937899566442448,256,312,0.6875,3.0,0.01171875,85.33333333333333
4,512,0.4,1,early,0.5128406446929017,0.8967358127667853,0.804135117898507,256,2614,0.4765625,5.0,0.01953125,51.2
4,512,0.4,1,late,0.8691811229297899,0.4644798165054702,0.2157414999409553,256,310,0.67578125,3.0,0.01171875,85.33333333333333
4,512,0.4,2,early,0.5226318974789117,0.9083312186096825,0.8250656027009508,256,3421,0.43359375,5.0,0.01953125,51.2
4,512,0.4,2,late,0.8851415279693436,0.4547830215690739,0.20682759670749673,256,189,0.7265625,3.0,0.01171875,85.33333333333333
4,512,0.4,3,early,0.5157806188058258,0.9077589540922274,0.8240263187346146,256,3642,0.4375,6.0,0.0234375,42.666666666666664
4,512,0.4,3,late,0.8794391417569298,0.4580432537112449,0.20980362227038385,256,196,0.7265625,3.0,0.01171875,85.33333333333333
4,512,0.4,4,early,0.49096801593779826,0.9571494454363102,0.9161350608990362,256,3347,0.44140625,5.0,0.01953125,51.2
4,512,0.4,4,late,0.8795608307029732,0.4582690592610569,0.21001053067601405,256,222,0.69921875,3.0,0.01171875,85.33333333333333
4,512,0.4,5,early,0.5029554357083933,0.9125739193728931,0.8327911583196036,256,3065,0.4609375,5.0,0.01953125,51.2
4,512,0.4,5,late,0.8747837820085562,0.4609334735020332,0.21245966699464952,256,267,0.69921875,3.0,0.01171875,85.33333333333333
4,512,0.4,6,early,0.5182349181403763,0.896918748206931,0.804463240885088,256,3033,0.4765625,5.0,0.01953125,51.2
4,512,0.4,6,late,0.8775447913464789,0.4590870236355945,0.21076089527058892,256,227,0.7109375,3.0,0.01171875,85.33333333333333
4,512,0.4,7,early,0.5101436944180281,0.9466502651212387,0.8961467244541116,256,3959,0.4453125,5.0,0.01953125,51.2
4,512,0.4,7,late,0.8843730268798597,0.455372924679092,0.20736450053079,256,191,0.73046875,3.0,0.01171875,85.33333333333333
4,512,0.5,0,early,0.5440125646180158,1.0337604560709948,1.0686606805361112,256,3322,0.44921875,6.0,0.0234375,42.666666666666664
4,512,0.5,0,late,0.884452081159433,0.5689728476548982,0.323730101368524,256,205,0.7109375,3.0,0.01171875,85.33333333333333
4,512,0.5,1,early,0.567830484146071,0.9970421319384541,0.9940930128603778,256,3364,0.51953125,6.0,0.0234375,42.666666666666664
4,512,0.5,1,late,0.8901422451182538,0.5645632276784438,0.31873163804670235,256,147,0.75390625,3.0,0.01171875,85.33333333333333
4,512,0.5,2,early,0.5406098468816147,1.0553499922898353,1.1137636062261553,256,3485,0.45703125,6.0,0.0234375,42.666666666666664
4,512,0.5,2,late,0.888511506841069,0.5660257326472314,0.3203851300188351,256,183,0.73046875,3.0,0.01171875,85.33333333333333
4,512,0.5,3,early,0.5180010388177452,1.1298603413371198,1.2765843909264327,256,3808,0.41796875,6.0,0.0234375,42.666666666666664
4,512,0.5,3,late,0.8786877636013759,0.5729824734539378,0.32830891488539254,256,260,0.68359375,3.0,0.01171875,85.33333333333333
4,512,0.5,4,early,0.5326082199919613,1.0752890561361041,1.1562465542460738,256,3653,0.453125,5.0,0.01953125,51.2
4,512,0.5,4,late,0.8852360420715977,0.5689100065434372,0.3236585955452537,256,253,0.68359375,3.0,0.01171875,85.33333333333333
4,512,0.5,5,early,0.5278230064035706,1.0934024759836714,1.195528974487223,256,3663,0.44921875,6.0,0.0234375,42.666666666666664
4,512,0.5,5,late,0.8815012786707425,0.5710383054654067,0.32608474630880313,256,197,0.7265625,3.0,0.01171875,85.33333333333333
4,512,0.5,6,early,0.5677721066431756,0.9817410252471492,0.9638154406533237,256,3064,0.45703125,6.0,0.0234375,42.666666666666664
4,512,0.5,6,late,0.8959344473752562,0.5608261451736583,0.3145259651103452,256,160,0.734375,3.0,0.01171875,85.33333333333333
4,512,0.5,7,early,0.5537540853408045,0.9983716771428222,0.9967460057209715,256,2718,0.484375,5.0,0.01953125,51.2
4,512,0.5,7,late,0.8850459031380585,0.5687108330268216,0.3234320116020613,256,160,0.73828125,3.0,0.01171875,85.33333333333333
4,512,0.67,0,early,0.5869858543261506,1.2857973222081411,1.6532747537976262,256,4305,0.4140625,7.0,0.02734375,36.57142857142857
4,512,0.67,0,late,0.905942752755412,0.742520911924057,0.5513373046445332,256,101,0.7890625,3.0,0.01171875,85.33333333333333
4,512,0.67,1,early,0.5923849752501699,1.2733671386304772,1.621463869743969,256,3816,0.47265625,6.0,0.0234375,42.666666666666664
4,512,0.67,1,late,0.9055018590102435,0.7430237596485334,0.5520843074022416,256,132,0.7734375,3.0,0.01171875,85.33333333333333
4,512,0.67,2,early,0.6132520229393961,1.249206713786013,1.5605174137680498,256,4694,0.5234375,6.0,0.0234375,42.666666666666664
4,512,0.67,2,late,0.910881074674827,0.7383361360671641,0.5451402498225898,256,90,0.82421875,3.0,0.01171875,85.33333333333333
4,512,0.67,3,early,0.595933226666142,1.2392893009523376,1.5358379714549335,256,3623,0.46484375,6.0,0.0234375,42.666666666666664
4,512,0.67,3,late,0.9055067676779704,0.7434990397464267,0.5527908221038587,256,125,0.78125,3.0,0.01171875,85.33333333333333
4,512,0.67,4,early,0.588734251889361,1.2497811830999592,1.5619530056307338,256,3683,0.47265625,6.0,0.0234375,42.666666666666664
4,512,0.67,4,late,0.9061162504372406,0.7428129466906781,0.5517710737712882,256,131,0.78125,3.0,0.01171875,85.33333333333333
4,512,0.67,5,early,0.6036487287594262,1.2101453645846343,1.4644518034256775,256,3434,0.49609375,6.0,0.0234375,42.666666666666664
4,512,0.67,5,late,0.9019264593140108,0.7460235870251342,0.5565511923978479,256,103,0.78125,3.0,0.01171875,85.33333333333333
4,512,0.67,6,early,0.5746941791730362,1.3366756887626154,1.7867018969290125,256,4971,0.47265625,6.0,0.0234375,42.666666666666664
4,512,0.67,6,late,0.897277466062835,0.750428197348333,0.5631424793754686,256,139,0.78125,3.0,0.01171875,85.33333333333333
4,512,0.67,7,early,0.5976799231117603,1.2081753619307485,1.4596877051764952,256,2676,0.47265625,6.0,0.0234375,42.666666666666664
4,512,0.67,7,late,0.9101317533257711,0.7395714395324031,0.546965914172031,256,133,0.7890625,3.0,0.01171875,85.33333333333333
4,512,1.0,0,early,0.6773200323388602,1.5766294929695421,2.4857605581013953,256,3358,0.53125,6.0,0.0234375,42.666666666666664
4,512,1.0,0,late,0.9298522095139148,1.0780267061004354,1.1621415790657545,256,68,0.83984375,3.0,0.01171875,85.33333333333333
4,512,1.0,1,early,0.6626229469496018,1.6478587679850545,2.7154385192252217,256,4736,0.48828125,7.0,0.02734375,36.57142857142857
4,512,1.0,1,late,0.9291510474213224,1.0789970035630898,1.1642345336981264,256,57,0.84765625,2.0,0.0078125,128.0
4,512,1.0,2,early,0.6675219902767736,1.594164124267686,2.5413592551021584,256,4136,0.53515625,6.0,0.0234375,42.666666666666664
4,512,1.0,2,late,0.9213778551648166,1.0880329004428646,1.1838155924461125,256,74,0.81640625,3.0,0.01171875,85.33333333333333
4,512,1.0,3,early,0.6750935685926478,1.586579072372384,2.5172331528900145,256,3466,0.51953125,7.0,0.02734375,36.57142857142857
4,512,1.0,3,late,0.929431074821411,1.0784198070461235,1.1629892802293982,256,63,0.84765625,3.0,0.01171875,85.33333333333333
4,512,1.0,4,early,0.6817057615566936,1.5537587252171492,2.4141661761884206,256,3527,0.5390625,6.0,0.0234375,42.666666666666664
4,512,1.0,4,late,0.9261865449426916,1.0826199559232976,1.1720659689633628,256,73,0.83203125,2.0,0.0078125,128.0
4,512,1.0,5,early,0.6668334157863385,1.5705404429309946,2.4665972828818847,256,3137,0.51953125,6.0,0.0234375,42.666666666666664
4,512,1.0,5,late,0.9281484218969082,1.080122156694837,1.1666638733831058,256,64,0.8515625,3.0,0.01171875,85.33333333333333
4,512,1.0,6,early,0.6814942833349864,1.580725478893135,2.4986930396219313,256,4017,0.51171875,6.0,0.0234375,42.666666666666664
4,512,1.0,6,late,0.9340414082013875,1.0726216422760109,1.1505171874788866,256,39,0.88671875,2.0,0.0078125,128.0
4,512,1.0,7,early,0.6740237353192149,1.5760630448519806,2.4839747213480963,256,3975,0.4765625,6.0,0.0234375,42.666666666666664
4,512,1.0,7,late,0.9380171347601014,1.0683211212848087,1.141310018183231,256,48,0.875,3.0,0.01171875,85.33333333333333
4,512,1.5,0,early,0.7329299214092362,2.1348878136462277,4.557745976855171,256,3844,0.578125,7.0,0.02734375,36.57142857142857
4,512,1.5,0,late,0.9407411905331666,1.5972532352477218,2.5512178975093143,256,36,0.90625,2.0,0.0078125,128.0
4,512,1.5,1,early,0.7503690348200132,2.067234982699719,4.273460473697507,256,3216,0.5546875,6.0,0.0234375,42.666666666666664
4,512,1.5,1,late,0.9497907889743167,1.5811350939264566,2.4999881852458246,256,25,0.921875,2.0,0.0078125,128.0
4,512,1.5,2,early,0.737246203163102,2.1042329271333466,4.427796211632172,256,3063,0.6015625,6.0,0.0234375,42.666666666666664
4,512,1.5,2,late,0.9420674371320368,1.5949036296499848,2.5437175878706957,256,29,0.921875,2.0,0.0078125,128.0
4,512,1.5,3,early,0.7443544439878642,2.084033741099665,4.343196634041865,256,3479,0.61328125,6.0,0.0234375,42.666666666666664
4,512,1.5,3,late,0.9444135532958535,1.5906055427943433,2.5300259927680875,256,31,0.90625,2.0,0.0078125,128.0
4,512,1.5,4,early,0.7530405266991742,2.0587453619947147,4.238432465534749,256,2899,0.59375,6.0,0.0234375,42.666666666666664
4,512,1.5,4,late,0.9484981735456556,1.5835167234248018,2.50752521336602,256,36,0.89453125,2.0,0.0078125,128.0
4,512,1.5,5,early,0.7566152620155788,2.03040548818257,4.1225464464419,256,2057,0.59765625,5.0,0.01953125,51.2
4,512,1.5,5,late,0.9471329000458515,1.585699974883942,2.5144444103469343,256,21,0.9296875,2.0,0.0078125,128.0
4,512,1.5,6,early,0.7376832172253187,2.0959172706411944,4.392869205372033,256,2691,0.55078125,7.0,0.02734375,36.57142857142857
4,512,1.5,6,late,0.9378746723966809,1.6017276412672212,2.565531436799456,256,25,0.9296875,2.0,0.0078125,128.0
4,512,1.5,7,early,0.7472285828404405,2.077863060435961,4.317514897924298,256,3314,0.56640625,6.0,0.0234375,42.666666666666664
4,512,1.5,7,late,0.9483981572110132,1.5834480245807252,2.507307646548601,256,25,0.91796875,2.0,0.0078125,128.0
4,512,2.0,0,early,0.7938581748679614,2.5825695368117163,6.669665412467883,256,3258,0.6171875,6.0,0.0234375,42.666666666666664
4,512,2.0,0,late,0.9617560227964715,2.080927625129059,4.3302597810252665,256,7,0.9765625,2.0,0.0078125,128.0
4,512,2.0,1,early,0.7905401184034265,2.5992064610196155,6.755874227006114,256,2340,0.64453125,7.0,0.02734375,36.57142857142857
4,512,2.0,1,late,0.9587206557674175,2.087964232968517,4.359594638155807,256,13,0.95703125,2.0,0.0078125,128.0
4,512,2.0,2,early,0.7839391412339456,2.603836924657439,6.779966730209509,256,2653,0.61328125,6.0,0.0234375,42.666666666666664
4,512,2.0,2,late,0.9545064127722362,2.0976613167904254,4.4001829999589415,256,19,0.9296875,2.0,0.0078125,128.0
4,512,2.0,3,early,0.8007850527867267,2.5262957648616426,6.382170291557872,256,1230,0.6328125,5.0,0.01953125,51.2
4,512,2.0,3,late,0.9545204348787303,2.097011345281925,4.397456582241109,256,18,0.94140625,2.0,0.0078125,128.0
4,512,2.0,4,early,0.7956485802975706,2.5731942624353836,6.621328712230378,256,2716,0.5703125,6.0,0.0234375,42.666666666666664
4,512,2.0,4,late,0.9602085693070974,2.0842697702659727,4.3441804752445705,256,15,0.94921875,2.0,0.0078125,128.0
4,512,2.0,5,early,0.8048985397854318,2.5235263823131935,6.368185402230714,256,1842,0.63671875,5.0,0.01953125,51.2
4,512,2.0,5,late,0.9600449099440045,2.084869573155611,4.346681137070059,256,16,0.94140625,2.0,0.0078125,128.0
4,512,2.0,6,early,0.7986186498522485,2.552449329126783,6.514997577759764,256,2417,0.59375,7.0,0.02734375,36.57142857142857
4,512,2.0,6,late,0.9623080827197801,2.0796647078196964,4.325005296950783,256,7,0.97265625,2.0,0.0078125,128.0
4,512,2.0,7,early,0.7988700919726244,2.550306060849624,6.504061004006326,256,2273,0.578125,6.0,0.0234375,42.666666666666664
4,512,2.0,7,late,0.9589058934537737,2.0873297910713156,4.356945656693822,256,7,0.97265625,2.0,0.0078125,128.0
