d,N,p_frw,rep,H_eff_sq,R_eff,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,b1_mean,b1_std,b1_neg_frac,eig_min,eig_max,eig_gap,eig_spread
4,128,0.5,1,0.25,0.0,1200,0.453125,6.0,0.046875,21.333333333333332,13.86442289539028,0.6498948232214194,0.3046875,1.5243143431162354,0.75,23.310740550227056,0.4453125,-41.642496063743444,43.7136963278067,4.395281575512563,85.35619239155014
4,128,0.5,2,0.25,0.0,1347,0.453125,6.0,0.046875,21.333333333333332,14.337208778404378,0.6720566614877053,0.3203125,1.5217947156155072,0.453125,20.683197957143257,0.4296875,-37.62360811451063,40.80548083855833,2.569395645881194,78.42908895306897
4,128,0.5,3,0.25,0.0,1493,0.453125,6.0,0.046875,21.333333333333332,14.102797200870786,0.6610686187908181,0.359375,1.5388020929279491,-3.46875,24.6589035327506,0.5,-47.224646616461996,50.02506802835493,3.3937636755516607,97.24971464481692
4,128,0.5,4,0.25,0.0,833,0.5,5.0,0.0390625,25.6,14.44437606821423,0.5642334401646184,0.3671875,1.4154317071226497,1.2265625,15.588063764739793,0.3984375,-34.55155507477058,36.623278037764386,1.932541805518511,71.17483311253497
4,128,0.5,5,0.25,0.0,1646,0.546875,5.0,0.0390625,25.6,15.447977213862014,0.6034366099164848,0.3984375,1.436289176227486,-4.1328125,28.63738026321269,0.4375,-51.71446005762205,53.90897761649184,9.548061936477573,105.62343767411389
4,128,0.5,6,0.25,0.0,1477,0.5,6.0,0.046875,21.333333333333332,12.00925568976788,0.5629338604578694,0.2890625,1.5952243608072303,0.9921875,21.063333104350882,0.3984375,-42.65602548794766,45.283818627327506,1.6693546357223141,87.93984411527516
4,128,0.5,7,0.25,0.0,1285,0.453125,5.0,0.0390625,25.6,15.173661390712526,0.592721148074708,0.34375,1.3913548413732801,2.3671875,18.64255510491638,0.4140625,-42.6397208034207,44.46902632386613,0.6624618263640727,87.10874712728683
4,128,0.67,0,0.4489000000000001,3.493773076526684,1069,0.5078125,5.0,0.0390625,25.6,13.484806264830059,0.5267502447199242,0.328125,1.4532060157974893,1.9765625,17.492170053586655,0.4609375,-35.787949033378254,37.43004399237877,0.592059975865503,73.21799302575702
4,128,0.67,1,0.4489000000000001,3.4420342318623507,1298,0.546875,5.0,0.0390625,25.6,14.207040508142432,0.5549625198493138,0.3203125,1.4293165814108368,-3.9921875,20.072717839516496,0.5078125,-45.5393283611726,47.426206895236305,4.714180290072818,92.96553525640891
4,128,0.67,2,0.4489000000000001,4.281662185437091,1117,0.515625,6.0,0.046875,21.333333333333332,14.613540144521982,0.685009694274468,0.3515625,1.5267216580554714,0.5390625,17.593456855350905,0.4140625,-45.55370727895862,48.2810178973386,7.34354632392369,93.83472517629721
4,128,0.67,3,0.4489000000000001,3.2381538542273196,921,0.515625,4.0,0.03125,32.0,13.601470508735444,0.4250459533979826,0.3828125,1.291930503566485,-0.171875,17.718770667977363,0.515625,-37.88303434270356,39.938408895360325,3.946746893642839,77.82144323806389
4,128,0.67,4,0.4489000000000001,3.1964988762969426,1152,0.4609375,5.0,0.0390625,25.6,16.365818036383025,0.6392897670462119,0.390625,1.3512565139659485,4.03125,17.81587139147283,0.4375,-42.24874627227093,44.19637617080788,5.085309161760435,86.44512244307882
4,128,0.67,5,0.4489000000000001,4.018143120528226,1358,0.5,5.0,0.0390625,25.6,13.215142829345432,0.5162165167713059,0.3125,1.4415147184248045,-0.2890625,21.1752923326006,0.390625,-43.73853621745098,45.78110785031139,2.0482403339971,89.51964406776237
4,128,0.67,6,0.4489000000000001,3.7665742446058825,1078,0.5703125,6.0,0.046875,21.333333333333332,14.197026292697903,0.6654856074702142,0.3125,1.5603533799868234,3.1484375,19.66083108133005,0.421875,-43.82960875387091,46.65710841036703,3.710260010936672,90.48671716423794
4,128,0.67,7,0.4489000000000001,2.8372273307713063,747,0.5703125,4.0,0.03125,32.0,14.19506956657839,0.4435959239555747,0.359375,1.2740123614680483,-1.921875,21.206429366689125,0.46875,-44.35577743994579,46.46473115486879,11.582501509761926,90.82050859481458
4,128,1.0,0,1.0,10.117023062425346,646,0.65625,4.0,0.03125,32.0,15.7797338380595,0.49311668243935936,0.3515625,1.2183989357950287,-1.3515625,13.408014070271323,0.46875,-40.82050017101365,42.64506643238807,3.8967579037310216,83.46556660340173
4,128,1.0,1,1.0,12.425356685894817,1106,0.53125,5.0,0.0390625,25.6,16.49969696691427,0.6445194127700887,0.3984375,1.382201075803803,0.2265625,20.899018683507457,0.46875,-44.44304022020292,46.34908130217906,2.5499299730328033,90.79212152238198
4,128,1.0,2,1.0,11.90578825028069,932,0.5625,5.0,0.0390625,25.6,15.396103403134184,0.601410289184929,0.3671875,1.4090528768161463,1.1171875,15.512908482610337,0.515625,-42.91485099196712,45.16641409167966,9.622828470647391,88.08126508364678
4,128,1.0,3,1.0,11.345660553996616,824,0.59375,5.0,0.0390625,25.6,17.3735431043872,0.6786540275151249,0.390625,1.3530202142740606,-1.109375,18.487425783742175,0.4921875,-45.42991081114437,47.15437841110552,3.243034648914815,92.58428922224988
4,128,1.0,4,1.0,11.285738831879913,867,0.578125,4.0,0.03125,32.0,14.300349646075091,0.4468859264398466,0.390625,1.2841221256975328,-0.1953125,19.76267733702455,0.5234375,-37.547428284332156,39.57864738602322,0.39388972353432905,77.12607567035538
4,128,1.0,5,1.0,10.738444701160763,637,0.5546875,4.0,0.03125,32.0,22.045407685048602,0.6889189901577688,0.484375,1.13352236772234,0.9296875,11.003680913782613,0.3671875,-34.445523189837594,36.46201303978686,10.170040418183305,70.90753622962445
4,128,1.0,6,1.0,11.562906968467674,904,0.578125,5.0,0.0390625,25.6,19.417517864031954,0.7584967915637482,0.46875,1.3253638146501403,-1.2265625,20.051579911158964,0.5078125,-42.95916111965389,44.874700277021354,3.2185059095743327,87.83386139667525
4,128,1.0,7,1.0,12.730666153568233,1187,0.59375,6.0,0.046875,21.333333333333332,17.065234314893605,0.7999328585106378,0.34375,1.4215834648932446,-0.6484375,25.29346192810691,0.390625,-63.60395405558579,65.26610557547622,6.741695242178729,128.87005963106202
4,128,1.5,0,2.25,26.202650983041266,532,0.6484375,4.0,0.03125,32.0,20.346989949375804,0.6358434359179939,0.484375,1.1749928908968292,1.046875,8.938906685628561,0.296875,-33.669002927384675,35.65231508560312,8.324883907316728,69.3213180129878
4,128,1.5,1,2.25,33.640097971320316,659,0.6328125,6.0,0.046875,21.333333333333332,20.58046538724418,0.9647093150270709,0.453125,1.2931615385042523,0.9921875,13.72298260090873,0.4296875,-45.951565514875305,48.43041076124994,8.383553119223173,94.38197627612524
4,128,1.5,2,2.25,28.875786890598338,720,0.6640625,5.0,0.0390625,25.6,24.344198487524704,0.9509452534189337,0.484375,1.1272233535119838,1.1796875,13.81769336402946,0.3984375,-51.28594998423976,53.41389700947239,11.860612165372082,104.69984699371216
4,128,1.5,3,2.25,27.734262240766697,649,0.609375,5.0,0.0390625,25.6,20.943734146517425,0.8181146150983368,0.4765625,1.249856750877101,1.796875,15.186527425134917,0.3515625,-41.071385303732654,43.11215535387687,9.226401475365648,84.18354065760953
4,128,1.5,4,2.25,27.15842512485989,579,0.6171875,4.0,0.03125,32.0,24.464259645450134,0.7645081139203167,0.5,1.0550382818346853,0.875,13.662791625432922,0.40625,-36.499062511867706,38.50106518785258,8.171730409962468,75.00012769972028
4,128,1.5,5,2.25,26.699936266605295,479,0.6640625,5.0,0.0390625,25.6,17.88407112488653,0.6985965283158799,0.4296875,1.3235376014866334,1.65625,10.5426496165575,0.265625,-37.482794835221014,39.67339534424184,14.330225392167826,77.15619017946285
4,128,1.5,6,2.25,27.650980486622842,508,0.6875,4.0,0.03125,32.0,14.370107863199914,0.4490658707249973,0.421875,1.2864517874379104,0.609375,12.544442479017352,0.34375,-35.63604948642283,37.59003320287901,6.770309299792135,73.22608268930185
4,128,1.5,7,2.25,29.167934910114194,705,0.6015625,4.0,0.03125,32.0,18.027756377319946,0.5633673867912483,0.3984375,1.217753728451692,0.609375,18.913551017970555,0.484375,-41.235640463656836,43.173086073579896,6.949879945678347,84.40872653723673
4,128,2.0,0,4.0,49.77984906495184,465,0.703125,4.0,0.03125,32.0,22.814469093099667,0.7129521591593646,0.4453125,1.0677332675230482,1.4296875,11.810141030163177,0.421875,-31.341632851937685,33.318750111441965,3.563446024984554,64.66038296337965
4,128,2.0,1,4.0,50.09774702808937,499,0.640625,4.0,0.03125,32.0,16.688319268278637,0.5215099771337074,0.3984375,1.2425642889464146,1.546875,11.03818611613226,0.40625,-35.47825426255686,37.393045775427815,10.632024629473062,72.87130003798467
4,128,2.0,2,4.0,46.26424179836781,289,0.7734375,4.0,0.03125,32.0,27.08320512790168,0.8463501602469276,0.515625,0.9694389401529944,0.7109375,8.16830033551006,0.265625,-42.973820868351496,44.925568571597424,35.928513995178946,87.89938943994892
4,128,2.0,3,4.0,49.75045500318846,412,0.6875,4.0,0.03125,32.0,17.277152543170995,0.5399110169740936,0.3828125,1.1889089676984086,-1.015625,11.808355341002192,0.3671875,-30.10762362432483,31.97223684834183,5.295495083416874,62.07986047266666
4,128,2.0,4,4.0,50.83692198883388,531,0.6953125,4.0,0.03125,32.0,23.42007685726074,0.7318774017893981,0.4765625,1.0689192431384327,1.421875,12.144706521129896,0.421875,-38.86792012953576,40.88128166472475,15.045548597356138,79.74920179426051
4,128,2.0,5,4.0,47.273544170157024,218,0.71875,4.0,0.03125,32.0,27.75788176356402,0.8674338051113756,0.5625,0.9499174096896549,0.15625,4.030038577668953,0.328125,-15.115217639987167,17.44416694709744,3.5600828674121185,32.55938458708461
4,128,2.0,6,4.0,49.43926012558734,400,0.6640625,4.0,0.03125,32.0,18.01388353465182,0.5629338604578694,0.40625,1.210535909906236,0.8203125,7.998470160120856,0.3359375,-37.23479026379873,39.372286365594505,13.169767606992544,76.60707662939323
4,128,2.0,7,4.0,49.228496029083416,465,0.6796875,4.0,0.03125,32.0,21.805962487356524,0.6814363277298914,0.453125,1.1318368014231195,1.1484375,11.09130419782064,0.5,-38.82674052741891,40.773537265765285,9.521206389495951,79.6002777931842
4,256,0.4,0,0.16000000000000003,-1.933676361381144,5367,0.390625,6.0,0.0234375,42.666666666666664,21.89875694087579,0.5132521158017763,0.26953125,1.6294051560065905,3.4453125,28.21009587501155,0.40625,-56.27985296572581,57.7547761736061,5.753326665105774,114.03462913933191
4,256,0.4,1,0.16000000000000003,-2.2842655626997237,5348,0.39453125,6.0,0.0234375,42.666666666666664,19.71181258929669,0.4619956075616412,0.265625,1.6666152114434656,-0.296875,31.351425250447146,0.46484375,-53.29764766687697,55.541106053253614,3.029944698718694,108.83875372013058
4,256,0.4,2,0.16000000000000003,-1.8751998712443965,5066,0.40234375,6.0,0.0234375,42.666666666666664,21.69997439834639,0.5085931499612436,0.296875,1.6393520546098808,0.45703125,27.70714084286799,0.41796875,-49.60273967557937,51.264558425391726,1.0400449956039353,100.8672981009711
4,256,0.4,3,0.16000000000000003,-1.8173028426715052,4229,0.42578125,6.0,0.0234375,42.666666666666664,25.236657640996935,0.5914841634608657,0.30078125,1.5764393326941755,0.59375,26.413756329562442,0.453125,-50.96461177756827,53.07680089812153,2.142563731296427,104.0414126756898
4,256,0.4,4,0.16000000000000003,-2.03849270284114,4724,0.44140625,7.0,0.02734375,36.57142857142857,21.453319042963578,0.5866141925810354,0.2890625,1.747675378156744,-0.21875,30.820153081019892,0.47265625,-55.794363970685936,57.92465733887471,1.6266715253703836,113.71902130956065
4,256,0.4,5,0.16000000000000003,-1.7161221102832163,5087,0.390625,6.0,0.0234375,42.666666666666664,18.30907485981261,0.4291189420268581,0.25,1.6863678334210384,1.09765625,33.46234816187943,0.453125,-55.22242503353378,57.77719809701794,1.2232831722599613,112.99962313055173
4,256,0.4,6,0.16000000000000003,-1.7777119069181324,4886,0.43359375,7.0,0.02734375,36.57142857142857,26.890556721948442,0.7352886603657778,0.3359375,1.61927229915015,1.83984375,29.161352956020163,0.43359375,-54.15854303780272,56.49165621376304,1.7025746732135545,110.65019925156577
4,256,0.4,7,0.16000000000000003,-1.721107650428997,4167,0.3828125,6.0,0.0234375,42.666666666666664,22.61759393824983,0.5300998579277304,0.31640625,1.6384799745358143,1.96484375,26.86894434636549,0.44921875,-49.98938523146432,51.65919168387301,3.9306326064001595,101.64857691533733
4,256,0.5,0,0.25,0.0,4926,0.43359375,7.0,0.02734375,36.57142857142857,28.51494416645992,0.7797055045516385,0.3203125,1.6092485187463552,1.6171875,31.02383687730845,0.41015625,-62.72456836583045,65.38875637560074,9.584355235230717,128.1133247414312
4,256,0.5,1,0.25,0.0,4938,0.4296875,5.0,0.01953125,51.2,15.144636014114042,0.2957936721506649,0.27734375,1.5656669229208735,3.5625,28.50198732106237,0.41796875,-55.02106485045668,57.24942495437606,3.06532618451687,112.27048980483275
4,256,0.5,2,0.25,0.0,5439,0.38671875,6.0,0.0234375,42.666666666666664,20.63707558955214,0.4836814591301283,0.2734375,1.6671399172263786,1.62890625,30.202296198777848,0.4296875,-55.002581211947344,57.668542207709685,1.1350309461696213,112.67112341965702
4,256,0.5,3,0.25,0.0,5058,0.41015625,7.0,0.02734375,36.57142857142857,23.945516388293672,0.6547602137424051,0.30078125,1.696116443774956,-1.04296875,27.170506711074115,0.4609375,-60.64605999918222,62.01013024394794,5.894367506385436,122.65619024313017
4,256,0.5,4,0.25,0.0,5357,0.3984375,7.0,0.02734375,36.57142857142857,22.81513997863914,0.623851483790914,0.28125,1.7313483007386632,-1.64453125,32.722594231169595,0.45703125,-60.119086893349014,61.983032210183794,2.4724564845625636,122.1021191035328
4,256,0.5,5,0.25,0.0,4982,0.390625,7.0,0.02734375,36.57142857142857,23.897741332944552,0.6534538645727026,0.26953125,1.6768700954935352,0.29296875,28.81534878431152,0.42578125,-58.53060607586772,60.693468078410696,4.163570574583879,119.22407415427841
4,256,0.5,6,0.25,0.0,4875,0.40625,7.0,0.02734375,36.57142857142857,26.462140842327624,0.723574163657396,0.30078125,1.634361016610946,1.18359375,28.472462785733182,0.4296875,-52.98032499804238,54.6721876709605,2.3422582771195124,107.65251266900287
4,256,0.5,7,0.25,0.0,4150,0.41015625,5.0,0.01953125,51.2,19.85346317396539,0.3877629526165115,0.31640625,1.5322100246793258,-1.6875,27.328656548575527,0.4921875,-49.457997466349894,51.405310890364554,0.7238676641750885,100.86330835671444
4,256,0.67,0,0.4489000000000001,3.7377052720196677,4394,0.3828125,7.0,0.02734375,36.57142857142857,20.006121512156813,0.5470423850980379,0.26953125,1.7863617897198487,-2.76171875,29.54766176528861,0.4609375,-52.963409854647104,55.44213587553265,1.7981718264384625,108.40554573017975
4,256,0.67,1,0.4489000000000001,3.4004884691750843,4011,0.48046875,6.0,0.0234375,42.666666666666664,28.99808422790873,0.679642599091611,0.328125,1.5227501912904327,2.078125,28.144884463866166,0.43359375,-52.84987117001216,54.85023996581039,2.742094300101215,107.70011113582254
4,256,0.67,2,0.4489000000000001,3.9921996013316994,4854,0.453125,8.0,0.03125,32.0,29.154759474226502,0.9110862335695782,0.34765625,1.6581993193715894,2.3515625,26.033208913013272,0.42578125,-52.82981578755289,54.2183697307187,0.7924854868859796,107.0481855182716
4,256,0.67,3,0.4489000000000001,3.1951783672264944,3897,0.44921875,6.0,0.0234375,42.666666666666664,28.575436226863722,0.6697367865671185,0.33984375,1.5212349036833623,2.5859375,26.315996603702732,0.42578125,-52.9507105293316,55.22416660363869,3.139179412710881,108.1748771329703
4,256,0.67,4,0.4489000000000001,3.8142649406759768,4903,0.4609375,6.0,0.0234375,42.666666666666664,26.100234141137932,0.6117242376829203,0.34375,1.6051406988854051,-2.71484375,31.307084336665493,0.4921875,-56.950647955309414,58.96021889290296,2.0586450473176825,115.91086684821238
4,256,0.67,5,0.4489000000000001,4.17423711435219,4930,0.4765625,7.0,0.02734375,36.57142857142857,29.606259680089583,0.8095461631274495,0.3046875,1.5852440217385328,2.390625,31.525593366491535,0.421875,-70.84617201360707,73.03563986992992,18.008467118213893,143.881811883537
4,256,0.67,6,0.4489000000000001,4.055900476353303,4918,0.48828125,7.0,0.02734375,36.57142857142857,28.83379536415629,0.7884240919886486,0.34375,1.6218013466089953,-0.29296875,31.834596166144834,0.5,-57.64521914019873,58.91162906579805,4.977335997548629,116.55684820599679
4,256,0.67,7,0.4489000000000001,4.6904089655328525,5560,0.4453125,7.0,0.02734375,36.57142857142857,25.076210370201718,0.6856776273102032,0.28125,1.6731990638614063,0.0546875,28.68819677632848,0.46484375,-56.52129450344612,60.3220979632648,5.277995612501535,116.84339246671092
4,256,1.0,0,1.0,10.408201809268489,2691,0.54296875,5.0,0.01953125,51.2,28.847183571364468,0.5634215541282123,0.375,1.4412395932133129,0.375,23.96889260061883,0.46484375,-55.008953311339994,56.9875528472478,3.1229594483486522,111.99650615858779
4,256,1.0,1,1.0,11.667663965157013,3587,0.53125,6.0,0.0234375,42.666666666666664,33.62373500305336,0.7880562891340632,0.34375,1.4622984359216429,-0.70703125,22.343817949525175,0.50390625,-54.15412714838871,56.25654155447516,1.3442265947245247,110.41066870286387
4,256,1.0,2,1.0,11.451338863040311,3600,0.55078125,6.0,0.0234375,42.666666666666664,32.917405055009354,0.7715016809767817,0.39453125,1.4778302199452664,0.84375,23.61886080947809,0.4453125,-52.51724993116182,54.53027008592635,6.130854148632672,107.04752001708817
4,256,1.0,3,1.0,10.7071060653096,3066,0.51171875,6.0,0.0234375,42.666666666666664,29.75828549422086,0.6974598162708014,0.3515625,1.502167334543894,-0.71484375,21.76168719706921,0.53515625,-51.039866690484125,52.657793993395686,2.6693460576557584,103.6976606838798
4,256,1.0,4,1.0,10.597564867861736,3102,0.5390625,6.0,0.0234375,42.666666666666664,35.11726387721889,0.8230608721223177,0.359375,1.433816642360216,0.0859375,25.38901316999331,0.48828125,-59.37978490356495,61.533892332306046,11.161521568226561,120.913677235871
4,256,1.0,5,1.0,13.972222320643546,4723,0.49609375,7.0,0.02734375,36.57142857142857,31.707850054868757,0.8670115249378176,0.3828125,1.5650742349254831,-0.0546875,28.76570456771994,0.45703125,-57.98304970604033,59.39541635482439,5.913841593243895,117.37846606086472
4,256,1.0,6,1.0,10.868203628037085,3117,0.51953125,5.0,0.01953125,51.2,28.568514137070554,0.5579787917396593,0.36328125,1.4445553490167518,0.359375,26.517309905218045,0.4609375,-61.76350542949514,63.662152483732385,9.805499952626988,125.42565791322752
4,256,1.0,7,1.0,10.759706860669553,3079,0.546875,6.0,0.0234375,42.666666666666664,29.623564193991843,0.6943022857966838,0.36328125,1.533743312650931,1.3359375,25.66347031280247,0.43359375,-55.27972234455476,56.86279088298528,4.549647324000816,112.14251322754004
4,256,1.5,0,2.25,28.660983770520396,3395,0.5703125,6.0,0.0234375,42.666666666666664,32.448249396367885,0.7605058452273723,0.3984375,1.482440763820155,-1.47265625,29.30149104259604,0.5078125,-63.22793232134237,64.84200774833039,1.6006656364201106,128.06994006967275
4,256,1.5,1,2.25,27.171959119950735,2397,0.57421875,5.0,0.01953125,51.2,31.94620478241508,0.6239493121565445,0.3515625,1.3933637442058724,0.046875,18.087400386301372,0.46875,-61.011388060736145,62.73977251478097,8.605280969097578,123.7511605755171
4,256,1.5,2,2.25,28.226726638293254,2756,0.62109375,6.0,0.0234375,42.666666666666664,34.81219454284503,0.8159108095979304,0.41015625,1.4291715388325428,-1.765625,21.633663140101238,0.4765625,-66.92389279815498,68.76466650208286,13.808449056090687,135.68855930023784
4,256,1.5,3,2.25,29.014585589459983,2840,0.5390625,6.0,0.0234375,42.666666666666664,36.49505293719806,0.8553528032155796,0.41015625,1.3945492989208657,1.32421875,20.995729648005767,0.48828125,-48.91210087221071,51.10479838099011,1.6225462320235948,100.01689925320082
4,256,1.5,4,2.25,28.59760967490119,2515,0.578125,7.0,0.02734375,36.57142857142857,35.11148425416693,0.9600796475748771,0.37890625,1.4438339539993736,0.17578125,21.378388788731215,0.41796875,-62.16286096724163,64.15709712739367,10.28409199680739,126.3199580946353
4,256,1.5,5,2.25,27.748436090604237,3000,0.58984375,5.0,0.01953125,51.2,35.329307946802466,0.6900255458359856,0.37109375,1.343925375333125,-2.3828125,23.2782493347297,0.57421875,-62.29819060523683,64.87782481676336,6.078654052907481,127.1760154220002
4,256,1.5,6,2.25,28.678280808196842,3226,0.5625,6.0,0.0234375,42.666666666666664,36.8223965663411,0.8630249195236195,0.37109375,1.4141179589100692,1.49609375,25.174546614412165,0.4609375,-67.44052988239598,69.35667662270842,13.8996759591342,136.79720650510438
4,256,1.5,7,2.25,27.908425085699033,2876,0.58203125,6.0,0.0234375,42.666666666666664,42.22821594884424,0.9897238113010368,0.48046875,1.2870332368038875,-1.5546875,22.419755725193433,0.40234375,-61.443492096642395,63.49192907259706,5.162535580197975,124.93542116923945
4,256,2.0,0,4.0,50.28774431033875,1928,0.59375,5.0,0.01953125,51.2,33.582138109417635,0.6559011349495631,0.33984375,1.3524947370216627,-0.359375,17.469497691959404,0.4765625,-52.09208576651677,54.306139382713305,4.475778029814684,106.39822514923007
4,256,2.0,1,4.0,51.79908554143266,2147,0.625,6.0,0.0234375,42.666666666666664,38.5904421097015,0.9044634869461289,0.41796875,1.3460268912093074,0.484375,19.390108776367786,0.4453125,-60.15526502147902,61.96823824498869,7.3967480154038014,122.12350326646771
4,256,2.0,2,4.0,48.23791534913841,1461,0.66015625,5.0,0.01953125,51.2,41.85403206382868,0.8174615637466539,0.40625,1.221739929896198,1.20703125,14.031497400902138,0.3828125,-54.40997407157383,56.309746663403814,8.552746404689302,110.71972073497764
4,256,2.0,3,4.0,51.23098460429405,2846,0.64453125,6.0,0.0234375,42.666666666666664,45.3566116704304,1.0630455860257124,0.52734375,1.2624917478894022,0.2734375,22.836276938975708,0.5,-62.03064726705113,63.98535847421673,5.706704802305069,126.01600574126786
4,256,2.0,4,4.0,47.872465267987415,1406,0.609375,5.0,0.01953125,51.2,34.26018096858217,0.6691441595426204,0.36328125,1.3241650042004305,1.171875,13.189786161434727,0.41796875,-53.22600150750418,55.09189769459242,7.949105691173855,108.3178992020966
4,256,2.0,5,4.0,50.26272832284556,2658,0.6328125,6.0,0.0234375,42.666666666666664,34.73071007368295,0.8140010173519442,0.375,1.420712603259304,1.09375,19.855311592556284,0.41796875,-66.30961403741004,68.67095215256579,13.813989660732865,134.98056618997583
4,256,2.0,6,4.0,49.697494150250535,2168,0.66796875,6.0,0.0234375,42.666666666666664,42.0423067344735,0.9853665640892226,0.4765625,1.2901608068676458,2.0546875,23.107699134213767,0.5,-65.30006307257813,67.29667342508941,7.197790336654386,132.59673649766754
4,256,2.0,7,4.0,51.14577715758897,2591,0.640625,6.0,0.0234375,42.666666666666664,42.06608557443342,0.9859238806507834,0.45703125,1.2598233027054755,-2.66015625,22.59851986249511,0.4609375,-61.823626019048504,63.84031251917122,6.691954764388882,125.66393853821972
4,512,0.4,0,0.16000000000000003,-2.0510483954022214,19638,0.34765625,7.0,0.013671875,73.14285714285714,35.25996747194258,0.482069867780465,0.232421875,1.8161805871687455,-0.130859375,40.1881860463865,0.4609375,-72.98591090817914,76.10572941112463,8.466385748317975,149.09164031930376
4,512,0.4,1,0.16000000000000003,-1.874630936010175,18130,0.337890625,7.0,0.013671875,73.14285714285714,35.985824873646216,0.49199369944438187,0.22265625,1.8037024080036583,1.1484375,41.21586463436857,0.458984375,-68.8344532934957,71.73446942632545,4.613060783940824,140.56892271982116
4,512,0.4,2,0.16000000000000003,-1.9467119362431524,20349,0.37109375,7.0,0.013671875,73.14285714285714,37.395296004515146,0.5112638125617306,0.24609375,1.8046232033391623,1.42578125,37.73243537166861,0.48046875,-69.51904537673705,71.20163009642928,0.9345855407317885,140.72067547316635
4,512,0.4,3,0.16000000000000003,-1.9133814125168602,21011,0.369140625,8.0,0.015625,64.0,36.08323710533743,0.5638005797708974,0.2265625,1.8809702929538124,0.35546875,42.091077418115276,0.45703125,-68.65173735977784,71.60237903268622,2.1192103407126837,140.25411639246406
4,512,0.4,4,0.16000000000000003,-2.0820832308112474,22555,0.353515625,7.0,0.013671875,73.14285714285714,38.838230691746325,0.5309914352387193,0.2578125,1.7843327555677908,0.5234375,43.675734260383,0.455078125,-68.64107955665685,70.04975009524095,0.28384618136814765,138.6908296518978
4,512,0.4,5,0.16000000000000003,-1.8515283624146397,19902,0.35546875,7.0,0.013671875,73.14285714285714,32.58583641237213,0.44550948220040026,0.2265625,1.836510832909943,4.4375,40.65638210970081,0.416015625,-70.85818066086985,73.69259743938306,3.5300359009522566,144.5507781002529
4,512,0.4,6,0.16000000000000003,-1.850307473002398,19121,0.36328125,7.0,0.013671875,73.14285714285714,39.89424796143127,0.5454291713476932,0.26953125,1.775965438090407,2.513671875,38.68179239745535,0.453125,-71.3693355795417,73.33876489849757,4.140349598376176,144.70810047803928
4,512,0.4,7,0.16000000000000003,-2.1533928639756335,22003,0.37109375,7.0,0.013671875,73.14285714285714,44.292626188722174,0.605563248673936,0.265625,1.721052048437793,1.107421875,41.020790550838626,0.478515625,-72.45424994711826,74.6217320926495,2.100088311754064,147.07598203976775
4,512,0.5,0,0.25,0.0,19292,0.36328125,8.0,0.015625,64.0,42.47646407129482,0.6636947511139816,0.240234375,1.8153239513753663,-2.978515625,41.613942874313544,0.52734375,-72.55060602343208,74.09978755730586,5.455618700732018,146.65039358073795
4,512,0.5,1,0.25,0.0,17737,0.384765625,8.0,0.015625,64.0,42.655597522482324,0.6664937112887863,0.2578125,1.81051334691741,3.349609375,37.750114339693226,0.423828125,-74.04558943565283,76.278002448933,7.994520140500271,150.32359188458582
4,512,0.5,2,0.25,0.0,19146,0.369140625,8.0,0.015625,64.0,43.260836792646536,0.6759505748851021,0.25390625,1.822095150919504,1.740234375,36.92719957829281,0.439453125,-70.24012626937021,71.63567691452013,3.7223837859203,141.87580318389035
4,512,0.5,3,0.25,0.0,21944,0.34765625,8.0,0.015625,64.0,32.64965543462902,0.5101508661660784,0.2109375,1.9268442836738373,-0.994140625,40.6804665200969,0.5,-69.93665130316892,71.12984026078047,1.3480785052738185,141.0664915639494
4,512,0.5,4,0.25,0.0,20390,0.345703125,7.0,0.013671875,73.14285714285714,39.527309082017034,0.5404124288557016,0.255859375,1.7963384249814092,-0.80078125,38.45268195314403,0.4609375,-65.78924694667903,69.02241373816797,2.380680539294616,134.811660684847
4,512,0.5,5,0.25,0.0,21014,0.36328125,8.0,0.015625,64.0,34.14674215792775,0.533542846217621,0.2109375,1.921475639808948,-1.408203125,39.86916310989911,0.462890625,-71.91059552410879,74.24284987397398,1.8492851969362363,146.15344539808277
4,512,0.5,6,0.25,0.0,17844,0.380859375,8.0,0.015625,64.0,41.982139059366666,0.6559709228026042,0.263671875,1.831792456722669,1.11328125,37.40455117506957,0.4375,-67.16316745512587,69.39475105391463,1.299243222397223,136.55791850904052
4,512,0.5,7,0.25,0.0,17489,0.376953125,7.0,0.013671875,73.14285714285714,40.79015487460029,0.5576778986761759,0.26953125,1.7705434782748832,-0.515625,38.74420004477283,0.45703125,-70.91629577327865,72.88312561861363,4.52632658986667,143.79942139189228
4,512,0.67,0,0.4489000000000001,3.8721878493061896,19556,0.419921875,9.0,0.017578125,56.888888888888886,45.26329011570818,0.795643771565183,0.271484375,1.8596213250722657,-1.59765625,38.04466734322743,0.46875,-72.81339383039449,74.94438044008956,3.545915948841383,147.75777427048405
4,512,0.67,1,0.4489000000000001,3.96906066806607,18257,0.396484375,8.0,0.015625,64.0,48.36837809974612,0.7557559078085331,0.263671875,1.7457036672342374,0.3203125,40.212459899294196,0.470703125,-70.26846823927215,72.54940668843132,3.2943604830006876,142.81787492770349
