d,N,hubble,rep,R_dS,H2,n_causal_pairs,w_max,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width,max_layer_width_ratio,min_layer_width,layer_entropy
4,256,2.0,5,48.0,4.0,141,233.0,0.91015625,3.0,0.01171875,85.33333333333333,59.56695579112821,0.6980502631772837,145.0,0.56640625,4.0,0.7515670718901608
4,256,2.0,6,48.0,4.0,57,236.0,0.921875,3.0,0.01171875,85.33333333333333,86.58842622172756,1.0147081197858698,205.0,0.80078125,3.0,0.5438863073195751
4,256,2.0,7,48.0,4.0,47,236.0,0.921875,3.0,0.01171875,85.33333333333333,91.81261109213459,1.0759290362359524,213.0,0.83203125,1.0,0.47120340047952725
4,512,0.0,0,0.0,0.0,22813,129.0,0.251953125,7.0,0.013671875,73.14285714285714,36.23111753108122,0.49534730999525106,101.0,0.197265625,1.0,1.758645568945586
4,512,0.0,1,0.0,0.0,24289,130.0,0.25390625,6.0,0.01171875,85.33333333333333,17.68866554856213,0.2072890493972125,100.0,0.1953125,48.0,1.7675228953781223
4,512,0.0,2,0.0,0.0,23311,127.0,0.248046875,7.0,0.013671875,73.14285714285714,29.8349199593294,0.40789929631895666,113.0,0.220703125,11.0,1.8366942703823013
4,512,0.0,3,0.0,0.0,22468,129.0,0.251953125,8.0,0.015625,64.0,32.18695387886216,0.5029211543572213,94.0,0.18359375,3.0,1.900982981139836
4,512,0.0,4,0.0,0.0,22342,129.0,0.251953125,7.0,0.013671875,73.14285714285714,33.150861102492264,0.45323442913563644,100.0,0.1953125,6.0,1.8019433681797614
4,512,0.0,5,0.0,0.0,23687,128.0,0.25,8.0,0.015625,64.0,35.199431813596085,0.5499911220874388,104.0,0.203125,1.0,1.8652400293775697
4,512,0.0,6,0.0,0.0,23384,129.0,0.251953125,7.0,0.013671875,73.14285714285714,33.22833804118996,0.454293684156894,102.0,0.19921875,4.0,1.7952118838659659
4,512,0.0,7,0.0,0.0,23582,127.0,0.248046875,7.0,0.013671875,73.14285714285714,30.196634492835084,0.4128446122067297,105.0,0.205078125,5.0,1.817958343893794
4,512,0.25,0,0.75,0.0625,16498,164.0,0.3203125,7.0,0.013671875,73.14285714285714,34.7169311161348,0.4746455426034055,104.0,0.203125,5.0,1.787180428871954
4,512,0.25,1,0.75,0.0625,17290,167.0,0.326171875,7.0,0.013671875,73.14285714285714,37.17306463951927,0.5082254931184276,108.0,0.2109375,4.0,1.7637623534614373
4,512,0.25,2,0.75,0.0625,16968,157.0,0.306640625,7.0,0.013671875,73.14285714285714,41.522553497823225,0.567691161103052,112.0,0.21875,1.0,1.7066602688975965
4,512,0.25,3,0.75,0.0625,15204,154.0,0.30078125,7.0,0.013671875,73.14285714285714,39.58870174838332,0.5412517817161783,109.0,0.212890625,1.0,1.7322873010278157
4,512,0.25,4,0.75,0.0625,17121,161.0,0.314453125,7.0,0.013671875,73.14285714285714,34.085726260326,0.4660157887153945,106.0,0.20703125,8.0,1.8005592464983255
4,512,0.25,5,0.75,0.0625,16788,163.0,0.318359375,7.0,0.013671875,73.14285714285714,37.869809201784896,0.5177512976806529,113.0,0.220703125,2.0,1.7530187094566134
4,512,0.25,6,0.75,0.0625,15554,165.0,0.322265625,7.0,0.013671875,73.14285714285714,36.376713789489685,0.4973378838406793,117.0,0.228515625,1.0,1.7627211316077829
4,512,0.25,7,0.75,0.0625,15850,157.0,0.306640625,7.0,0.013671875,73.14285714285714,42.133897352635785,0.5760493778680674,116.0,0.2265625,2.0,1.7113284970850167
4,512,0.5,0,3.0,0.25,10916,202.0,0.39453125,6.0,0.01171875,85.33333333333333,39.961092188388555,0.4682940490826784,136.0,0.265625,17.0,1.6623991202404806
4,512,0.5,1,3.0,0.25,9559,207.0,0.404296875,6.0,0.01171875,85.33333333333333,44.64925033587412,0.5232334023735249,136.0,0.265625,7.0,1.613523692103304
4,512,0.5,2,3.0,0.25,9228,205.0,0.400390625,6.0,0.01171875,85.33333333333333,46.053109437788116,0.5396848762240796,151.0,0.294921875,6.0,1.6043617654538203
4,512,0.5,3,3.0,0.25,12871,208.0,0.40625,7.0,0.013671875,73.14285714285714,44.47608850809153,0.6080715225715639,131.0,0.255859375,1.0,1.6856043901962743
4,512,0.5,4,3.0,0.25,11027,198.0,0.38671875,7.0,0.013671875,73.14285714285714,52.286104604319846,0.7148490863871855,142.0,0.27734375,1.0,1.5981524658518007
4,512,0.5,5,3.0,0.25,11514,199.0,0.388671875,6.0,0.01171875,85.33333333333333,34.79782879561437,0.40778705619860595,123.0,0.240234375,20.0,1.6904294566950084
4,512,0.5,6,3.0,0.25,9976,214.0,0.41796875,5.0,0.009765625,102.4,36.82173271316818,0.359587233527033,144.0,0.28125,52.0,1.5409454038558876
4,512,0.5,7,3.0,0.25,11036,209.0,0.408203125,6.0,0.01171875,85.33333333333333,43.00258390169388,0.5039365300979752,156.0,0.3046875,14.0,1.6443102376219572
4,512,1.0,0,12.0,1.0,4436,313.0,0.611328125,5.0,0.009765625,102.4,71.41316405257507,0.6973941802009284,207.0,0.404296875,5.0,1.3110497948527982
4,512,1.0,1,12.0,1.0,3938,322.0,0.62890625,4.0,0.0078125,128.0,80.60397012554654,0.6297185166058323,251.0,0.490234375,51.0,1.1919123197827426
4,512,1.0,2,12.0,1.0,3743,294.0,0.57421875,5.0,0.009765625,102.4,69.41930567212553,0.6779229069543509,201.0,0.392578125,9.0,1.3454128145573179
4,512,1.0,3,12.0,1.0,3955,308.0,0.6015625,5.0,0.009765625,102.4,74.61259947220711,0.7286386667207725,218.0,0.42578125,4.0,1.3007992226260474
4,512,1.0,4,12.0,1.0,3959,317.0,0.619140625,5.0,0.009765625,102.4,83.77254920318468,0.8180913008123504,241.0,0.470703125,2.0,1.237546173995702
4,512,1.0,5,12.0,1.0,4068,314.0,0.61328125,5.0,0.009765625,102.4,75.82769942441878,0.7405048771915896,222.0,0.43359375,3.0,1.2903453622948302
4,512,1.0,6,12.0,1.0,3873,300.0,0.5859375,5.0,0.009765625,102.4,78.68316211236049,0.7683902550035204,223.0,0.435546875,7.0,1.284637635834837
4,512,1.0,7,12.0,1.0,4365,300.0,0.5859375,5.0,0.009765625,102.4,66.23171445765239,0.6467940865005115,198.0,0.38671875,3.0,1.3409984743649994
4,512,2.0,0,48.0,4.0,293,469.0,0.916015625,3.0,0.005859375,170.66666666666666,117.3551116152263,0.6876276071204667,284.0,0.5546875,9.0,0.7611949108527458
4,512,2.0,1,48.0,4.0,318,457.0,0.892578125,3.0,0.005859375,170.66666666666666,119.15349577564041,0.698165014310393,295.0,0.576171875,10.0,0.7606754624299009
4,512,2.0,2,48.0,4.0,139,464.0,0.90625,3.0,0.005859375,170.66666666666666,162.6454904248979,0.9530009204583861,390.0,0.76171875,1.0,0.5604186010640282
4,512,2.0,3,48.0,4.0,338,464.0,0.90625,3.0,0.005859375,170.66666666666666,107.5804608446885,0.6303542627618467,273.0,0.533203125,22.0,0.834366695786272
4,512,2.0,4,48.0,4.0,276,472.0,0.921875,3.0,0.005859375,170.66666666666666,119.125517370918,0.6980010783452227,280.0,0.546875,5.0,0.7358794445359165
4,512,2.0,5,48.0,4.0,200,464.0,0.90625,3.0,0.005859375,170.66666666666666,141.45513619361992,0.8288386886344917,349.0,0.681640625,3.0,0.6548407419300083
4,512,2.0,6,48.0,4.0,353,459.0,0.896484375,3.0,0.005859375,170.66666666666666,109.59420098202682,0.6421535213790635,265.0,0.517578125,17.0,0.8134197973292745
4,512,2.0,7,48.0,4.0,235,465.0,0.908203125,4.0,0.0078125,128.0,141.30286621296824,1.1039286422888144,350.0,0.68359375,1.0,0.709200190746139
