seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_100000,52,1.74,1.5,KR_like,-85.52668240825751,0.7239309903327072,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,1.5,lorentzian_like_2d,-75.90468141384657,1.3754383654606142,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.74,2.0,KR_like,-77.72211804135789,0.888609103990949,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,2.0,lorentzian_like_2d,-75.11218014048549,1.4522659010754129,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.76,0.0,KR_like,-108.94037550895641,0.25485283940068043,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,0.2,KR_like,-105.80434963562087,0.311981973255649,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,0.2,lorentzian_like_2d,-77.96249946791168,1.1923556102382507,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,0.4,KR_like,-102.66832376228531,0.372724368655881,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,0.4,lorentzian_like_2d,-77.64281370189357,1.2183485573152197,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,0.6,KR_like,-99.53229788894976,0.4355709813691576,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,0.6,lorentzian_like_2d,-77.32312793587546,1.2451060022219558,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,0.8,KR_like,-96.39627201561422,0.4997285524155977,15.680129366677747,108.94037550895641,sis,4
offset_100000,52,1.76,0.8,lorentzian_like_2d,-77.00344216985737,1.2725797225470281,1.5984288300905345,78.2821852339298,exact,4
offset_100000,52,1.76,1.0,KR_like,-93.26024614227866,0.5647504704339993,15.680129366677747,108.94037550895641,sis,4
