n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
60,1.0,random_layered_k6_longjump,A4,0.22711314533226792,0.1537728445853105,0.26533904704633304,-0.7274726535118925,-0.5003595081796246,16
60,1.0,interval_order,A4,0.34739861952615764,0.5477439068114622,0.30617173219257565,-0.8773001162568711,-0.5299014967307135,16
60,1.0,random_layered_k6_uniform,A4,0.444054887071622,0.24357735500956193,0.2614209419565843,-0.7510692387930853,-0.3070143517214632,16
60,1.0,lorentzian_like_2d,A4,1.286124067860791,0.41244693457608156,0.25868654520421724,-1.1969616367443932,0.08916243111639781,16
60,1.0,random_layered_k8_uniform,A4,1.5066237858866818,0.2972431250538809,0.27377861572930945,-1.0803239047055775,0.4262998811811042,16
60,1.0,lorentzian_like_4d,A4,1.640392579515044,1.028970535109374,0.2890202185166675,1.3252363006884416,2.965628880203486,16
60,1.0,absolute_layered,A4,2.5980773756466276,1.561699391503259,3.1438606096743524e-16,0.5548655535068135,3.152942929153441,16
60,1.0,transitive_percolation,A4,2.755626771252821,0.45603869406387104,0.34247947546853513,-0.10436676620448031,2.6512600050483406,16
60,1.0,lorentzian_like_5d,A4,5.190267565887315,1.7908772155937576,0.27717413544365144,1.8640079046840525,7.054275470571367,16
60,1.0,KR_2layer,A4,7.245401495284397,0.13496909990317074,0.4401563856207083,2.0168837761332346,9.262285271417632,16
80,0.0,KR_2layer,A4,-1.8906738775156593,0.06320582328132517,0.3724922315323871,1.8906738775156593,7.094850047916422,16
80,0.0,lorentzian_like_5d,A4,-1.711481837837139,0.15448689852310124,0.23225119071973888,1.711481837837139,4.785564091548848,16
80,0.0,lorentzian_like_4d,A4,-1.1717581784688131,0.15688648934607777,0.2511347740587516,1.1717581784688131,1.830109821639459,16
80,0.0,KR_like,A4,-0.7411336650124997,0.06653995605940896,0.27346112154234903,0.7411336650124997,-0.2689077863478995,16
80,0.0,absolute_layered,A4,-0.6494760538852985,0.4219181665765202,4.671260554051503e-16,0.6494760538852985,2.9348562624018157,16
80,0.0,lorentzian_like_3d,A4,-0.36682372069668734,0.08441318181113103,0.2542814624128016,0.36682372069668734,-0.10974474341847157,16
80,0.0,multi_layer_random,A4,-0.2881963366784831,0.32274120641154963,0.2535710217165662,0.2881963366784831,-0.07953565865655413,16
80,0.0,KR_4layer,A4,-0.26426515658325006,0.06887207853837275,0.28376963103853,0.26426515658325006,-0.5304582090764842,16
80,0.0,random_layered_k4_uniform,A4,-0.03297930687499729,0.07011116215801477,0.22803009695781484,0.03297930687499729,-1.3772830420692568,16
80,0.0,random_layered_k6_middle_heavy,A4,0.37209777101392977,0.13978846910170925,0.24215387914091402,-0.37209777101392977,-0.500706112010012,16
80,0.0,transitive_percolation,A4,0.3786351519566952,0.29898449578061925,0.30359383333473844,-0.3786351519566952,1.8974465454901992,16
80,0.0,random_layered_k6_tapered,A4,0.4189940844610073,0.1175522058693697,0.20174041036525905,-0.4189940844610073,-0.5748786912677041,16
80,0.0,random_layered_k6_longjump,A4,0.6632144422743897,0.11705310823071716,0.20406305347675108,-0.6632144422743897,-0.5351823274609012,16
80,0.0,random_layered_k6_uniform,A4,0.7121300058576285,0.08271411531270931,0.20604850215192627,-0.7121300058576285,-0.530037812055677,16
80,0.0,interval_order,A4,0.8471183727611021,0.2742679568319026,0.2598459934153626,-0.8471183727611021,-0.36177948605007415,16
80,0.0,random_layered_k8_uniform,A4,1.0222401480351044,0.09338094457608753,0.2139764188117449,-1.0222401480351044,0.2971314046290627,16
