seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_100000,52,2.4,0.0,KR_like,-108.94037550895641,0.25485283940068043,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,0.2,KR_like,-105.34994558519855,0.33366663623840537,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,0.2,lorentzian_like_2d,-77.87657125435399,1.1842523347558542,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,0.4,KR_like,-101.75951566144069,0.4180952634415078,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,0.4,lorentzian_like_2d,-77.47095727477819,1.202460642737779,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,0.6,KR_like,-98.16908573768283,0.5053322127782073,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,0.6,lorentzian_like_2d,-77.06534329520238,1.2217524520576644,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,0.8,KR_like,-94.57865581392497,0.5941417440442313,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,0.8,lorentzian_like_2d,-76.65972931562658,1.242077277266311,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,1.0,KR_like,-90.98822589016712,0.6839115071016388,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,1.0,lorentzian_like_2d,-76.25411533605077,1.2633852631365206,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,1.5,KR_like,-82.01215108077245,0.9106678404105083,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,1.5,lorentzian_like_2d,-75.24008038711128,1.320638889262466,2.0280698978790124,78.2821852339298,exact,4
offset_100000,52,2.4,2.0,KR_like,-73.03607627137781,1.1391616210965396,17.952149618789303,108.94037550895641,sis,4
offset_100000,52,2.4,2.0,lorentzian_like_2d,-74.22604543817175,1.3830097260719443,2.0280698978790124,78.2821852339298,exact,4
