scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.400,1.4,52,0.4,lorentzian_like_2d,-79.51716724355441,1.3551941383411437,1.3485666593422307,80.0565939072913,exact,2
1.400,1.4,52,0.6,KR_like,-100.1884971212628,0.4877004062721651,14.661866740320256,108.98561716545495,sis,2
1.400,1.4,52,0.6,lorentzian_like_2d,-79.24745391168597,1.3753538922763127,1.3485666593422307,80.0565939072913,exact,2
1.400,1.4,52,0.8,KR_like,-97.25612377319875,0.5940029800124771,14.661866740320256,108.98561716545495,sis,2
1.400,1.4,52,0.8,lorentzian_like_2d,-78.97774057981752,1.3955136462114666,1.3485666593422307,80.0565939072913,exact,2
1.400,1.4,52,1.0,KR_like,-94.3237504251347,0.700305553752789,14.661866740320256,108.98561716545495,sis,2
1.400,1.4,52,1.0,lorentzian_like_2d,-78.70802724794908,1.4156734001466205,1.3485666593422307,80.0565939072913,exact,2
1.400,1.4,52,1.5,KR_like,-86.99281705497458,0.9660619881035513,14.661866740320256,108.98561716545495,sis,2
1.400,1.4,52,1.5,lorentzian_like_2d,-78.03374391827796,1.4660727849845152,1.3485666593422307,80.0565939072913,exact,2
1.400,1.4,52,2.0,KR_like,-79.66188368481444,1.2318184224543185,14.661866740320256,108.98561716545495,sis,2
1.400,1.4,52,2.0,lorentzian_like_2d,-77.35946058860685,1.5164721698224102,1.3485666593422307,80.0565939072913,exact,2
1.500,1.5,48,0.0,KR_like,-96.44958361234353,0.2890590502161561,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,0.0,lorentzian_like_2d,-70.80653821794888,3.8647624003242482,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,0.1,KR_like,-95.0179601628382,0.31791180535703756,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,0.1,lorentzian_like_2d,-70.6302012101891,3.9272366039179865,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,0.2,KR_like,-93.58633671333288,0.346764560497899,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,0.2,lorentzian_like_2d,-70.45386420242933,3.98971080751171,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,0.4,KR_like,-90.72308981432221,0.40447007077965197,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,0.4,lorentzian_like_2d,-70.10119018690979,4.114659214699177,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,0.6,KR_like,-87.85984291531156,0.46217558106139495,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,0.6,lorentzian_like_2d,-69.74851617139024,4.239607621886644,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,0.8,KR_like,-84.99659601630091,0.5198810913431379,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,0.8,lorentzian_like_2d,-69.3958421558707,4.364556029074096,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,1.0,KR_like,-82.13334911729027,0.5775866016248707,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,1.0,lorentzian_like_2d,-69.04316814035114,4.489504436261559,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,1.5,KR_like,-74.97523186976363,0.7218503773292432,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,1.5,lorentzian_like_2d,-68.16148310155228,4.801875454230216,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,48,2.0,KR_like,-67.817114622237,0.8661141530335954,14.31623449505326,96.44958361234353,sis,2
1.500,1.5,48,2.0,lorentzian_like_2d,-67.27979806275341,5.114246472198875,1.763370077597733,70.80653821794888,exact,2
1.500,1.5,52,0.0,KR_like,-108.98561716545495,0.1687926850512494,15.035337284754476,108.98561716545495,sis,2
1.500,1.5,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.437643617156617,80.0565939072913,exact,2
