n,family,sample_id,seed,beta,log_H,penalty_neutral,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,gamma,scale_factor,scale_label,matched_weight,consistency_weight,penalty_effective,score
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.1,1.100,0.682882,0.7511702,12.98295834824985,-95.63150117782726
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.1,1.100,0.682882,0.7511702,12.98295834824985,-94.33320534300228
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.1,1.100,0.682882,0.7511702,12.98295834824985,-91.73661367335231
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.1,1.100,0.682882,0.7511702,12.98295834824985,-89.14002200370234
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.1,1.100,0.682882,0.7511702,12.98295834824985,-86.54343033405236
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.1,1.100,0.682882,0.7511702,12.98295834824985,-83.94683866440239
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.1,1.100,0.682882,0.7511702,12.98295834824985,-77.45535949027747
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.1,1.100,0.682882,0.7511702,12.98295834824985,-70.96388031615254
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.2,1.200,0.682882,0.8194583999999999,13.367282331990765,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.2,1.200,0.682882,0.8194583999999999,13.367282331990765,-95.59306877945316
